compound_name,Concentration uM,morphology score,infection rate (%),Cell model,chembl_id,is_CP_hit,is_324_hit,top_74_rank,is_74_hit,is_5_hit
phenyl-aminosalicylate,10.0,0.1,104.0,Vero E6,CHEMBL1200868,False,False,,False,False
phenyl-salicylate,10.0,-0.03,103.0,Vero E6,CHEMBL1339216,False,False,,False,False
phenylacetylglutamine,10.0,0.07,96.0,Vero E6,CHEMBL4303372,False,False,,False,False
phenylbenzimidazole-sulfonic-acid,10.0,0.09,104.0,Vero E6,CHEMBL1987518,False,False,,False,False
phenylbutazone,10.0,0.21,97.5,Vero E6,CHEMBL101,False,False,,False,False
phenylbutyrate,10.0,-0.02,111.0,Vero E6,CHEMBL1469,False,False,,False,False
phenylephrine,10.0,-0.01,110.5,Vero E6,CHEMBL1215,False,False,,False,False
phenylmethylsulfonyl-fluoride,10.0,0.19,95.0,Vero E6,CHEMBL190503,False,False,,False,False
phenylpiracetam,10.0,0.17,94.0,Vero E6,CHEMBL348639,False,False,,False,False
phenytoin,10.0,0.17,97.0,Vero E6,CHEMBL16,False,False,,False,False
phloretin,10.0,0.24,103.5,Vero E6,CHEMBL45068,False,False,,False,False
phlorizin,10.0,0.17,112.5,Vero E6,CHEMBL245067,False,False,,False,False
phloroglucin,10.0,-0.08,114.0,Vero E6,CHEMBL473159,False,False,,False,False
phortress,10.0,-0.32,120.0,Vero E6,CHEMBL1793884,False,False,,False,False
phthalylsulfacetamide,10.0,0.21,99.5,Vero E6,CHEMBL2106951,False,False,,False,False
phthalylsulfathiazole,10.0,0.16,101.5,Vero E6,CHEMBL1524273,False,False,,False,False
phytosphingosine,10.0,-0.08,108.0,Vero E6,CHEMBL236036,False,False,,False,False
pibenzimol,10.0,0.0,110.5,Vero E6,CHEMBL301735,False,False,,False,False
piboserod,10.0,0.13,92.5,Vero E6,CHEMBL356359,False,False,,False,False
picartamide,10.0,-0.02,105.5,Vero E6,CHEMBL100424,False,False,,False,False
piceatannol,10.0,-0.21,112.5,Vero E6,CHEMBL69863,False,False,,False,False
piclamilast,10.0,0.36,107.0,Vero E6,CHEMBL42126,False,False,,False,False
picotamide,10.0,-0.08,115.0,Vero E6,CHEMBL1257015,False,False,,False,False
picrotin,10.0,0.03,111.0,Vero E6,CHEMBL478523,False,False,,False,False
picrotoxinin,10.0,0.07,116.0,Vero E6,CHEMBL47244,False,False,,False,False
pidotimod,10.0,-0.15,116.5,Vero E6,CHEMBL1488165,False,False,,False,False
pifithrin-alpha,10.0,-0.22,108.5,Vero E6,CHEMBL556353,False,False,,False,False
pifithrin-cyclic,10.0,-0.12,106.5,Vero E6,CHEMBL193504,False,False,,False,False
pifithrin-mu,0.83,0.17,92.0,Vero E6,CHEMBL1241268,False,True,,False,False
pikamilone,10.0,0.07,100.5,Vero E6,CHEMBL4303255,False,False,,False,False
piketoprofen,10.0,-0.11,107.0,Vero E6,CHEMBL2106966,False,False,,False,False
pilaralisib,10.0,0.04,103.0,Vero E6,CHEMBL3360203,False,False,,False,False
pilocarpine,10.0,-0.11,109.5,Vero E6,CHEMBL550,False,False,,False,False
pilsicainide,10.0,-0.22,115.0,Vero E6,CHEMBL163238,False,False,,False,False
pimavanserin,10.0,0.71,23.0,Vero E6,CHEMBL2111101,True,True,,False,False
pimethixene,10.0,0.37,85.5,Vero E6,CHEMBL152408,False,False,,False,False
pimobendan,10.0,0.13,94.0,Vero E6,CHEMBL24646,False,False,,False,False
pimonidazole,10.0,0.06,108.0,Vero E6,CHEMBL58752,False,False,,False,False
pimozide,10.0,0.48,66.5,Vero E6,CHEMBL1423,True,True,,False,False
pinaverium,10.0,-0.14,112.5,Vero E6,CHEMBL1909324,False,False,,False,False
pincainide,10.0,0.01,105.5,Vero E6,CHEMBL1867802,False,False,,False,False
pindolol,10.0,0.09,99.0,Vero E6,CHEMBL500,False,False,,False,False
pindolol,10.0,-0.12,110.0,Vero E6,CHEMBL500,False,False,,False,False
pinitol,10.0,-0.03,114.5,Vero E6,CHEMBL4303180,False,False,,False,False
pioglitazone,10.0,0.08,109.5,Vero E6,CHEMBL595,False,False,,False,False
pipecuronium,10.0,0.05,105.5,Vero E6,CHEMBL1201206,False,False,,False,False
pipemidic-acid,10.0,0.14,101.5,Vero E6,CHEMBL30116,False,False,,False,False
pipenzolate,10.0,0.15,98.0,Vero E6,CHEMBL1619528,False,False,,False,False
piperacetazine,10.0,0.38,75.0,Vero E6,CHEMBL1584,False,False,,False,False
piperacillin,10.0,0.11,96.0,Vero E6,CHEMBL702,False,False,,False,False
piperazinedione,0.83,0.08,105.5,Vero E6,CHEMBL125229,False,False,,False,False
piperidolate,10.0,0.17,105.5,Vero E6,CHEMBL1623992,False,False,,False,False
piperine,10.0,0.03,97.5,Vero E6,CHEMBL43185,False,False,,False,False
pipobroman,10.0,0.23,98.5,Vero E6,CHEMBL1585,False,False,,False,False
piracetam,10.0,-0.03,96.5,Vero E6,CHEMBL36715,False,False,,False,False
pirarubicin,10.0,-0.05,118.5,Vero E6,CHEMBL2354444,False,False,,False,False
pirenoxine,10.0,0.1,102.5,Vero E6,CHEMBL1372341,False,False,,False,False
pirenperone,10.0,0.17,108.5,Vero E6,CHEMBL18331,False,False,,False,False
pirenzepine,10.0,-0.01,108.0,Vero E6,CHEMBL9967,False,False,,False,False
piretanide,10.0,0.03,110.0,Vero E6,CHEMBL349803,False,False,,False,False
pirfenidone,10.0,0.29,83.0,Vero E6,CHEMBL1256391,False,False,,False,False
piribedil,10.0,0.1,98.5,Vero E6,CHEMBL1371770,False,True,,False,False
piricapiron,10.0,0.11,103.0,Vero E6,CHEMBL1723412,False,False,,False,False
pirinixic-acid,10.0,0.02,108.5,Vero E6,CHEMBL295416,False,False,,False,False
pirlindole,10.0,0.01,105.5,Vero E6,CHEMBL32350,False,False,,False,False
piroctone-olamine,10.0,0.41,88.0,Vero E6,CHEMBL2107154,False,False,,False,False
pirodavir,10.0,0.03,104.0,Vero E6,CHEMBL298019,False,False,,False,False
piromidic-acid,10.0,0.03,99.5,Vero E6,CHEMBL311350,False,False,,False,False
piroxicam,10.0,0.18,98.5,Vero E6,CHEMBL1518938,False,False,,False,False
piroximone,10.0,0.14,100.5,Vero E6,CHEMBL58355,False,False,,False,False
pitavastatin,10.0,-0.13,115.0,Vero E6,CHEMBL1201753,False,False,,False,False
pitolisant,10.0,0.24,81.0,Vero E6,CHEMBL462605,False,False,,False,False
pivagabine,10.0,0.05,105.0,Vero E6,CHEMBL1870796,False,False,,False,False
pivampicillin,10.0,0.05,106.0,Vero E6,CHEMBL3182343,False,False,,False,False
pivmecillinam,10.0,-0.03,99.0,Vero E6,CHEMBL1525183,False,False,,False,False
pixantrone,10.0,0.33,71.0,Vero E6,CHEMBL167731,False,False,,False,False
pizotifen,10.0,0.28,94.5,Vero E6,CHEMBL294951,False,False,,False,False
pleconaril,10.0,-0.04,108.0,Vero E6,CHEMBL29609,False,False,,False,False
plerixafor,10.0,0.09,95.5,Vero E6,CHEMBL18442,False,False,,False,False
plicamycin,10.0,-0.16,104.5,Vero E6,CHEMBL257619,False,False,,False,False
plinabulin,0.83,-0.06,112.5,Vero E6,CHEMBL1096380,False,False,,False,False
plovamer-acetate,10.0,0.08,108.0,Vero E6,CHEMBL925,False,False,,False,False
plurisin-1,10.0,-0.14,107.5,Vero E6,CHEMBL4303458,False,False,,False,False
polidocanol,10.0,-0.08,115.5,Vero E6,CHEMBL1231723,False,False,,False,False
polydatin,10.0,0.01,103.5,Vero E6,CHEMBL142652,False,False,,False,False
polythiazide,10.0,0.2,100.5,Vero E6,CHEMBL1587,False,False,,False,False
pomalidomide,10.0,-0.07,108.5,Vero E6,CHEMBL43452,False,False,,False,False
ponatinib,10.0,0.44,97.0,Vero E6,CHEMBL1171837,False,False,,False,False
ponesimod,10.0,-0.2,108.5,Vero E6,CHEMBL1096146,False,False,,False,False
posaconazole,0.83,0.2,102.5,Vero E6,CHEMBL1397,False,False,,False,False
potassium-canrenoate,10.0,-0.17,114.5,Vero E6,CHEMBL1616951,False,False,,False,False
potassium-iodide,10.0,-0.04,114.5,Vero E6,CHEMBL1141,False,False,,False,False
potassium-p-aminobenzoate,10.0,-0.11,107.5,Vero E6,CHEMBL542,False,False,,False,False
poziotinib,10.0,-0.1,108.5,Vero E6,CHEMBL3545154,False,False,,False,False
practolol,10.0,-0.08,106.0,Vero E6,CHEMBL6995,False,False,,False,False
pralatrexate,10.0,0.04,104.0,Vero E6,CHEMBL1201746,False,False,,False,False
pralidoxime,10.0,-0.23,115.5,Vero E6,CHEMBL1420,False,False,,False,False
pramipexole,10.0,0.03,119.5,Vero E6,CHEMBL301265,False,False,,False,False
pramiracetam,10.0,-0.05,115.0,Vero E6,CHEMBL159776,False,False,,False,False
pramoxine,10.0,-0.01,106.5,Vero E6,CHEMBL1198,False,False,,False,False
pranidipine,10.0,-0.06,107.0,Vero E6,CHEMBL1096842,False,False,,False,False
pranlukast,10.0,0.05,111.0,Vero E6,CHEMBL21333,False,False,,False,False
pranoprofen,10.0,-0.15,122.0,Vero E6,CHEMBL367463,False,False,,False,False
prasterone-acetate,10.0,-0.26,110.0,Vero E6,CHEMBL1480686,False,False,,False,False
prasugrel,10.0,0.08,108.5,Vero E6,CHEMBL1201772,False,False,,False,False
pravadoline,10.0,0.05,106.5,Vero E6,CHEMBL13178,False,False,,False,False
praziquantel,10.0,0.15,106.0,Vero E6,CHEMBL976,False,False,,False,False
prazosin,10.0,-0.06,107.0,Vero E6,CHEMBL2,False,False,,False,False
preclamol,10.0,-0.1,114.5,Vero E6,CHEMBL7549,False,False,,False,False
prednisolone-acetate,10.0,-0.15,107.5,Vero E6,CHEMBL1152,False,False,,False,False
prednisolone-hemisuccinate,10.0,0.17,94.0,Vero E6,CHEMBL485659,False,False,,False,False
prednisolone-sodium-phosphate,10.0,-0.02,93.5,Vero E6,CHEMBL1201231,False,False,,False,False
prednisone,10.0,-0.18,108.0,Vero E6,CHEMBL635,False,False,,False,False
pregnenolone,10.0,-0.28,112.5,Vero E6,CHEMBL253363,False,False,,False,False
pregnenolone-succinate,10.0,-0.04,104.5,Vero E6,CHEMBL2105373,False,False,,False,False
preladenant,10.0,0.01,111.0,Vero E6,CHEMBL240624,False,False,,False,False
prenylamine,10.0,0.88,19.5,Vero E6,CHEMBL24072,True,True,,False,False
presatovir,10.0,0.21,89.0,Vero E6,CHEMBL3410450,False,False,,False,False
pretomanid,10.0,0.09,111.5,Vero E6,CHEMBL227875,False,False,,False,False
pridinol,10.0,0.02,107.5,Vero E6,CHEMBL404215,False,False,,False,False
prilocaine,10.0,-0.21,112.5,Vero E6,CHEMBL1194,False,False,,False,False
primaquine,10.0,0.49,76.5,Vero E6,CHEMBL506,True,True,,False,False
primidone,10.0,0.1,101.5,Vero E6,CHEMBL856,False,False,,False,False
prinaberel,10.0,0.14,96.5,Vero E6,CHEMBL450940,False,False,,False,False
priralfinamide,10.0,-0.18,113.5,Vero E6,CHEMBL2107771,False,False,,False,False
proadifen,10.0,0.32,89.5,Vero E6,CHEMBL282567,False,False,,False,False
probenecid,10.0,-0.09,105.5,Vero E6,CHEMBL897,False,False,,False,False
probucol,10.0,0.09,100.5,Vero E6,CHEMBL608,False,False,,False,False
procainamide,10.0,0.01,116.5,Vero E6,CHEMBL640,False,False,,False,False
procaine,10.0,-0.11,115.0,Vero E6,CHEMBL569,False,False,,False,False
procarbazine,10.0,0.13,106.5,Vero E6,CHEMBL1321,False,False,,False,False
procaterol,10.0,0.14,88.0,Vero E6,CHEMBL3249705,False,False,,False,False
prochlorperazine,10.0,0.74,27.5,Vero E6,CHEMBL728,True,True,,False,False
procyanidin-B-2,10.0,0.11,106.0,Vero E6,CHEMBL504937,False,False,,False,False
procyclidine,10.0,0.11,99.5,Vero E6,CHEMBL86715,False,False,,False,False
proflavine-hemisulfate,0.83,0.26,80.5,Vero E6,CHEMBL55400,False,False,,False,False
progesterone,10.0,0.21,96.0,Vero E6,CHEMBL103,False,False,,False,False
proglumetacin,10.0,0.09,99.5,Vero E6,CHEMBL2105825,False,False,,False,False
proglumide,10.0,0.08,107.0,Vero E6,CHEMBL316561,False,False,,False,False
proguanil,10.0,-0.06,112.0,Vero E6,CHEMBL1377,False,False,,False,False
prolylleucylglycinamide,10.0,0.1,99.0,Vero E6,CHEMBL317488,False,False,,False,False
promazine,10.0,0.41,91.5,Vero E6,CHEMBL564,False,False,,False,False
promestriene,10.0,0.17,99.5,Vero E6,CHEMBL2105394,False,False,,False,False
promethazine,10.0,0.53,67.5,Vero E6,CHEMBL643,True,True,11.0,True,False
pronethalol,10.0,-0.07,104.0,Vero E6,CHEMBL16476,False,False,,False,False
propafenone,0.83,-0.11,110.0,Vero E6,CHEMBL631,False,False,,False,False
propagermanium,10.0,0.13,94.0,Vero E6,CHEMBL2109214,False,False,,False,False
propantheline,10.0,0.21,99.5,Vero E6,CHEMBL1180725,False,False,,False,False
propentofylline,10.0,0.06,101.5,Vero E6,CHEMBL1079905,False,False,,False,False
propidium-iodide,10.0,0.27,93.5,Vero E6,CHEMBL332935,False,False,,False,False
propiverine,10.0,0.68,41.0,Vero E6,CHEMBL1078261,True,True,,False,False
propoxur,10.0,-0.28,118.5,Vero E6,CHEMBL446060,False,False,,False,False
propranolol,10.0,0.15,102.0,Vero E6,CHEMBL27,False,False,,False,False
propranolol,10.0,0.14,107.0,Vero E6,CHEMBL27,False,False,,False,False
propranolol,10.0,0.0,101.0,Vero E6,CHEMBL27,False,False,,False,False
propyl 4-hydroxybenzoate,10.0,-0.05,111.0,Vero E6,CHEMBL194014,False,False,,False,False
propyl-benzoate,10.0,0.11,90.0,Vero E6,CHEMBL1355077,False,False,,False,False
propylhexedrine,10.0,-0.02,110.5,Vero E6,CHEMBL2105275,False,False,,False,False
propylthiouracil,10.0,0.0,104.0,Vero E6,CHEMBL1518,False,False,,False,False
proquazone,10.0,0.07,103.0,Vero E6,CHEMBL268501,False,False,,False,False
protionamide,10.0,0.2,98.0,Vero E6,CHEMBL1378024,False,False,,False,False
protoporphyrin-IX,10.0,-0.03,115.0,Vero E6,CHEMBL1325592,False,False,,False,False
proxyfan,10.0,-0.15,115.0,Vero E6,CHEMBL19173,False,False,,False,False
proxymetacaine,10.0,-0.01,108.0,Vero E6,CHEMBL1196,False,False,,False,False
prucalopride,10.0,0.03,109.0,Vero E6,CHEMBL117287,False,False,,False,False
prulifloxacin,10.0,0.2,97.0,Vero E6,CHEMBL422648,False,False,,False,False
pruvanserin,10.0,0.12,98.5,Vero E6,CHEMBL1215661,False,False,,False,False
psoralen,10.0,-0.03,108.0,Vero E6,CHEMBL164660,False,False,,False,False
puerarin,10.0,0.06,98.5,Vero E6,CHEMBL486386,False,False,,False,False
purmorphamine,10.0,-0.23,113.0,Vero E6,CHEMBL1221984,False,False,,False,False
purvalanol-A,0.83,-0.03,109.0,Vero E6,CHEMBL23327,False,False,,False,False
purvalanol-B,10.0,-0.01,101.0,Vero E6,CHEMBL23254,False,False,,False,False
putrescine,10.0,0.04,94.0,Vero E6,CHEMBL46257,False,False,,False,False
pyrantel-pamoate,10.0,0.1,93.5,Vero E6,CHEMBL1626223,False,False,,False,False
pyrazinamide,10.0,0.07,109.5,Vero E6,CHEMBL614,False,False,,False,False
pyrazinoylguanidine,10.0,0.07,107.5,Vero E6,CHEMBL1962516,False,False,,False,False
pyrazolanthrone,10.0,0.1,105.5,Vero E6,CHEMBL1725279,False,False,,False,False
pyridoxal,10.0,-0.17,109.0,Vero E6,CHEMBL102970,False,False,,False,False
pyridoxal-isonicotinoyl-hydrazone,10.0,-0.08,100.0,Vero E6,CHEMBL103111,False,False,,False,False
pyridoxine,10.0,0.08,108.5,Vero E6,CHEMBL1364,False,False,,False,False
pyrimethamine,0.83,-0.02,115.0,Vero E6,CHEMBL36,False,False,,False,False
pyrintegrin,0.83,0.71,60.5,Vero E6,CHEMBL4303620,True,True,,False,False
pyrithione-zinc,10.0,0.04,91.5,Vero E6,CHEMBL1200471,False,True,,False,False
pyrithyldione,10.0,-0.05,107.0,Vero E6,CHEMBL1722501,False,False,,False,False
pyritinol,10.0,0.02,100.5,Vero E6,CHEMBL488093,False,False,,False,False
pyronaridine,0.83,0.28,100.0,Vero E6,CHEMBL35228,False,False,,False,False
pyroxamide,0.83,0.04,104.5,Vero E6,CHEMBL353581,False,False,,False,False
pyrrolidine-1-carbonitrile,10.0,0.25,92.0,Vero E6,CHEMBL262697,False,False,,False,False
pyrrolidine-dithiocarbamate,0.83,0.11,98.0,Vero E6,CHEMBL399491,False,True,,False,False
pyrvinium-pamoate,10.0,-0.08,113.0,Vero E6,CHEMBL1201303,False,False,,False,False
quercetin,10.0,0.08,102.5,Vero E6,CHEMBL50,False,False,,False,False
quiflapon,10.0,-0.04,105.5,Vero E6,CHEMBL16596,False,False,,False,False
quinagolide,10.0,-0.24,112.5,Vero E6,CHEMBL5316219,False,False,,False,False
quinapril,10.0,-0.15,109.0,Vero E6,CHEMBL1592,False,False,,False,False
quinaprilat,10.0,0.09,106.0,Vero E6,CHEMBL1733,False,False,,False,False
quinelorane,10.0,0.13,106.5,Vero E6,CHEMBL155731,False,False,,False,False
quinestrol,10.0,-0.03,102.0,Vero E6,CHEMBL1201165,False,True,56.0,True,False
quinethazone,10.0,0.34,88.0,Vero E6,CHEMBL1532,False,False,,False,False
quinidine,10.0,0.15,111.0,Vero E6,CHEMBL1294,False,False,,False,False
quinidine,10.0,0.02,104.5,Vero E6,CHEMBL1294,False,False,,False,False
quinine-ethyl-carbonate,10.0,0.21,99.0,Vero E6,CHEMBL3039178,False,False,,False,False
quinolinic-acid,10.0,0.11,107.5,Vero E6,CHEMBL286204,False,False,,False,False
quinpirol-(-),10.0,0.2,92.5,Vero E6,CHEMBL240773,False,False,,False,False
quipazine,10.0,0.12,104.0,Vero E6,CHEMBL18772,False,False,,False,False
quizartinib,10.0,0.18,97.5,Vero E6,CHEMBL576982,False,False,,False,False
rabeprazole,10.0,0.01,105.5,Vero E6,CHEMBL1219,False,False,,False,False
rac-BHFF,10.0,0.24,95.5,Vero E6,CHEMBL2322946,False,False,,False,False
racecadotril,10.0,0.05,109.5,Vero E6,CHEMBL2103772,False,False,,False,False
raclopride,10.0,0.12,104.0,Vero E6,CHEMBL8809,False,False,,False,False
ractopamine,10.0,-0.07,111.0,Vero E6,CHEMBL509336,False,False,,False,False
radafaxine,10.0,-0.04,110.5,Vero E6,CHEMBL1172928,False,False,,False,False
radezolid,10.0,0.03,110.0,Vero E6,CHEMBL455461,False,False,,False,False
raloxifene,0.83,0.08,101.0,Vero E6,CHEMBL81,False,True,,False,False
raltegravir,10.0,0.32,110.0,Vero E6,CHEMBL254316,False,False,,False,False
raltitrexed,0.83,-0.21,103.5,Vero E6,CHEMBL225071,False,False,,False,False
ramatroban,10.0,-0.01,102.5,Vero E6,CHEMBL361812,False,False,,False,False
ramelteon,10.0,0.01,113.5,Vero E6,CHEMBL1218,False,False,,False,False
ramipril,10.0,0.05,98.5,Vero E6,CHEMBL1168,False,False,,False,False
ranirestat,10.0,0.15,94.5,Vero E6,CHEMBL334830,False,False,,False,False
ranitidine,10.0,-0.1,111.0,Vero E6,CHEMBL2110372,False,False,,False,False
ranolazine,10.0,0.09,101.0,Vero E6,CHEMBL1404,False,False,,False,False
rapastinel,10.0,-0.01,94.0,Vero E6,CHEMBL3544917,False,False,,False,False
rasagiline,10.0,0.1,115.0,Vero E6,CHEMBL887,False,False,,False,False
ravuconazole,10.0,0.03,107.0,Vero E6,CHEMBL294029,False,False,,False,False
rebamipide,10.0,0.08,104.5,Vero E6,CHEMBL1697771,False,False,,False,False
rebastinib,0.83,0.57,106.5,Vero E6,CHEMBL1738757,True,True,,False,False
reboxetine,10.0,-0.09,113.0,Vero E6,CHEMBL383921,False,False,,False,False
regadenoson,10.0,-0.03,111.0,Vero E6,CHEMBL317052,False,False,,False,False
regorafenib,0.83,0.04,110.5,Vero E6,CHEMBL1946170,False,False,,False,False
relcovaptan,10.0,-0.04,106.5,Vero E6,CHEMBL419667,False,False,,False,False
relebactam,10.0,0.01,110.0,Vero E6,CHEMBL3112741,False,False,,False,False
remacemide,10.0,-0.12,113.0,Vero E6,CHEMBL25843,False,False,,False,False
remimazolam,10.0,0.13,95.0,Vero E6,CHEMBL4297526,False,False,,False,False
remodelin,10.0,0.03,100.0,Vero E6,CHEMBL399572,False,False,,False,False
remoxipride,10.0,0.16,98.5,Vero E6,CHEMBL22242,False,False,,False,False
reparixin,10.0,0.14,100.0,Vero E6,CHEMBL191413,False,False,,False,False
repsox,10.0,0.19,97.0,Vero E6,CHEMBL185238,False,False,,False,False
resatorvid,10.0,0.07,99.5,Vero E6,CHEMBL225157,False,False,,False,False
reserpine,10.0,0.13,110.5,Vero E6,CHEMBL772,False,False,,False,False
resibufogenin,10.0,-0.24,109.5,Vero E6,CHEMBL250172,False,False,,False,False
resiquimod,10.0,0.07,113.0,Vero E6,CHEMBL383322,False,False,,False,False
resminostat,0.83,-0.1,116.0,Vero E6,CHEMBL4296717,False,False,,False,False
resorcinol,10.0,0.05,110.5,Vero E6,CHEMBL24147,False,False,,False,False
resveratrol,10.0,0.01,103.5,Vero E6,CHEMBL165,False,False,,False,False
retapamulin,10.0,0.03,109.0,Vero E6,CHEMBL1658,False,False,,False,False
retaspimycin,10.0,-0.03,108.5,Vero E6,CHEMBL1184904,False,False,,False,False
retinaldehyde,10.0,-0.11,114.0,Vero E6,CHEMBL81379,False,False,,False,False
retinol,10.0,-0.02,109.5,Vero E6,CHEMBL986,False,False,,False,False
retinyl-acetate,10.0,-0.23,113.0,Vero E6,CHEMBL486193,False,False,,False,False
revaprazan,10.0,0.59,42.5,Vero E6,CHEMBL1618279,True,True,26.0,True,False
reversan,10.0,0.23,98.0,Vero E6,CHEMBL1506885,False,False,,False,False
reversine,10.0,-0.11,105.5,Vero E6,CHEMBL188343,False,False,,False,False
rhein,10.0,0.27,99.5,Vero E6,CHEMBL418068,False,False,,False,False
rheochrysidin,10.0,0.12,109.0,Vero E6,CHEMBL42624,False,False,,False,False
ribavirin,10.0,0.02,97.5,Vero E6,CHEMBL1643,False,False,,False,False
ribitol,10.0,0.07,105.0,Vero E6,CHEMBL1865120,False,False,,False,False
ribociclib,10.0,0.24,113.0,Vero E6,CHEMBL3545110,False,False,,False,False
riboflavin,10.0,0.21,101.5,Vero E6,CHEMBL1534,False,False,,False,False
riboflavin-5-phosphate-sodium,10.0,0.17,101.5,Vero E6,CHEMBL1201794,False,False,,False,False
ribostamycin-sulfate,10.0,0.2,90.5,Vero E6,CHEMBL3138633,False,False,,False,False
ribostamycin-sulfate,10.0,-0.08,119.0,Vero E6,CHEMBL3138633,False,False,,False,False
rifampin,0.83,-0.03,111.5,Vero E6,CHEMBL374478,False,False,,False,False
rifamycin-sv,10.0,0.12,80.0,Vero E6,CHEMBL437765,False,False,,False,False
rifamycin-sv,10.0,-0.1,108.5,Vero E6,CHEMBL437765,False,False,,False,False
rifapentine,10.0,0.19,107.0,Vero E6,CHEMBL1660,False,False,,False,False
rifaximin,10.0,0.08,108.5,Vero E6,CHEMBL1617,False,False,,False,False
rilmenidine,10.0,-0.03,99.5,Vero E6,CHEMBL289480,False,False,,False,False
rilpivirine,0.83,0.14,111.0,Vero E6,CHEMBL175691,False,False,,False,False
riluzole,10.0,0.19,105.0,Vero E6,CHEMBL744,False,False,,False,False
rimantadine,10.0,0.14,102.5,Vero E6,CHEMBL1201272,False,False,,False,False
rimcazole,10.0,0.62,19.5,Vero E6,CHEMBL275707,True,True,,False,False
rimegepant,10.0,0.18,96.5,Vero E6,CHEMBL2178422,False,False,,False,False
rimexolone,10.0,0.13,98.5,Vero E6,CHEMBL1200617,False,False,,False,False
rimonabant,10.0,0.17,109.5,Vero E6,CHEMBL111,False,False,,False,False
riodoxol,10.0,0.06,107.0,Vero E6,CHEMBL4303312,False,False,,False,False
ripasudil,10.0,0.44,112.0,Vero E6,CHEMBL3426621,False,False,,False,False
ripazepam,10.0,0.03,109.0,Vero E6,CHEMBL159298,False,False,,False,False
risedronate,10.0,0.12,89.0,Vero E6,CHEMBL923,False,False,,False,False
ritodrine,10.0,0.15,96.0,Vero E6,CHEMBL785,False,False,,False,False
ritonavir,10.0,0.03,104.5,Vero E6,CHEMBL163,False,False,,False,False
rivastigmine,10.0,0.14,101.0,Vero E6,CHEMBL636,False,False,,False,False
rizatriptan,10.0,-0.01,114.0,Vero E6,CHEMBL905,False,False,,False,False
robalzotan,10.0,0.01,100.5,Vero E6,CHEMBL1628569,False,False,,False,False
rociletinib,10.0,-0.41,105.5,Vero E6,CHEMBL3545308,False,False,,False,False
rofecoxib,10.0,0.07,96.5,Vero E6,CHEMBL122,False,False,,False,False
roflumilast,10.0,0.2,97.0,Vero E6,CHEMBL193240,False,False,,False,False
rolipram,10.0,0.39,100.5,Vero E6,CHEMBL63,False,False,,False,False
rolipram,10.0,0.28,101.0,Vero E6,CHEMBL63,False,False,,False,False
