compound_name,chembl_id,is_AB_hit,infection rate (%)
etoposide-phosphate,CHEMBL1200645,False,94.5
etoricoxib,CHEMBL416146,False,114.5
etosalamide,CHEMBL2104260,False,104.5
etravirine,CHEMBL308954,False,98.0
etretinate,CHEMBL464,False,92.5
eucatropine,CHEMBL1618660,False,115.0
eupatilin,CHEMBL312750,False,109.0
evacetrapib,CHEMBL2017179,False,97.0
evans-blue,CHEMBL1015,False,110.5
evatanepag,CHEMBL563646,False,97.5
evodiamine,CHEMBL463165,False,100.5
exalamide,CHEMBL1405973,False,107.5
exatecan-mesylate,CHEMBL1614650,False,110.0
exenatide,CHEMBL5316203,False,112.5
exisulind,CHEMBL488025,False,109.0
exo-IWR-1,CHEMBL551505,False,102.0
ezatiostat,CHEMBL2110585,False,78.5
ezetimibe,CHEMBL1138,False,110.0
ezutromid,CHEMBL1773683,False,98.5
fadrozole,CHEMBL9298,False,102.5
fagomine,CHEMBL108084,False,105.0
falecalcitriol,CHEMBL2106158,False,95.5
famciclovir,CHEMBL880,False,101.5
famotidine,CHEMBL902,False,105.5
fananserin,CHEMBL83894,False,107.5
fanetizole,CHEMBL1993793,False,99.5
farnesyl-thiosalicylic-acid-amide,CHEMBL496557,False,110.0
faropenem,CHEMBL556262,False,92.5
faropenem-medoxomil,CHEMBL1257070,False,114.5
fasudil,CHEMBL38380,False,100.5
favipiravir,CHEMBL221722,False,103.5
fdcyd,CHEMBL1076257,False,97.5
febuxostat,CHEMBL1164729,False,117.5
fedratinib,CHEMBL1287853,False,99.5
felbamate,CHEMBL1094,False,99.0
felodipine,CHEMBL1480,False,112.0
fenaclon,CHEMBL2106620,False,102.5
fenbendazole,CHEMBL37161,False,106.5
fenbufen,CHEMBL277522,False,104.0
fenclonine-(+/-),CHEMBL1256351,False,109.0
fendiline,CHEMBL254832,True,44.0
fenigam,CHEMBL315818,False,89.0
fenobam,CHEMBL2103779,False,107.0
fenofibrate,CHEMBL672,False,101.0
fenofibric-acid,CHEMBL981,False,97.0
fenoldopam,CHEMBL588,False,95.0
fenoprofen,CHEMBL1297,False,108.0
fenoterol,CHEMBL32800,False,105.5
fenoverine,CHEMBL1512949,False,109.5
fenoxaprop-p-ethyl,CHEMBL2251729,False,106.0
fenretinide,CHEMBL7301,False,116.5
fenspiride,CHEMBL576127,False,101.0
fentiazac,CHEMBL589092,False,100.0
fenticonazole,CHEMBL1651990,False,114.0
ferrostatin-1,CHEMBL3633556,False,94.0
ferulic-acid,CHEMBL32749,False,110.5
fesoterodine,CHEMBL1201764,False,108.0
fexaramine,CHEMBL192966,False,86.0
fexinidazole,CHEMBL1631694,False,113.5
fexofenadine,CHEMBL914,False,121.5
fiacitabine,CHEMBL272557,False,111.0
filanesib,CHEMBL2347655,False,99.0
filgotinib,CHEMBL3301607,False,97.0
fimasartan,CHEMBL1951143,False,111.5
fingolimod,CHEMBL314854,True,26.5
fipexide,CHEMBL254857,False,112.0
fipronil,CHEMBL101326,False,102.5
firategrast,CHEMBL2104967,False,105.0
firocoxib,CHEMBL69998,False,84.5
fisetin,CHEMBL31574,False,111.0
flavoxate,CHEMBL1493,False,88.0
flecainide,CHEMBL652,False,87.5
fleroxacin,CHEMBL6273,False,115.0
flindokalner,CHEMBL266510,False,99.5
floctafenine,CHEMBL2105075,False,105.5
florfenicol,CHEMBL1241590,False,96.5
flosequinan,CHEMBL1908307,False,96.5
floxuridine,CHEMBL917,False,99.0
flubendazole,CHEMBL1454946,False,98.0
flucytosine,CHEMBL1463,False,107.0
fludarabine,CHEMBL1568,False,107.0
fludarabine-phosphate,CHEMBL1096882,False,82.5
flufenamic-acid,CHEMBL23588,False,99.5
flumatinib,CHEMBL3545413,True,25.5
flumazenil,CHEMBL407,False,88.5
flumequine,CHEMBL370252,False,115.5
flumethasone,CHEMBL1201392,False,110.0
flumethasone-pivalate,CHEMBL1200877,False,80.0
flunarizine,CHEMBL30008,False,69.5
flunisolide,CHEMBL1512,False,109.0
fluocinonide,CHEMBL1501,False,101.5
fluocinonide,CHEMBL1501,False,107.5
fluorescein,CHEMBL1057,False,110.0
fluorometholone,CHEMBL1200600,False,109.5
fluorometholone-acetate,CHEMBL1201064,False,105.0
fluoromethylcholine,CHEMBL3707346,False,114.5
fluoxetine,CHEMBL41,False,66.0
flupentixol,CHEMBL54661,False,79.0
fluphenazine,CHEMBL726,False,116.0
fluphenazine-decanoate,CHEMBL1200854,False,111.5
flupirtine,CHEMBL255044,False,99.0
fluprazine,CHEMBL2106753,False,105.5
flurbiprofen-(+/-),CHEMBL563,False,96.0
flurbiprofen-(+/-),CHEMBL563,False,118.0
flurbiprofen-(+/-),CHEMBL563,False,106.0
flurofamide,CHEMBL144620,False,94.5
fluspirilene,CHEMBL46516,False,113.0
flutamide,CHEMBL4759307,False,111.5
flutrimazole,CHEMBL2107430,False,108.5
fluvastatin,CHEMBL350239,False,115.0
fluvoxamine,CHEMBL814,False,90.0
folic-acid,CHEMBL1622,False,102.0
fomocaine,CHEMBL1407844,False,106.0
foretinib,CHEMBL1230609,False,105.5
formestane,CHEMBL132530,False,115.0
formononetin,CHEMBL242341,False,105.5
formoterol,CHEMBL1256786,False,100.5
forodesine,CHEMBL218291,False,103.0
fosamprenavir,CHEMBL1664,False,109.0
fosaprepitant-dimeglumine,CHEMBL1199324,False,112.5
fosbretabulin,CHEMBL1206232,False,112.0
foscarnet,CHEMBL666,False,98.0
fosfestrol,CHEMBL1200598,False,96.0
fosfructose,CHEMBL1235112,False,119.5
fosinopril,CHEMBL3039598,False,104.0
fosinoprilat,CHEMBL581,False,100.5
fosphenytoin,CHEMBL1201336,False,123.0
frentizole,CHEMBL128988,False,114.0
fruquintinib,CHEMBL4303214,False,110.5
ftaxilide,CHEMBL1308252,False,106.5
ftorafur,CHEMBL20883,False,116.5
fudosteine,CHEMBL1555183,False,104.5
fulvestrant,CHEMBL1358,False,110.5
furaltadone,CHEMBL1189513,False,97.0
furamidine,CHEMBL24057,False,98.0
furazolidone,CHEMBL1103,False,102.5
furosemide,CHEMBL35,False,98.0
fursultiamine,CHEMBL1740659,False,109.5
fusidic-acid,CHEMBL374975,False,98.0
g-caryophyllene,CHEMBL445740,False,95.0
gabapentin,CHEMBL940,False,109.0
gabapentin-enacarbil,CHEMBL1628502,False,112.0
gabazine,CHEMBL303580,False,103.0
gabexate,CHEMBL87563,False,102.0
gaboxadol,CHEMBL312443,False,106.5
gadobutrol,CHEMBL2218860,False,109.0
gadodiamide,CHEMBL1200346,False,103.0
gadoteridol,CHEMBL1200593,False,108.0
galantamine,CHEMBL659,False,102.0
galeterone,CHEMBL2105738,False,113.0
gallamine-triethiodide,CHEMBL360055,False,112.0
gallic-acid,CHEMBL288114,False,109.5
gallium-triquinolin-8-olate,CHEMBL4303465,True,16.5
gallopamil,CHEMBL51149,False,98.0
gambogic-acid,CHEMBL5305342,False,106.5
gamma-linolenic-acid,CHEMBL464982,False,102.5
ganaxolone,CHEMBL1568698,False,104.5
ganciclovir,CHEMBL182,False,97.0
ganetespib,CHEMBL2103879,False,111.0
garenoxacin,CHEMBL215303,False,102.0
gastrodin,CHEMBL274739,False,105.5
gatifloxacin,CHEMBL31,False,104.5
gavestinel,CHEMBL44793,False,107.5
gedunin,CHEMBL465226,False,105.5
gefitinib,CHEMBL939,False,112.5
geldanamycin,CHEMBL278315,False,98.5
gemcadiol,CHEMBL2105082,False,98.5
gemcitabine,CHEMBL888,False,113.5
gemcitabine-elaidate,CHEMBL3039516,False,111.5
gemfibrozil,CHEMBL457,False,98.5
gemifloxacin,CHEMBL430,False,91.5
genipin,CHEMBL459016,False,112.0
geniposide,CHEMBL462894,False,116.0
genistein,CHEMBL44,False,119.0
genz-123346,CHEMBL1087641,False,71.5
genz-644282,CHEMBL191958,False,118.0
gepefrine,CHEMBL3989731,False,106.5
geranyl-farnesylacetate,CHEMBL2105085,False,99.0
gestodene,CHEMBL1213583,False,107.0
gestrinone,CHEMBL1868702,False,103.0
gidazepam,CHEMBL1565882,False,100.5
gilteritinib,CHEMBL3301622,False,91.5
gimeracil,CHEMBL1730601,False,107.0
ginkgolide-B,CHEMBL514432,False,93.0
ginsenoside-C-K,CHEMBL3355096,False,117.5
ginsenoside-RD,CHEMBL473659,False,102.0
ginsenoside-RE3,CHEMBL1095008,False,92.5
givinostat,CHEMBL1213492,False,112.0
glafenine,CHEMBL146095,False,83.0
glasdegib,CHEMBL2043437,False,100.5
gliclazide,CHEMBL427216,False,106.0
glimepiride,CHEMBL1481,False,99.0
glipizide,CHEMBL1073,False,96.0
gliquidone,CHEMBL383634,False,98.5
gluconolactone,CHEMBL1200829,False,98.0
glucosamine,CHEMBL493287,False,105.0
glutathione,CHEMBL1543,False,107.5
glutathione-monoisopropyl-ester,CHEMBL4303348,False,101.0
gly-gln,CHEMBL330038,False,107.5
glycitein,CHEMBL513024,False,110.5
glycopyrrolate,CHEMBL1201027,False,107.0
go-6983,CHEMBL261491,False,107.0
golvatinib,CHEMBL3039525,False,104.5
gonadorelin,CHEMBL1007,False,104.0
goserelin-acetate,CHEMBL1201247,False,109.0
gossypol,CHEMBL51483,False,103.5
gramicidin,CHEMBL1201469,False,100.0
granisetron,CHEMBL1290003,False,98.5
grapiprant,CHEMBL3039498,False,93.5
grazoprevir,CHEMBL2063090,False,109.0
griseofulvin,CHEMBL562,False,104.0
guacetisal,CHEMBL2105097,False,101.0
guaifenesin,CHEMBL980,False,112.0
guanaben-acetate,CHEMBL420,False,114.0
guanethidine,CHEMBL765,False,109.0
guanfacine,CHEMBL862,False,86.0
guanidine,CHEMBL821,False,118.0
guanidinoethyldisulfide-bicarbonate,CHEMBL105278,False,107.0
guanosine,CHEMBL375655,False,106.0
guvacine,CHEMBL76768,False,93.0
halazone,CHEMBL1368146,False,95.0
halcinonide,CHEMBL1200845,False,106.5
halobetasol-propionate,CHEMBL1200908,False,105.5
halofantrine,CHEMBL1107,False,79.5
halofuginone,CHEMBL1199540,False,99.5
haloperidol,CHEMBL54,False,114.5
haloperidol-decanoate,CHEMBL1200986,False,96.0
haloprogin,CHEMBL1289,True,32.0
harmane,CHEMBL12014,False,87.0
harringtonine,CHEMBL433257,True,49.0
heclin,CHEMBL4303618,False,77.0
hematoporphyrin,CHEMBL317840,False,115.5
hematoxylin,CHEMBL477197,False,114.0
hemin,CHEMBL1200662,False,104.5
hemomex-s,CHEMBL255683,False,103.5
heptaminol,CHEMBL2111076,False,111.0
hesperadin,CHEMBL514409,False,109.5
hesperetin,CHEMBL399121,False,107.0
hesperidin,CHEMBL449317,False,108.5
hetacillin,CHEMBL1201116,False,96.5
hexachlorophene,CHEMBL496,False,83.5
hexamethonium,CHEMBL100622,False,113.5
hexaminolevulinate,CHEMBL1201784,False,102.0
hexestrol,CHEMBL9225,False,101.5
hexoprenaline,CHEMBL1589896,False,116.5
hexylcaine,CHEMBL1197,False,112.0
hexylresorcinol,CHEMBL443605,False,88.0
higenamine,CHEMBL19344,False,103.0
hippuric-acid,CHEMBL461,False,109.0
histamine,CHEMBL90,False,113.5
homatropine-methylbromide,CHEMBL1200851,False,104.5
homidium,CHEMBL48166,False,99.5
homochlorcyclizine,CHEMBL1515447,True,59.5
homoharringtonine,CHEMBL46286,True,23.0
homoquinolinic-acid,CHEMBL280828,False,102.5
homoveratrylamine,CHEMBL26019,False,118.5
honokiol,CHEMBL16901,False,80.5
hordenine,CHEMBL505789,False,90.5
hycanthone,CHEMBL22077,False,82.0
hydralazine,CHEMBL276832,False,104.5
"hydrastine-(1R,9S)",CHEMBL1256919,False,108.0
hydrastinine,CHEMBL1623232,False,114.5
hydrochlorothiazide,CHEMBL435,False,109.5
hydrocortisone,CHEMBL389621,False,121.5
hydrocortisone-acetate,CHEMBL1091,False,109.5
hydrocortisone-butyrate,CHEMBL1683,False,101.5
hydrocortisone-hemisuccinate,CHEMBL977,False,116.0
hydrocortisone-phosphate,CHEMBL4303629,False,98.5
hydrocortisone-valerate,CHEMBL1200562,False,107.0
hydroflumethiazide,CHEMBL1763,False,111.5
hydroquinidine,CHEMBL531472,False,90.0
hydroquinone,CHEMBL537,False,107.5
hydroxyamphetamine,CHEMBL1546,False,104.0
hydroxychloroquine,CHEMBL1535,False,88.0
hydroxyfasudil,CHEMBL1233300,False,107.5
hydroxyprogesterone-acetate,CHEMBL3273984,False,104.5
hydroxypropyl-beta-cyclodextrin,CHEMBL577294,False,99.0
hydroxystilbamidine,CHEMBL1301,False,109.0
"hydroxytacrine-maleate-(R,S)",CHEMBL23455,False,90.5
hydroxytoluic-acid,CHEMBL448399,False,106.0
hydroxyurea,CHEMBL467,False,100.0
hydroxyzine,CHEMBL896,False,104.5
hyoscyamine,CHEMBL1234973,False,90.5
hypericin,CHEMBL286494,False,113.5
hyperin,CHEMBL251254,False,112.0
hypoxanthine,CHEMBL1427,False,108.0
iCRT-14,CHEMBL3589010,False,102.5
ibandronate,CHEMBL997,False,111.0
ibotenic-acid,CHEMBL284895,False,93.0
ibrutinib,CHEMBL1873475,False,109.0
ibudilast,CHEMBL19449,False,97.0
ibuprofen,CHEMBL521,False,106.0
ibuprofen,CHEMBL521,False,105.0
ibuprofen,CHEMBL521,False,113.5
ibuproxam,CHEMBL292707,False,93.5
ibutamoren,CHEMBL13817,False,108.5
ibutilide,CHEMBL533,False,107.0
icariin,CHEMBL553204,False,105.5
icaritin,CHEMBL498485,False,100.5
icatibant-acetate,CHEMBL2028850,False,102.0
icilin,CHEMBL258405,False,100.0
icotinib,CHEMBL2087361,False,117.0
idalopirdine,CHEMBL3286580,False,114.0
idarubicin,CHEMBL1117,False,105.5
idebenone,CHEMBL252556,False,92.5
idelalisib,CHEMBL2216870,False,116.5
idoxuridine,CHEMBL788,False,108.5
ifenprodil,CHEMBL305187,False,100.5
ifosfamide,CHEMBL1024,False,97.5
igmesine,CHEMBL2110660,False,97.5
ilepcimide,CHEMBL118478,False,95.5
ilomastat,CHEMBL19611,False,113.5
iloperidone,CHEMBL14376,False,111.0
iloprost,CHEMBL494,False,108.0
imatinib,CHEMBL941,True,37.0
imeglimin,CHEMBL4297514,False,99.0
imetit,CHEMBL19439,False,106.0
imidacloprid,CHEMBL406819,False,98.5
imidafenacin,CHEMBL53366,False,93.0
imidapril,CHEMBL317094,False,117.0
imidurea,CHEMBL65433,False,107.5
imiloxan,CHEMBL347695,False,99.0
imipenem,CHEMBL148,False,113.5
imipramine,CHEMBL11,False,92.5
imiquimod,CHEMBL1282,False,106.5
immepip,CHEMBL18661,False,101.0
immethridine,CHEMBL82298,False,109.0
impentamine,CHEMBL417096,False,92.5
indacaterol,CHEMBL1095777,False,114.5
indapamide,CHEMBL406,False,111.5
indatraline,CHEMBL341898,False,114.0
indeloxazine,CHEMBL2105022,False,105.5
indibulin,CHEMBL49642,False,123.5
indinavir,CHEMBL115,False,110.0
indiplon,CHEMBL262075,False,115.5
indirubin,CHEMBL1276127,False,99.0
indirubin-3-monoxime,CHEMBL126077,False,105.5
indocyanine-green,CHEMBL1646,False,109.0
indole-3-carbinol,CHEMBL155625,False,94.5
indomethacin,CHEMBL6,False,103.5
indoprofen,CHEMBL15870,False,110.0
indoramin,CHEMBL279516,False,102.5
indoximod,CHEMBL571209,False,110.5
ingenol-mebutate,CHEMBL1863513,False,95.0
inimur,CHEMBL514315,False,92.0
iniparib,CHEMBL1170047,False,106.0
inositol,CHEMBL1222251,False,95.5
inositol-hexanicotinate,CHEMBL1094982,False,109.0
integrin-antagonist-1,CHEMBL4241824,False,111.0
iobenguane,CHEMBL818,False,100.0
iocetamic-acid,CHEMBL1200770,False,97.0
iodipamide,CHEMBL1165268,False,93.0
iodixanol,CHEMBL1200507,False,114.0
iodoantipyrine,CHEMBL24132,False,117.5
iododexetimide,CHEMBL274789,False,100.0
iodophenpropit,CHEMBL498770,False,80.5
iodoquinol,CHEMBL86754,False,99.5
iohexol,CHEMBL1200455,False,105.0
iohexol,CHEMBL1200455,False,102.5
iopanic-acid,CHEMBL867,False,115.5
iopodic-acid,CHEMBL1201243,False,104.0
iopromide,CHEMBL1725,False,105.5
iothalamic-acid-d3,CHEMBL1201300,False,104.0
ioxaglic-acid,CHEMBL1201291,False,104.0
ioxilan,CHEMBL1201075,False,113.5
ipidacrine,CHEMBL130880,False,83.5
ipragliflozin-L-proline,CHEMBL2018096,False,110.0
iproniazid,CHEMBL92401,False,108.5
ipsapirone,CHEMBL8412,False,101.5
irbesartan,CHEMBL1513,False,96.5
irinotecan,CHEMBL481,False,98.0
irsogladine,CHEMBL136497,False,94.5
isamoltane,CHEMBL5483027,False,113.5
isavuconazole,CHEMBL409153,False,113.0
isbufylline,CHEMBL1453416,False,106.0
isepamicin,CHEMBL272080,False,109.0
isobutamben,CHEMBL1985617,False,105.5
isobutyramide,CHEMBL352219,False,111.0
isoconazole,CHEMBL1571863,False,104.0
isodibut,CHEMBL403272,False,103.5
isoetharine,CHEMBL1201213,False,93.0
isoflupredone-acetate,CHEMBL1608183,False,98.0
isoguvacine,CHEMBL39071,False,99.5
isoleucine,CHEMBL1233584,False,105.5
isoliquiritigenin,CHEMBL129795,False,103.0
isometheptene-mucate,CHEMBL2219766,False,109.0
isoniazid,CHEMBL64,False,111.0
isoprenaline,CHEMBL434,False,100.5
isopropamide-iodide,CHEMBL1201232,False,100.0
isopropyl-myristate,CHEMBL207602,False,95.5
isopropyl-palmitate,CHEMBL139055,False,77.0
isosorbide,CHEMBL1200660,False,111.5
isosorbide-dinitrate,CHEMBL6622,False,111.5
isosorbide-mononitrate,CHEMBL1311,False,110.5
isosteviol,CHEMBL462653,False,100.0
isotiquimide,CHEMBL2107405,False,113.0
isovaleramide,CHEMBL171066,False,103.5
isoxepac,CHEMBL33211,False,103.0
isoxicam,CHEMBL1898455,False,107.5
isoxsuprine,CHEMBL1197051,False,109.0
ispinesib,CHEMBL228814,False,109.5
isradipine,CHEMBL1648,False,104.5
istaroxime,CHEMBL469045,False,101.5
istradefylline,CHEMBL431770,False,107.5
itacitinib,CHEMBL3622820,False,97.5
itopride,CHEMBL2107457,False,90.5
itraconazole,CHEMBL5483033,False,103.5
ivabradine,CHEMBL471737,False,112.0
ivacaftor,CHEMBL2010601,False,93.0
ivermectin,CHEMBL6067487,False,94.0
ivosidenib,CHEMBL3989958,False,91.5
ixabepilone,CHEMBL1201752,False,108.5
ixazomib,CHEMBL2141296,False,93.5
ixazomib-citrate,CHEMBL3545432,False,106.5
josamycin,CHEMBL224436,False,113.0
kaempferol,CHEMBL150,False,108.0
kainic-acid,CHEMBL275040,False,79.0
kakonein,CHEMBL486386,False,103.0
kanamycin,CHEMBL1384,False,100.0
kartogenin,CHEMBL3185782,False,97.5
kenpaullone,CHEMBL296586,False,69.5
ketanserin,CHEMBL51,False,106.0
ketoconazole,CHEMBL295698,False,107.5
ketoprofen,CHEMBL571,False,102.0
ketorolac,CHEMBL469,False,107.0
ketotifen,CHEMBL534,False,101.0
kevetrin,CHEMBL4297540,False,92.0
khellin,CHEMBL44746,False,109.0
ki16198,CHEMBL4303365,False,105.0
kifunensine,CHEMBL1233851,False,94.0
kinetin,CHEMBL228792,False,104.0
kuromanin,CHEMBL257839,False,110.0
kynurenic-acid,CHEMBL299155,False,97.0
labetalol,CHEMBL429,False,114.5
lacidipine,CHEMBL1728809,False,106.0
lactulose,CHEMBL296306,False,97.5
lafutidine,CHEMBL1742461,False,94.0
lamivudine,CHEMBL141,False,102.0
lamotrigine,CHEMBL741,False,109.5
lanatoside-C,CHEMBL506569,False,102.0
landiolol,CHEMBL1742466,False,113.0
lanoconazole,CHEMBL1555126,False,99.5
lansoprazole,CHEMBL480,False,99.0
lapatinib,CHEMBL554,False,111.0
lappaconite,CHEMBL4802123,False,118.5
laquinimod,CHEMBL66092,False,99.0
laropiprant,CHEMBL426559,False,106.0
larotrectinib,CHEMBL3889654,False,122.0
lasofoxifene,CHEMBL328190,False,97.0
latrepirdine,CHEMBL589390,False,96.5
lauric-acid,CHEMBL108766,False,96.5
lauric-diethanolamide,CHEMBL1996872,False,108.5
lazabemide,CHEMBL279390,False,106.5
ledipasvir,CHEMBL2374220,False,99.5
lemborexant,CHEMBL3545367,False,112.5
lenvatinib,CHEMBL1289601,False,100.0
lerisetron,CHEMBL56900,False,100.5
lersivirine,CHEMBL571987,False,97.0
lesinurad,CHEMBL2105720,False,95.0
letermovir,CHEMBL1241951,False,109.0
letosteine,CHEMBL2105044,False,117.0
letrozole,CHEMBL1444,False,102.5
leucomethylene-blue,CHEMBL549963,False,113.5
leucovorin,CHEMBL1679,False,90.0
leucovorin,CHEMBL1679,False,89.5
leucylleucine-methyl-ester,CHEMBL3989548,False,99.5
leuprolide,CHEMBL1201199,False,118.5
levallorphan,CHEMBL1254682,False,114.5
levcromakalim,CHEMBL100,False,97.0
levetiracetam,CHEMBL1286,False,109.0
levobunolol,CHEMBL1201237,False,105.0
levobunolol,CHEMBL1201237,False,111.0
levocabastine,CHEMBL1615438,False,112.0
levocarnitine-propionate,CHEMBL1516469,False,103.5
levomenol,CHEMBL1096927,False,104.5
levomenthol,CHEMBL470670,False,108.0
levomequitazine,CHEMBL3186077,False,86.0
levonordefrin,CHEMBL677,False,94.5
levopropoxyphene,CHEMBL1738990,False,109.0
levosimendan,CHEMBL2051955,False,117.0
liarozole,CHEMBL389433,False,98.0
licarbazepine,CHEMBL1067,False,97.0
licochalcone-A,CHEMBL139702,False,114.5
licofelone,CHEMBL300982,False,105.0
lidamidine,CHEMBL448416,False,118.5
lidocaine,CHEMBL79,False,100.5
lidoflazine,CHEMBL92870,False,76.5
ligustilide,CHEMBL481246,False,108.5
limonin,CHEMBL517449,False,103.0
linaclotide,CHEMBL3301675,False,106.5
linagliptin,CHEMBL237500,False,109.5
linalool,CHEMBL25306,False,107.0
lincomycin,CHEMBL1447,False,105.0
linezolid,CHEMBL126,False,112.0
linifanib,CHEMBL223360,False,118.0
linopirdine,CHEMBL319111,False,91.0
linsidomine,CHEMBL1189150,False,117.0
linsitinib,CHEMBL1091644,False,88.5
liothyronine,CHEMBL1544,False,107.5
liothyronine-(isomer),CHEMBL557,False,106.0
lipoamide,CHEMBL1403899,False,107.5
liraglutide,CHEMBL4084119,False,108.0
liranaftate,CHEMBL1591365,False,94.0
lirimilast,CHEMBL1922282,False,101.0
lisinopril,CHEMBL1237,False,100.0
lisuride,CHEMBL157138,False,110.5
lithium-acetoacetate,CHEMBL1230762,False,102.0
lithium-citrate,CHEMBL2103738,False,89.0
lithocholic-acid,CHEMBL1478,False,109.5
litronesib,CHEMBL2105661,False,100.5
lixivaptan,CHEMBL49429,False,111.0
lobendazole,CHEMBL2105088,False,101.0
lobenzarit,CHEMBL1986706,False,113.0
lodoxamide,CHEMBL1201266,False,110.5
lofemizole,CHEMBL2111114,False,102.0
lofepramine,CHEMBL87708,False,113.5
lofexidine,CHEMBL17860,False,102.5
lomefloxacin,CHEMBL561,False,96.5
lomeguatrib,CHEMBL339133,False,103.5
lomerizine,CHEMBL29188,False,107.5
lomitapide,CHEMBL354541,False,87.5
lomustine,CHEMBL514,False,108.0
lonafarnib,CHEMBL298734,True,43.5
lonidamine,CHEMBL1257030,False,109.5
lopinavir,CHEMBL729,False,105.0
loracarbef,CHEMBL1013,False,101.0
loratadine,CHEMBL998,False,90.0
loreclezole,CHEMBL1397886,False,102.5
lorediplon,CHEMBL4303403,False,112.0
lornoxicam,CHEMBL1569487,False,97.0
losartan,CHEMBL191,False,99.5
losmapimod,CHEMBL1088752,False,98.5
loteprednol,CHEMBL1200865,False,104.5
lovastatin,CHEMBL503,False,110.0
loxistatin-acid,CHEMBL418661,False,88.0
loxoprofen,CHEMBL19299,False,108.0
lubiprostone,CHEMBL1201134,False,107.0
lucitanib,CHEMBL2220486,False,103.5
lufenuron,CHEMBL1364906,False,111.0
luliconazole,CHEMBL2105689,False,103.5
lumacaftor,CHEMBL2103870,False,113.5
lumateperone,CHEMBL3306803,False,86.0
lumefantrine,CHEMBL38827,False,91.5
lumiracoxib,CHEMBL404108,False,109.0
lupanine,CHEMBL459396,False,102.0
lurasidone,CHEMBL1237021,False,96.5
luteolin,CHEMBL151,False,110.5
luzindole,CHEMBL286615,False,99.0
lylamine,CHEMBL70488,False,105.5
lypressin,CHEMBL1200690,False,91.0
m-3M3FBS,CHEMBL1394135,False,107.5
m-chlorophenylbiguanide,CHEMBL13790,False,108.0
mCPP,CHEMBL272942,False,113.5
mabuprofen,CHEMBL2105154,False,109.0
mabuterol,CHEMBL86749,False,107.0
macelignan,CHEMBL254071,False,101.5
macitentan,CHEMBL2103873,False,111.5
madrasin,CHEMBL1523019,False,107.0
mafenide,CHEMBL419,False,91.0
magnolol,CHEMBL180920,False,107.5
malic-acid,CHEMBL1234046,False,103.5
maltobionic-acid,CHEMBL3039602,False,92.5
mandelic-acid,CHEMBL1609,False,113.5
manidipine,CHEMBL1085699,False,91.0
maraviroc,CHEMBL1201187,False,112.0
maribavir,CHEMBL515408,False,121.5
marimastat,CHEMBL279785,False,117.5
maropitant,CHEMBL2111099,False,104.5
masitinib,CHEMBL1908391,True,43.0
masoprocol,CHEMBL313972,False,90.0
matrine,CHEMBL204860,False,112.5
mavoglurant,CHEMBL3087515,False,111.5
maxacalcitol,CHEMBL333950,False,121.5
mdivi-1,CHEMBL1449747,False,112.0
mebendazole,CHEMBL685,False,102.0
mebeverine,CHEMBL282121,False,94.5
mebhydrolin,CHEMBL1625607,False,104.0
mebicar,CHEMBL3707390,False,107.0
mecarbinate,CHEMBL1881106,False,112.0
meclizine,CHEMBL1623,False,108.5
meclofenamic-acid,CHEMBL509,False,108.5
meclofenoxate,CHEMBL64545,False,90.5
mecysteine,CHEMBL1231844,False,112.5
medetomidine,CHEMBL77921,False,105.5
medetomidine,CHEMBL77921,False,99.5
medorinone,CHEMBL144399,False,96.5
medroxyprogesterone,CHEMBL1390,False,86.5
medroxyprogesterone-acetate,CHEMBL717,False,105.0
medrysone,CHEMBL1201173,False,106.5
mefenamic-acid,CHEMBL686,False,99.5
