chembl_id,compound_name,cp_morph_z_max,cp_morph_z_mean,ab_activity_z_max,ab_activity_z_mean,concentration_uM_min,concentration_uM_max,concentration_uM_nunique,cpe_activity_z_max,cpe_activity_z_mean,toxicity_z_max,toxicity_z_mean,concentration_uM_min_cpe,concentration_uM_max_cpe,concentration_uM_nunique_cpe,composite_score,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe,rank
CHEMBL2107430,flutrimazole,0.7389216241836633,0.7389216241836633,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,-0.2972914691943128,-1.2054194782873255,0.5434353081880979,-1.1157309635383128,0.001,10.0,5.0,-0.21640499011371978,False,False,False,False,4266
CHEMBL799,cilostazol,-1.2451969060491677,-1.2451969060491677,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.87685,-0.1791900644481201,1.644948349993399,0.3998362283911554,0.001,10.0,5.0,-0.217153926664379,False,False,False,False,4267
CHEMBL1201231,prednisolone-sodium-phosphate,-0.5735922445537049,-0.5735922445537049,1.2263636363636363,1.2263636363636363,10.0,10.0,1.0,-1.4832606635071093,-3.66035609291842,1.1563808156595334,-0.4352116955505573,0.001,10.0,5.0,-0.2174772597681302,False,False,False,False,4268
CHEMBL1231124,AZD1480,-0.11807297260277116,-0.11807297260277116,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,0.12467061611374408,-0.2504264735222783,1.0868472508782245,0.4077050811939049,0.001,10.0,5.0,-0.21901907534778386,False,False,False,False,4269
CHEMBL1318117,bilobalide,-0.20230505791005418,-0.20230505791005418,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.2890714285714286,0.007596707318118315,0.23307838134724237,-0.7227653852854495,0.001,10.0,5.0,-0.21915971288071212,False,False,False,False,4270
CHEMBL111364,ML3403,-1.5800529625389523,-1.5800529625389523,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.6713033175355451,-1.5449419766375567,1.2767476547251775,-0.23157403365803053,0.001,10.0,5.0,-0.21918017458448158,False,False,False,False,4271
CHEMBL1405973,exalamide,0.3011471869188084,0.3011471869188084,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,-0.20918037974683545,-1.445435172090193,1.5109516277224848,-0.7426164264094899,0.001,10.0,5.0,-0.21966089633315433,False,False,False,False,4272
CHEMBL49080,clenbuterol,-1.139044431751553,-1.139044431751553,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.87685,-0.13182251390519611,0.8926850845884737,-0.42491303935457453,0.001,10.0,5.0,-0.22045070453212878,False,False,False,False,4273
CHEMBL403989,TG-100801,-0.7588785664116326,-0.7588785664116326,-1.2876818181818181,-1.2876818181818181,10.0,10.0,1.0,1.1157142857142854,0.40920553636776563,0.5921571338927264,-0.08974920923937563,0.001,10.0,5.0,-0.2205627262693396,False,False,False,False,4274
CHEMBL520733,semagacestat,-0.17791973445359688,-0.17791973445359688,-2.0848181818181817,-2.0848181818181817,10.0,10.0,1.0,1.6177857142857142,-0.2718245310799346,-0.13162052203140184,-0.2964408943490915,0.001,10.0,5.0,-0.22239693390370635,False,False,False,False,4275
CHEMBL1356732,actinoquinol,0.0039799078267617445,0.0039799078267617445,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,0.422629746835443,0.023499598656188114,2.212250738039269,0.905549047718015,0.001,10.0,5.0,-0.22258848333683412,False,False,False,False,4276
CHEMBL2408776,KB-SRC-4,-0.5032068379475777,-0.5032068379475777,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,-0.18257142857142855,-0.6889553482083937,0.7740580791867981,0.20744905296501628,0.001,10.0,5.0,-0.22272448447263243,False,False,False,False,4277
CHEMBL376408,ABT-737,0.2997026712105319,0.2997026712105319,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,-0.21807142857142855,-3.469043333561873,0.6605614518139652,0.4471009861522045,0.001,10.0,5.0,-0.2235062190046469,False,False,False,False,4278
CHEMBL4297300,LB-100,0.01606547808834645,0.01606547808834645,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.168625,-0.1864467709520667,1.0951035343974607,-0.012983235797609172,0.001,10.0,5.0,-0.2236641771096034,False,False,False,False,4279
CHEMBL573214,nor-binaltorphimine,-0.946970012093145,-0.946970012093145,-1.349,-1.349,10.0,10.0,1.0,1.2622785714285714,0.43569535202214543,1.4737818286815374,0.4938467608740864,0.001,10.0,5.0,-0.22408257384720043,False,False,False,False,4280
CHEMBL4238186,TFC-007,-0.5886204723760071,-0.5886204723760071,-1.349,-1.349,10.0,10.0,1.0,1.0792,0.41890311544955133,1.9285943049611871,0.4832371575323279,0.001,10.0,5.0,-0.2256440944752014,False,False,False,False,4281
CHEMBL1201392,flumethasone,-0.7984186020021657,-0.7984186020021657,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.6311392857142858,0.12489560694359939,0.3230399045740461,-0.8091746740092244,0.001,10.0,5.0,-0.22608255156926432,False,False,False,False,4282
CHEMBL4303259,T-5601640,-1.9368213516534085,-1.9368213516534085,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.8104999999999998,-0.14580700024853677,0.3871332279728482,-0.01481268870329382,0.001,10.0,5.0,-0.22729154305795446,False,False,False,False,4283
CHEMBL1589896,hexoprenaline,-0.0009081473402944138,-0.0009081473402944138,-1.5942727272727273,-1.5942727272727273,10.0,10.0,1.0,1.0262035714285715,-0.4054923616550825,-0.038273321642077675,-0.7134225128182896,0.001,10.0,5.0,-0.22740929180572123,False,False,False,False,4284
CHEMBL1201134,lubiprostone,-0.3632834927780683,-0.3632834927780683,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.041556872037914694,-0.3419940234224351,-0.6015241266782329,-0.9375148570907423,0.001,10.0,5.0,-0.2277248588313569,False,False,False,False,4285
CHEMBL2104261,3-(4-methylbenzylidene)camphor,-0.7288574198576364,-0.7288574198576364,-1.2263636363636363,-1.2263636363636363,10.0,10.0,1.0,1.0213857142857141,0.28561422880796683,0.3310094505673542,-0.04434459657269169,0.001,10.0,5.0,-0.2277626528026962,False,False,False,False,4286
CHEMBL2018096,ipragliflozin-L-proline,-0.3569667450597486,-0.3569667450597486,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.4057142857142857,0.11300741654739765,-0.2734595846821886,-1.0243825713934458,0.001,10.0,5.0,-0.22796218018078096,False,False,False,False,4287
CHEMBL1726,nisoldipine,-0.5979588177245697,-0.5979588177245697,-0.843125,-0.843125,0.8333333333333334,0.8333333333333334,1.0,0.5690094786729858,-0.31888597044985134,4.97019802566471,0.9064453415689547,0.001,10.0,5.0,-0.22923797207571966,False,False,False,False,4288
CHEMBL2104260,etosalamide,0.047896740934686405,0.047896740934686405,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,-0.4767142857142857,-1.4960755328111208,1.4060045792540334,0.4772694079648536,0.001,10.0,5.0,-0.23016091155332247,False,False,False,False,4289
CHEMBL4760928,perchlozone,-0.8656622838593705,-0.8656622838593705,-1.349,-1.349,10.0,10.0,1.0,1.2051492890995261,0.8725395504058003,1.1676471703746465,0.1691094384465525,0.001,10.0,5.0,-0.2306727411320636,False,False,False,False,4290
CHEMBL81421,D-alpha-tocopheryl-succinate,-0.1713906779640804,-0.1713906779640804,0.3065909090909091,0.3065909090909091,10.0,10.0,1.0,-0.7991706161137442,-2.515833671143183,0.39316078850777036,-0.3947576090613225,0.001,10.0,5.0,-0.23131001840195012,False,False,False,False,4291
CHEMBL3707346,fluoromethylcholine,-0.6553155102383812,-0.6553155102383812,-1.349,-1.349,10.0,10.0,1.0,1.0964620853080569,-0.7661606209130721,0.08527347084988249,-0.26966859983832975,0.001,10.0,5.0,-0.2320782679244534,False,False,False,False,4292
CHEMBL1164729,febuxostat,-0.15559296103149078,-0.15559296103149078,-1.716909090909091,-1.716909090909091,10.0,10.0,1.0,1.2123924050632913,0.12204935778990947,1.0995735233374462,0.1529255487615112,0.001,10.0,5.0,-0.2329252665446181,False,False,False,False,4293
CHEMBL488025,exisulind,0.23435907275712786,0.23435907275712786,-0.6745,-0.6745,10.0,10.0,1.0,-0.025613924050632914,-1.2914416101317243,2.1455012856065996,0.0943126353341213,0.001,10.0,5.0,-0.2331737550688276,False,False,False,False,4294
CHEMBL2104676,bitoscanate,-0.6274285518601621,-0.6274285518601621,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.0981867088607595,-0.3992129053503938,1.8118826518622786,0.9208537183740841,0.001,10.0,5.0,-0.233374663191365,False,False,False,False,4295
CHEMBL251254,hyperin,-1.0299546398909896,-1.0299546398909896,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,0.9737142857142856,0.11428012636802272,0.9139297863959334,0.1291975220462777,0.001,10.0,5.0,-0.23346885005612003,False,False,False,False,4296
CHEMBL1190161,T-0156,-1.5009330544597528,-1.5009330544597528,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.9635714285714285,0.5928136094803871,1.2598735396185787,-0.24564814607865157,0.001,10.0,5.0,-0.23361258491792464,False,False,False,False,4297
CHEMBL3125890,TAK-632,-2.6118933589540325,-2.6118933589540325,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,1.2120714285714285,0.05185626835100212,8.702297988096998,1.929724954151509,0.001,10.0,5.0,-0.233768282180417,False,False,False,False,4298
CHEMBL1738889,ostarine,0.07070566554329717,0.07070566554329717,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.48269905213270153,-0.09279908649931863,-0.8164738407515998,-1.2336444672438354,0.001,10.0,5.0,-0.23427015512916904,False,False,False,False,4299
CHEMBL1098726,BMS-688521,-0.300747287632102,-0.300747287632102,-1.2876818181818181,-1.2876818181818181,10.0,10.0,1.0,0.8519999999999999,0.5554697410076874,0.7729833123754605,-0.14366974489345813,0.001,10.0,5.0,-0.23442218479914764,False,False,False,False,4300
CHEMBL2111163,tiprenolol,-2.0450738651996154,-2.0450738651996154,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,1.2914597156398104,0.14663834457461666,1.5434409172368213,0.5876912321398666,0.001,10.0,5.0,-0.23581270496581713,False,False,False,False,4301
CHEMBL1762,tocainide,-1.0387592223714839,-1.0387592223714839,-0.6745,-0.6745,10.0,10.0,1.0,0.6034999999999999,-0.7227596217958058,-0.36839449113281436,-0.7886211157950603,0.001,10.0,5.0,-0.2361518444742968,False,False,False,False,4302
CHEMBL870,alendronate,0.27785952410191506,0.27785952410191506,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.004817857142857134,-0.47339328646846585,0.3083504818353799,-0.7221217074100627,0.001,10.0,5.0,-0.23682822504974685,False,False,False,False,4303
CHEMBL5498529,methyllycaconitine,-0.39814103765032843,-0.39814103765032843,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.34206785714285715,-0.3372984324623124,0.07583996677985397,-0.4958071399210337,0.001,10.0,5.0,-0.23712833740019554,False,False,False,False,4304
CHEMBL159776,pramiracetam,-0.8326137957202957,-0.8326137957202957,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.233737341772152,-0.19828192568754657,1.1701591395397533,0.22013918096211887,0.001,10.0,5.0,-0.23715509516247105,False,False,False,False,4305
CHEMBL3305985,alcuronium,-1.2178708811860985,-1.2178708811860985,-1.349,-1.349,10.0,10.0,1.0,1.3649834123222748,0.16050212550242962,-0.585270815981143,-1.2949683800600185,0.001,10.0,5.0,-0.23718081130830976,False,False,False,False,4306
CHEMBL445,nortriptyline,-1.012730009294279,-1.012730009294279,-0.7307083333333333,-0.7307083333333333,0.8333333333333334,0.8333333333333334,1.0,0.6440714285714285,-0.15558928669986205,2.445553036896401,0.11440832822856506,0.001,10.0,5.0,-0.23720076376361773,False,False,False,False,4307
CHEMBL291143,A77636,-0.8046504445117542,-0.8046504445117542,-1.2365833333333334,-1.2365833333333334,0.8333333333333334,0.8333333333333334,1.0,1.0454750000000002,0.0179775038780285,5.215289631422764,1.396581481834151,0.001,10.0,5.0,-0.23737342223568414,False,False,False,False,4308
CHEMBL1616951,potassium-canrenoate,-1.6255645403052323,-1.6255645403052323,-1.349,-1.349,10.0,10.0,1.0,1.5624493670886077,-0.2211597305091572,1.8943064060013692,0.4578400681814686,0.001,10.0,5.0,-0.23973316122560334,False,True,False,False,4309
CHEMBL3545110,ribociclib,1.2943733017451056,1.2943733017451056,-1.1650454545454545,-1.1650454545454545,10.0,10.0,1.0,-0.08190357142857144,-0.9088329404026293,1.891630414633437,0.7563906663093698,0.001,10.0,5.0,-0.23990495004058926,False,False,False,False,4310
CHEMBL898,diflunisal,-1.5147327932362955,-1.5147327932362955,-0.7971363636363636,-0.7971363636363636,10.0,10.0,1.0,0.9539357142857143,0.12045188365057466,1.140262978832982,0.0935471958294037,0.001,10.0,5.0,-0.24022681838751886,False,False,False,False,4311
CHEMBL1169,aminosalicylate,-1.4256267797715036,-1.4256267797715036,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.35483175355450236,-0.5438602677339457,0.8538354688629087,-0.10875226666221945,0.001,10.0,5.0,-0.2413017454415907,False,False,False,False,4312
CHEMBL1725,iopromide,-1.2283654529954986,-1.2283654529954986,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.2557345971563981,-0.4656348617622104,0.9269789494644541,-0.059866570693455426,0.001,10.0,5.0,-0.2414883426456314,False,False,False,False,4313
CHEMBL87708,lofepramine,-1.119526580145058,-1.119526580145058,-1.2263636363636363,-1.2263636363636363,10.0,10.0,1.0,1.181642857142857,0.5632711856911461,0.285552700251484,-0.21215549340309464,0.001,10.0,5.0,-0.24179362771732335,False,False,False,False,4314
CHEMBL66089,ABT-702,-0.05811756080344214,-0.05811756080344214,-0.49054545454545456,-0.49054545454545456,10.0,10.0,1.0,-0.08537974683544304,-0.8093739385343195,1.351225391766458,0.6695644276571681,0.001,10.0,5.0,-0.24199359271304752,False,False,False,False,4315
CHEMBL5465559,nystatin,-0.9079555874581953,-0.9079555874581953,-1.4716363636363636,-1.4716363636363636,10.0,10.0,1.0,1.3202298578199052,-0.17479822373439147,1.434338915624469,0.5494233638060564,0.001,10.0,5.0,-0.24215371981822234,False,False,False,False,4316
CHEMBL3137320,talazoparib,-1.817297037094849,-1.817297037094849,-1.01175,-1.01175,0.8333333333333334,0.8333333333333334,1.0,1.3135,0.2729486211787492,5.853302318859118,3.457465423149318,0.001,10.0,5.0,-0.24275940741896984,False,False,False,False,4317
CHEMBL2147777,teneligliptin,-0.004145566907390955,-0.004145566907390955,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,0.4361428571428571,0.14187622172895797,0.22495439620894556,-0.2751824138250777,0.001,10.0,5.0,-0.2433356068879717,False,False,False,False,4318
CHEMBL1162,Norethindrone (Norethisterone),-0.5895229463475143,-0.5895229463475143,-1.1037272727272727,-1.1037272727272727,10.0,10.0,1.0,0.7895805687203792,-0.1941970236881122,0.80285609419268,0.20725568518942933,0.001,10.0,5.0,-0.24356327087226026,False,False,False,False,4319
CHEMBL1673046,XMD8-92,-0.7697826389131758,-0.7697826389131758,-1.0679583333333333,-1.0679583333333333,0.8333333333333334,0.8333333333333334,1.0,0.8418571428571427,0.19012135546737743,7.528923799587822,1.9298756470283127,0.001,10.0,5.0,-0.2443970039731114,False,False,False,False,4320
CHEMBL221137,embelin,-0.7402273229803292,-0.7402273229803292,-0.3679090909090909,-0.3679090909090909,10.0,10.0,1.0,0.12678571428571428,-0.8679235737853844,1.5348827179710895,0.37692291573584535,0.001,10.0,5.0,-0.2444948152454165,False,False,False,False,4321
CHEMBL168,oleanolic-acid,-0.06995644391034844,-0.06995644391034844,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.15898928571428572,-0.19878590441623886,1.1744663688685868,0.6928159392451153,0.001,10.0,5.0,-0.24472284722362808,False,False,False,False,4322
CHEMBL1234222,2-fluoro-2-deoxy-D-galactose,0.46010844157412056,0.46010844157412056,-1.5942727272727273,-1.5942727272727273,10.0,10.0,1.0,0.7505714285714284,0.5076422722247457,1.0781335615283134,-0.04777007394974593,0.001,10.0,5.0,-0.2454588311656955,False,False,False,False,4323
CHEMBL245019,mizoribine,0.0,0.0,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,0.36615714285714285,-0.2654986837842702,0.019387107414337947,-0.2625857611893109,0.001,10.0,5.0,-0.24597350649350655,False,False,False,False,4324
CHEMBL3697701,A-967079,-0.15337509691827717,-0.15337509691827717,-0.7358181818181818,-0.7358181818181818,10.0,10.0,1.0,0.1975321428571429,-0.15766395400358232,0.14480957177845585,-0.12450703965640922,0.001,10.0,5.0,-0.245989434968071,False,False,False,False,4325
CHEMBL19259,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,-0.45340667878940577,-0.45340667878940577,-0.8584545454545455,-0.8584545454545455,10.0,10.0,1.0,0.46958860759493676,-0.824298551331385,0.3547714078652536,-0.4777486819004809,0.001,10.0,5.0,-0.24622771090172468,False,False,False,False,4326
CHEMBL601773,dihydroergocristine,-1.3206819600612951,-1.3206819600612951,-1.6555909090909091,-1.6555909090909091,10.0,10.0,1.0,1.6989285714285713,-0.01895857537087666,-0.13858623646444834,-0.317676290037095,0.001,10.0,5.0,-0.24680132707719415,False,False,False,False,4327
CHEMBL1201146,norethindrone-acetate,-1.4867371976196637,-1.4867371976196637,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,0.3708151658767773,-0.103938476770395,1.376103114068975,-0.6740236642538837,0.001,10.0,5.0,-0.24713046408231276,False,False,False,False,4328
CHEMBL43383,AQ-RA741,0.040393210075559176,0.040393210075559176,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,-0.0862142857142857,-0.5603693574042492,0.3802978410893146,-0.2229846957268724,0.001,10.0,5.0,-0.24715252681605698,False,False,False,False,4329
CHEMBL235191,tacedinaline,-0.9209523522334485,-0.9209523522334485,-0.7307083333333333,-0.7307083333333333,0.8333333333333334,0.8333333333333334,1.0,0.5730714285714285,-0.2050916960054164,5.755823899726053,1.2309213010533964,0.001,10.0,5.0,-0.24724523235145165,False,False,False,False,4330
CHEMBL4303387,FK-33-824,0.34233015571145853,0.34233015571145853,-1.0424090909090908,-1.0424090909090908,10.0,10.0,1.0,0.25253791469194314,-0.38049194689886273,1.0474619772237823,0.14453542562975613,0.001,10.0,5.0,-0.24748243934456737,False,False,False,False,4331
CHEMBL1770248,ertugliflozin,-0.8483831699081053,-0.8483831699081053,-0.42922727272727274,-0.42922727272727274,10.0,10.0,1.0,0.23335781990521326,-1.168175669292013,0.6941348886687052,-0.34544535983840874,0.001,10.0,5.0,-0.24802441511044487,False,False,False,False,4332
CHEMBL1166,argatroban,-0.5553458559733189,-0.5553458559733189,-1.4103181818181818,-1.4103181818181818,10.0,10.0,1.0,1.065,-0.06661496520487131,0.8299710666564919,0.15322463945788217,0.001,10.0,5.0,-0.2491964439219365,False,False,False,False,4333
CHEMBL1257070,faropenem-medoxomil,-1.2973077718727455,-1.2973077718727455,-1.349,-1.349,10.0,10.0,1.0,1.3743571428571428,0.37383236619730387,1.3223287817835114,0.7226649664637286,0.001,10.0,5.0,-0.24931869723169187,False,False,False,False,4334
CHEMBL3105836,PFK-015,-0.06066136372013885,-0.06066136372013885,-0.05620833333333333,-0.05620833333333333,0.8333333333333334,0.8333333333333334,1.0,-0.5375714285714286,-1.1105892190807574,12.409172219872682,2.8310976230805553,0.001,10.0,5.0,-0.24964417750593254,False,False,False,False,4335
CHEMBL3087515,mavoglurant,-1.3389648505936247,-1.3389648505936247,-0.9810909090909091,-0.9810909090909091,10.0,10.0,1.0,1.0262035714285715,0.03817269366574396,0.12212925478725506,-0.7002696965246684,0.001,10.0,5.0,-0.24974790518365997,False,False,False,False,4336
CHEMBL2057912,PCI-29732,-0.49919487647064875,-0.49919487647064875,-2.2074545454545453,-2.2074545454545453,10.0,10.0,1.0,1.830785714285714,-0.4276952091992836,1.4806162412203232,0.8120039048192634,0.001,10.0,5.0,-0.2505065077616623,False,False,False,False,4337
CHEMBL191089,MC1568,-0.7424168782553859,-0.7424168782553859,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,-0.6265497630331753,-1.7450266614673944,-0.35633889116055123,-1.2678960055397202,0.001,10.0,5.0,-0.251939644500711,False,False,False,False,4338
