chembl_id,drug_name_canonical,smiles_canonical,protein_genes,protein_pairs,pathways,pathway_pairs,pathway_genes,moa_terms,moa_pairs,evidence_sources_count,aml_known_drug_flag,preferred_name_chembl,trade_names_chembl,url,known_targets_chembl,known_mechanisms_chembl,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity,CYP3A4_p0,CYP3A4_p1,CYP3A4,CYP2C19_p0,CYP2C19_p1,CYP2C19,CYP2D6_p0,CYP2D6_p1,CYP2D6,CYP1A2_p0,CYP1A2_p1,CYP1A2,CYP2C9_p0,CYP2C9_p1,CYP2C9,PGP_p0,PGP_p1,PGP,hERG_p0,hERG_p1,hERG,AMES_p0,AMES_p1,AMES,PAMPA_p0,PAMPA_p1,PAMPA,BBB_p0,BBB_p1,BBB,mech_subscore,exp_subscore,clin_subscore,admet_subscore,tract_subscore,overall_score
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,0,0,0,0,1,1,1,False,,,,,,-5.34,-6.22,-4.47,-6.22,-4.47,4.405900000000004,0.302,0.201,0.0,0.548,0.0791,0.0,0.772,0.0539,0.0,0.562,0.0436,0.0,0.588,0.0735,0.0,0.804,0.0262,0,0.261,0.214,0,0.715,0.0331,0,0.287,0.324,0.5,0.00995,0.963,1.0,0.0,0.19999999999999998,0.0,0.5747432320828665,0.6573348264277716,0.13034106452967523
CHEMBL1237054,PLICAMYCIN,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,0,0,0,0,0,1,1,1,False,,,,,,-3.56,-4.07,-3.04,-4.07,-3.04,-0.2492799999999888,0.878,0.0143,0.0,0.898,0.00933,0.0,0.479,0.15,0.0,0.83,0.0104,0.0,0.751,0.0303,0.0,0.812,0.0538,0,0.328,0.161,0,0.525,0.0537,0,0.894,0.0132,0.0,0.171,0.317,1.0,0.0,0.19999999999999998,0.0,0.5444144008958574,0.7171332586786114,0.13029810302351633
CHEMBL1201746,PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0,0,0,0,0,1,1,1,False,,,,,,-5.73,-6.18,-5.27,-6.18,-5.27,0.9816000000000004,0.995,0.000775,0.0,0.957,0.00283,0.0,0.964,0.00651,0.0,0.969,0.00068,0.0,0.855,0.0102,0.0,0.975,0.00599,0,0.822,0.0262,0,0.844,0.0153,0,0.973,0.00227,0.0,0.572,0.0187,0.0,0.0,0.19999999999999998,0.0,0.5788192049272116,0.6442329227323629,0.1300935666293393
CHEMBL788,IDOXURIDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0,0,0,0,0,1,1,1,False,,,,,,-1.97,-2.82,-1.13,-2.82,-1.13,-1.2181000000000002,0.741,0.0363,0.0,0.654,0.0479,0.0,0.665,0.0734,0.0,0.694,0.0232,0.0,0.437,0.123,0.0,0.513,0.0917,0,0.767,0.0381,0,0.591,0.0521,0,0.935,0.00259,0.0,0.237,0.124,0.0,0.0,0.19999999999999998,0.0,0.5150221654535274,0.770548712206047,0.1300296521556551
CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0,0,0,0,0,1,1,1,False,,,,,,-5.05,-5.56,-4.53,-5.56,-4.53,5.075000000000005,0.267,0.23,0.5,0.385,0.13,0.0,0.82,0.0398,0.0,0.0592,0.435,1.0,0.735,0.034,0.0,0.399,0.133,0,0.957,0.00867,0,0.401,0.0813,0,0.0617,0.857,1.0,0.0897,0.666,1.0,0.0,0.19999999999999998,0.0,0.5667325727883535,0.6670772676371781,0.13002712066069427
CHEMBL225072,PEMETREXED,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0,0,0,0,0,1,1,1,False,,,,,,-4.37,-5.02,-3.72,-5.02,-3.72,0.6664000000000003,0.994,0.000754,0.0,0.971,0.00281,0.0,0.924,0.0139,0.0,0.916,0.0028,0.0,0.876,0.00864,0.0,0.768,0.0341,0,0.895,0.0198,0,0.174,0.227,1,0.971,0.00221,0.0,0.258,0.132,0.0,0.0,0.19999999999999998,0.0,0.5545209406494961,0.6899216125419932,0.12994817469204928
CHEMBL2218878,TRIMETREXATE GLUCURONATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0,0,0,1,1,1,False,,,,,,-3.43,-3.97,-2.89,-3.97,-2.89,-0.388579999999998,0.708,0.0532,0.0,0.821,0.0221,0.0,0.712,0.0585,0.0,0.62,0.0306,0.0,0.412,0.146,0.0,0.77,0.0344,0,0.707,0.0498,0,0.745,0.0313,0,0.534,0.102,0.0,0.0588,0.793,1.0,0.0,0.19999999999999998,0.0,0.5382557432810752,0.7215005599104143,0.12990060232362824
CHEMBL1451,TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0,0,0,0,0,1,1,1,False,,,,,,-3.49,-4.25,-2.73,-4.25,-2.73,0.6204999999999998,0.429,0.131,0.0,0.415,0.121,0.0,0.444,0.161,0.0,0.65,0.026,0.0,0.129,0.431,1.0,0.788,0.0308,0,0.135,0.3,1,0.427,0.0816,0,0.638,0.065,0.0,0.244,0.142,0.0,0.0,0.19999999999999998,0.0,0.5376474314109743,0.7194848824188129,0.12973898726203809
CHEMBL1200732,AMCINONIDE,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,0,0,0,0,1,1,1,False,,,,,,-5.01,-5.83,-4.2,-5.83,-4.2,3.5238000000000023,0.584,0.079,0.0,0.852,0.0169,0.0,0.663,0.0934,0.0,0.641,0.0329,0.0,0.771,0.0335,0.0,0.201,0.167,0,0.33,0.18,0,0.614,0.0474,0,0.349,0.249,0.0,0.048,0.894,1.0,0.0,0.19999999999999998,0.0,0.5613414473684208,0.668421052631579,0.12955519736842105
CHEMBL1200845,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,0,0,0,0,0,1,1,1,False,,,,,,-4.03,-4.56,-3.49,-4.56,-3.49,3.889300000000003,0.226,0.272,0.5,0.726,0.0366,0.0,0.591,0.0993,0.0,0.541,0.0493,0.0,0.464,0.127,0.0,0.947,0.0107,0,0.282,0.196,0,0.347,0.107,0,0.574,0.0933,0.0,0.0658,0.859,1.0,0.0,0.19999999999999998,0.0,0.5420776245800669,0.7013437849944009,0.12927495170772674
CHEMBL572,NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0,0,0,0,0,1,1,1,False,,,,,,-3.5,-4.18,-2.82,-4.18,-2.82,0.0734999999999999,0.423,0.137,0.0,0.481,0.0952,0.0,0.365,0.212,0.5,0.114,0.331,1.0,0.399,0.146,0.0,0.944,0.00705,0,0.134,0.3,1,0.013,0.882,1,0.307,0.324,0.5,0.25,0.125,0.0,0.0,0.19999999999999998,0.0,0.5313889627659574,0.7191489361702128,0.1290963430851064
CHEMBL245019,MIZORIBINE,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,0,0,0,0,0,1,1,1,False,,,,,,-0.908,-1.8,-0.0193,-1.8,-0.0193,-2.7009,0.896,0.0131,0.0,0.483,0.0951,0.0,0.622,0.086,0.0,0.879,0.00506,0.0,0.424,0.135,0.0,0.771,0.0447,0,0.893,0.0153,0,0.458,0.0681,0,0.935,0.00264,0.0,0.24,0.149,0.0,0.0,0.19999999999999998,0.0,0.4869652855543113,0.8062262038073909,0.12900783874580068
CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0,0,0,0,0,1,1,1,False,,,,,,-4.87,-5.93,-3.81,-5.93,-3.81,3.859500000000001,0.102,0.417,1.0,0.21,0.267,0.5,0.633,0.0922,0.0,0.12,0.286,1.0,0.0771,0.608,1.0,0.296,0.135,0,0.3,0.189,0,0.0407,0.674,1,0.21,0.401,1.0,0.278,0.106,0.0,0.0,0.19999999999999998,0.0,0.5524787583986561,0.673124300111982,0.12890409084546472
CHEMBL1201173,MEDRYSONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0,0,0,0,0,1,1,1,False,,,,,,-3.62,-4.42,-2.81,-4.42,-2.81,3.9403000000000032,0.395,0.163,0.0,0.72,0.0423,0.0,0.471,0.147,0.0,0.446,0.0647,0.0,0.439,0.127,0.0,0.0694,0.335,1,0.413,0.135,0,0.666,0.039,0,0.417,0.202,0.0,0.12,0.443,1.0,0.0,0.19999999999999998,0.0,0.5312998390257556,0.7151175811870101,0.12888586296192608
CHEMBL1159650,CLOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,0,0,0,1,1,1,False,,,,,,-4.62,-5.33,-3.91,-5.33,-3.91,4.103100000000003,0.0969,0.465,1.0,0.618,0.0504,0.0,0.183,0.334,1.0,0.496,0.0524,0.0,0.491,0.105,0.0,0.891,8.93e-05,0,0.311,0.182,0,0.717,0.0319,0,0.271,0.296,0.5,0.0514,0.742,1.0,0.0,0.19999999999999998,0.0,0.5452779745240759,0.6815229563269877,0.128603945268757
CHEMBL810,TEMOZOLOMIDE,Cn1nnc2c(C(N)=O)ncn2c1=O,0,0,0,0,0,1,1,1,False,,,,,,-1.03,-2.12,0.0564,-2.12,0.0564,-2.078099999999999,0.742,0.0375,0.0,0.431,0.12,0.0,0.432,0.175,0.0,0.335,0.106,0.0,0.43,0.127,0.0,0.769,0.0351,0,0.332,0.175,0,0.241,0.152,0,0.557,0.0954,0.0,0.186,0.209,1.0,0.0,0.19999999999999998,0.0,0.4845744680851064,0.8021276595744682,0.12856382978723405
