type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1895608,BJ1898700,0.17,10.0,Y-29794 oxalate,Cathepsin Inhibitor 1,5.648391,PREP,prolyl endopeptidase inhibitor,CTSB;CTSL;CTSS;CTSV,cathepsin inhibitor,{'PREP'},"{'CTSL', 'CTSS', 'CTSV', 'CTSB'}",{'prolyl endopeptidase inhibitor'},{'cathepsin inhibitor'},0,5,1.0,Y-29794 oxalate,Cathepsin Inhibitor 1,cathepsin inhibitor 1||y-29794 oxalate,-0.43844655047007847,-1.0,-1.0,1.0,0.13693206971795296
combo,BJ1895621,BJ1896498,10.0,0.33,Propiverine Hydrochloride,K02288,5.647441,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ABL1;ABL2;ACVR1;ACVRL1;BMP1;BMPR1A;HCK;LCK;MAP4K4;PTK6;TGFBR1,bone morphogenic protein inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}","{'TGFBR1', 'ACVRL1', 'LCK', 'HCK', 'PTK6', 'BMPR1A', 'BMP1', 'ACVR1', 'ABL2', 'ABL1', 'MAP4K4'}",{'acetylcholine receptor antagonist'},{'bone morphogenic protein inhibitor'},0,17,1.0,Propiverine Hydrochloride,K02288,k02288||propiverine hydrochloride,-0.43860865875044536,-1.0,-1.0,1.0,0.1368348047497328
combo,BJ1894546,BJ1897297,0.33,3.33,CHLORHEXIDINE DIHYDROCHLORIDE,Lomitapide,5.646841,ADRA1A;GHSR;HTR2B;MC3R;MC4R;MLNR;SLC22A1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;SLC6A2;SLC6A4,membrane integrity inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'SLC47A2', 'GHSR', 'SLC22A1', 'MC4R', 'SLC6A2', 'SLC22A3', 'MC3R', 'SLC47A1', 'ADRA1A', 'SLC6A4', 'SLC22A2', 'HTR2B', 'MLNR'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'membrane integrity inhibitor'},{'microsomal trigylceride transfer protein inhibitor'},0,20,1.0,CHLORHEXIDINE DIHYDROCHLORIDE,Lomitapide,chlorhexidine dihydrochloride||lomitapide,-0.438711042927519,-1.0,-1.0,1.0,0.13677337424348862
combo,BJ1897713,BJ1898589,10.0,3.33,Lasofoxifene (Tartrate),DCC-2036 (Rebastinib),5.646608,ESR1;ESR2;HRH3;HTR2B;KCNH2;OPRK1;SLC6A3,selective estrogen receptor modulator (SERM),ABL1;ABL2;BCR;CDK16;CDK17;CDK2;CSK;DDR1;DDR2;EIF2AK1;FES;FGR;FLT3;HCK;KDR;LCK;LIMK1;LRRK2;LYN;MAP3K20;MAP4K1;MAPK10;MAPK15;MAPK9;MET;MST1R;NTRK1;SRC;TEK;TESK2;TNK1;YES1,Bcr-Abl kinase inhibitor | TIE tyrosine kinase inhibitor | VEGFR inhibitor,"{'KCNH2', 'ESR1', 'ESR2', 'OPRK1', 'SLC6A3', 'HRH3', 'HTR2B'}","{'DDR1', 'MET', 'BCR', 'EIF2AK1', 'FES', 'MST1R', 'TNK1', 'MAP3K20', 'FLT3', 'MAPK15', 'TEK', 'LIMK1', 'CSK', 'YES1', 'CDK17', 'MAPK10', 'TESK2', 'MAP4K1', 'NTRK1', 'CDK16', 'FGR', 'DDR2', 'LYN', 'CDK2', 'MAPK9', 'KDR', 'LCK', 'HCK', 'LRRK2', 'ABL2', 'ABL1', 'SRC'}",{'selective estrogen receptor modulator (serm)'},"{'vegfr inhibitor', 'bcr-abl kinase inhibitor', 'tie tyrosine kinase inhibitor'}",0,39,1.0,Lasofoxifene (Tartrate),DCC-2036 (Rebastinib),dcc-2036 (rebastinib)||lasofoxifene (tartrate),-0.43875080211628276,-1.0,-1.0,1.0,0.1367495187302304
combo,BJ1895134,BJ1898700,0.33,3.33,TRIFLUPROMAZINE HYDROCHLORIDE,Cathepsin Inhibitor 1,5.643272,ADRA1A;ADRA2A;CHRM1;CHRM2;CHRNA7;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;HTR1A;HTR2B;SLC6A2;SLC6A4,dopamine receptor antagonist,CTSB;CTSL;CTSS;CTSV,cathepsin inhibitor,"{'DRD3', 'CHRM2', 'DRD2', 'CYP2D6', 'CHRNA7', 'SLC6A2', 'CHRM1', 'ADRA2A', 'CYP1A2', 'HTR1A', 'DRD1', 'ADRA1A', 'SLC6A4', 'HTR2B'}","{'CTSL', 'CTSS', 'CTSV', 'CTSB'}",{'dopamine receptor antagonist'},{'cathepsin inhibitor'},0,18,1.0,TRIFLUPROMAZINE HYDROCHLORIDE,Cathepsin Inhibitor 1,cathepsin inhibitor 1||triflupromazine hydrochloride,-0.4393200581408128,-1.0,-1.0,1.0,0.13640796511551234
combo,BJ1895621,BJ1896534,10.0,0.17,Propiverine Hydrochloride,GSK2606414,5.64181,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,AURKB;DDR2;EIF2AK1;EIF2AK2;EIF2AK3;KIT;MAP3K10;MERTK;MYLK2;PTK6;RIPK1,protein kinase inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}","{'AURKB', 'EIF2AK3', 'MYLK2', 'PTK6', 'EIF2AK1', 'MAP3K10', 'RIPK1', 'EIF2AK2', 'KIT', 'MERTK', 'DDR2'}",{'acetylcholine receptor antagonist'},{'protein kinase inhibitor'},0,17,1.0,Propiverine Hydrochloride,GSK2606414,gsk2606414||propiverine hydrochloride,-0.4395695342522824,-1.0,-1.0,1.0,0.13625827944863061
combo,BJ1894810,BJ1896247,3.33,0.33,THIORIDAZINE HYDROCHLORIDE,BINA,5.641346,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA7;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;HTR7;KCNH2;MALT1;OPRK1;SIGMAR1;SLC6A4,dopamine receptor antagonist,GRM2,glutamate receptor positive allosteric modulator,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'DRD1', 'HRH2', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'MALT1', 'CHRM2', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}",{'GRM2'},{'dopamine receptor antagonist'},{'glutamate receptor positive allosteric modulator'},0,30,1.0,THIORIDAZINE HYDROCHLORIDE,BINA,bina||thioridazine hydrochloride,-0.4396487113492194,-1.0,-1.0,1.0,0.13621077319046837
combo,BJ1896483,BJ1897158,0.33,3.33,AS-1892802,MK2-IN-1 (hydrochloride),5.640862,ROCK1;ROCK2,rho associated kinase inhibitor,MAPKAPK2,MAP kinase inhibitor,"{'ROCK2', 'ROCK1'}",{'MAPKAPK2'},{'rho associated kinase inhibitor'},{'map kinase inhibitor'},0,3,1.0,AS-1892802,MK2-IN-1 (hydrochloride),as-1892802||mk2-in-1 (hydrochloride),-0.43973130125205895,-1.0,-1.0,1.0,0.13616121924876468
combo,BJ1894762,BJ1895625,3.33,10.0,PROCHLORPERAZINE EDISYLATE,PD-102807,6.002461,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM3;CHRM4;CHRM5;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;DRD4;HRH1;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A2;SLC6A4,dopamine receptor antagonist,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'CYP1A2', 'DRD1', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRM1', 'SLC6A4', 'CHRM5', 'DRD2', 'CYP2D6', 'HRH1', 'SLC6A2', 'ADRA2B', 'HTR2A', 'ADRA1A'}","{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'dopamine receptor antagonist'},{'acetylcholine receptor antagonist'},5,27,0.8148148148148149,PROCHLORPERAZINE EDISYLATE,PD-102807,pd-102807||prochlorperazine edisylate,-0.3780279411759055,-1.0,-1.0,1.0,0.1361461982574197
combo,BJ1894227,BJ1896382,0.33,10.0,3-CPMT,IT1t,5.639037,DRD4,dopamine reuptake inhibitor,CXCR4,CC chemokine receptor antagonist,{'DRD4'},{'CXCR4'},{'dopamine reuptake inhibitor'},{'cc chemokine receptor antagonist'},0,2,1.0,3-CPMT,IT1t,3-cpmt||it1t,-0.4400427197906583,-1.0,-1.0,1.0,0.13597436812560504
combo,BJ1894563,BJ1896382,3.33,10.0,CLOMIPHENE CITRATE,IT1t,5.638147,AR;EBP;ESR1;KCNH2;SIGMAR1,estrogen receptor antagonist,CXCR4,CC chemokine receptor antagonist,"{'SIGMAR1', 'KCNH2', 'AR', 'ESR1', 'EBP'}",{'CXCR4'},{'estrogen receptor antagonist'},{'cc chemokine receptor antagonist'},0,6,1.0,CLOMIPHENE CITRATE,IT1t,clomiphene citrate||it1t,-0.4401945896533177,-1.0,-1.0,1.0,0.1358832462080094
combo,BJ1894899,BJ1895625,3.33,10.0,FLUPHENAZINE HYDROCHLORIDE,PD-102807,5.999868,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CALM1;CHRM1;CHRM3;CHRM4;CHRNA7;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;DRD5;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;HTR7;SIGMAR1;SLC6A4,dopamine receptor antagonist,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,"{'CHRM3', 'HTR2C', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'CYP1A2', 'DRD1', 'HRH2', 'CHRM4', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'SLC6A4', 'CALM1', 'DRD2', 'CYP2D6', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}","{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'dopamine receptor antagonist'},{'acetylcholine receptor antagonist'},5,27,0.8148148148148149,FLUPHENAZINE HYDROCHLORIDE,PD-102807,fluphenazine hydrochloride||pd-102807,-0.37847041146115923,-1.0,-1.0,1.0,0.13588071608626745
combo,BJ1894340,BJ1898963,10.0,0.17,L-733060,EHop-016,5.638087,CYP2C19;CYP2C9;CYP2D6;TACR1,tachykinin antagonist,RAC1;RAC3,Ras GTPase inhibitor,"{'TACR1', 'CYP2C19', 'CYP2C9', 'CYP2D6'}","{'RAC3', 'RAC1'}",{'tachykinin antagonist'},{'ras gtpase inhibitor'},0,6,1.0,L-733060,EHop-016,ehop-016||l-733060,-0.4402048280710252,-1.0,-1.0,1.0,0.13587710315738494
combo,BJ1894182,BJ1898834,3.33,3.33,bifemelane,Ebastine,5.702919,MAOA;MAOB;SLC6A2,acetylcholine release enhancer,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,"{'SLC6A2', 'MAOB', 'MAOA'}","{'CHRM3', 'CYP2J2', 'HTR2C', 'HTR2B', 'FYN', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'TACR2', 'SLC6A3', 'DRD1', 'MLNR', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'CYP3A4', 'CHRM2', 'DRD2', 'HRH1', 'SLC6A2', 'ADRA2B', 'EGFR', 'HTR2A'}",{'acetylcholine release enhancer'},{'histamine receptor antagonist'},1,30,0.9666666666666667,bifemelane,Ebastine,bifemelane||ebastine,-0.42914187645761587,-1.0,-1.0,1.0,0.13584820745876386
combo,BJ1895743,BJ1898312,0.83,10.0,Y-26763,AM-1241,5.635814,KCNJ8,potassium channel activator,CNR1;CNR2,cannabinoid receptor agonist,{'KCNJ8'},"{'CNR2', 'CNR1'}",{'potassium channel activator'},{'cannabinoid receptor agonist'},0,3,1.0,Y-26763,AM-1241,am-1241||y-26763,-0.44059269346183955,-1.0,-1.0,1.0,0.1356443839228963
combo,BJ1896641,BJ1897249,0.33,10.0,BMS-566419,UNC0646,5.635654,IMPDH1;IMPDH2,inosine monophosphate dehydrogenase inhibitor,EHMT2,histone lysine methyltransferase inhibitor,"{'IMPDH1', 'IMPDH2'}",{'EHMT2'},{'inosine monophosphate dehydrogenase inhibitor'},{'histone lysine methyltransferase inhibitor'},0,3,1.0,BMS-566419,UNC0646,bms-566419||unc0646,-0.4406199959090592,-1.0,-1.0,1.0,0.13562800245456452
combo,BJ1895486,BJ1896888,0.33,10.0,RALOXIFENE HYDROCHLORIDE,droloxifene,5.635193,ACHE;ACVRL1;ADRA1D;ADRA2A;ADRA2C;AOX1;C5;DRD2;DRD3;EBP;ENG;ESR1;ESR2;HTR2A;HTR2B;HTR2C;HTR6;OPRK1;OPRM1;SIGMAR1;SLC6A2,estrogen receptor antagonist | selective estrogen receptor modulator (SERM),,,"{'HTR2C', 'ESR1', 'OPRK1', 'HTR2B', 'SIGMAR1', 'OPRM1', 'ADRA2C', 'EBP', 'ADRA1D', 'ADRA2A', 'AOX1', 'C5', 'DRD3', 'HTR6', 'ENG', 'ACVRL1', 'DRD2', 'ESR2', 'SLC6A2', 'HTR2A', 'ACHE'}",set(),"{'estrogen receptor antagonist', 'selective estrogen receptor modulator (serm)'}",set(),0,21,1.0,RALOXIFENE HYDROCHLORIDE,droloxifene,droloxifene||raloxifene hydrochloride,-0.4406986610851108,-1.0,-1.0,1.0,0.13558080334893358
combo,BJ1897297,BJ1898131,3.33,3.33,Lomitapide,MEPAZINE,5.634869,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,ADRA1A;ADRA1D;ADRA2A;ADRA2B;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD3;HRH1;HTR2A;HTR2B;HTR2C;HTR6;MALT1;SIGMAR1,MALT1 inhibitor (JH),"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}","{'CHRM4', 'CHRM5', 'MALT1', 'SIGMAR1', 'CHRM3', 'DRD3', 'HTR2C', 'CHRM2', 'HRH1', 'HTR6', 'ADRA1D', 'CHRM1', 'ADRA2B', 'ADRA2A', 'HTR2A', 'ADRA1A', 'HTR2B'}",{'microsomal trigylceride transfer protein inhibitor'},{'malt1 inhibitor (jh)'},0,24,1.0,Lomitapide,MEPAZINE,lomitapide||mepazine,-0.44075394854073063,-1.0,-1.0,1.0,0.13554763087556165
combo,BJ1895651,BJ1897297,3.33,3.33,nemonapride,Lomitapide,5.633933,DRD2;DRD3;DRD4,dopamine receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'DRD2', 'DRD4', 'DRD3'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'dopamine receptor antagonist'},{'microsomal trigylceride transfer protein inhibitor'},0,10,1.0,nemonapride,Lomitapide,lomitapide||nemonapride,-0.44091366785696573,-1.0,-1.0,1.0,0.13545179928582057
combo,BJ1894762,BJ1896382,0.33,3.33,PROCHLORPERAZINE EDISYLATE,IT1t,5.633845,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM3;CHRM4;CHRM5;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;DRD4;HRH1;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A2;SLC6A4,dopamine receptor antagonist,CXCR4,CC chemokine receptor antagonist,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'CYP1A2', 'DRD1', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRM1', 'SLC6A4', 'CHRM5', 'DRD2', 'CYP2D6', 'HRH1', 'SLC6A2', 'ADRA2B', 'HTR2A', 'ADRA1A'}",{'CXCR4'},{'dopamine receptor antagonist'},{'cc chemokine receptor antagonist'},0,26,1.0,PROCHLORPERAZINE EDISYLATE,IT1t,it1t||prochlorperazine edisylate,-0.4409286842029365,-1.0,-1.0,1.0,0.13544278947823812
combo,BJ1895647,BJ1898918,10.0,3.33,tecalcet,UNC1999,5.632973,CASR,calcium-sensing receptor agonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,{'CASR'},"{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'calcium-sensing receptor agonist'},{'histone lysine methyltransferase inhibitor'},0,5,1.0,tecalcet,UNC1999,tecalcet||unc1999,-0.4410774825402838,-1.0,-1.0,1.0,0.13535351047582977
combo,BJ1895591,BJ1897887,3.33,0.33,norfluoxetine,fendiline,6.283697,HTR2B,selective serotonin reuptake inhibitor (SSRI),CASR;HTR2B;OPRM1,calcium channel blocker,{'HTR2B'},"{'CASR', 'OPRM1', 'HTR2B'}",{'selective serotonin reuptake inhibitor (ssri)'},{'calcium channel blocker'},1,3,0.6666666666666667,norfluoxetine,fendiline,fendiline||norfluoxetine,-0.33003774713671546,-1.0,-1.0,1.0,0.13531068505130409
combo,BJ1896146,BJ1898707,10.0,0.33,CYM-5442,Golvatinib (E7050),5.631553,S1PR1;S1PR5,sphingosine 1-phosphate receptor agonist,ABL1;ABL2;BCR;DDR1;DDR2;EPHA2;EPHA5;EPHA7;EPHB2;EPHB4;ERN2;FLT3;KDR;LCK;MAP3K20;MET;MST1R;NTRK1;PDGFRB;PTK2B;PTK6;RET;RIPK2;RIPK3;STK24;TESK1,VEGFR inhibitor,"{'S1PR1', 'S1PR5'}","{'RIPK3', 'DDR1', 'MET', 'BCR', 'MST1R', 'MAP3K20', 'FLT3', 'ERN2', 'STK24', 'PTK6', 'EPHB2', 'EPHA7', 'NTRK1', 'RET', 'EPHB4', 'EPHA5', 'DDR2', 'KDR', 'TESK1', 'LCK', 'RIPK2', 'PTK2B', 'ABL2', 'PDGFRB', 'ABL1', 'EPHA2'}",{'sphingosine 1-phosphate receptor agonist'},{'vegfr inhibitor'},0,28,1.0,CYM-5442,Golvatinib (E7050),cym-5442||golvatinib (e7050),-0.4413197917593582,-1.0,-1.0,1.0,0.1352081249443851
combo,BJ1894223,BJ1897675,0.83,10.0,BNTX,Cot inhibitor-2,5.631493,OPRD1;OPRK1;OPRM1,opioid receptor antagonist,MAP3K8;TNF,MAPK-interacting kinase inhibitor,"{'OPRD1', 'OPRK1', 'OPRM1'}","{'TNF', 'MAP3K8'}",{'opioid receptor antagonist'},{'mapk-interacting kinase inhibitor'},0,5,1.0,BNTX,Cot inhibitor-2,bntx||cot inhibitor-2,-0.4413300301770657,-1.0,-1.0,1.0,0.13520198189376065
combo,BJ1894069,BJ1895625,3.33,10.0,calpeptin,PD-102807,5.630544,CAPN1;CTSK;CTSL,calpain inhibitor,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,"{'CTSK', 'CAPN1', 'CTSL'}","{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'calpain inhibitor'},{'acetylcholine receptor antagonist'},0,10,1.0,calpeptin,PD-102807,calpeptin||pd-102807,-0.44149196781713723,-1.0,-1.0,1.0,0.13510481930971768
combo,BJ1898312,BJ1898918,10.0,3.33,AM-1241,UNC1999,5.63024,CNR1;CNR2,cannabinoid receptor agonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'CNR2', 'CNR1'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'cannabinoid receptor agonist'},{'histone lysine methyltransferase inhibitor'},0,6,1.0,AM-1241,UNC1999,am-1241||unc1999,-0.44154384246685474,-1.0,-1.0,1.0,0.1350736945198872
combo,BJ1896192,BJ1898542,0.33,3.33,MCOPPB,Tetrandrine (Fanchinine),5.627986,OPRK1;OPRL1;OPRM1,nociceptin/orphanin FQ receptor agonist,KCNN2;KCNN3;SLC6A3,calcium channel blocker,"{'OPRL1', 'OPRK1', 'OPRM1'}","{'KCNN3', 'SLC6A3', 'KCNN2'}",{'nociceptin/orphanin fq receptor agonist'},{'calcium channel blocker'},0,6,1.0,MCOPPB,Tetrandrine (Fanchinine),mcoppb||tetrandrine (fanchinine),-0.44192846569206173,-1.0,-1.0,1.0,0.134842920584763
combo,BJ1895621,BJ1898700,3.33,3.33,Propiverine Hydrochloride,Cathepsin Inhibitor 1,5.624947,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,CTSB;CTSL;CTSS;CTSV,cathepsin inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}","{'CTSL', 'CTSS', 'CTSV', 'CTSB'}",{'acetylcholine receptor antagonist'},{'cathepsin inhibitor'},0,10,1.0,Propiverine Hydrochloride,Cathepsin Inhibitor 1,cathepsin inhibitor 1||propiverine hydrochloride,-0.4424470415489403,-1.0,-1.0,1.0,0.13453177507063585
combo,BJ1896786,BJ1897887,10.0,0.83,HomochlorcyclizineÂ·2HCl,fendiline,5.618258,CHRM1;CHRM2;DRD3;HRH1;KCNH2;SLC6A3,antihistamine,CASR;HTR2B;OPRM1,calcium channel blocker,"{'KCNH2', 'DRD3', 'CHRM2', 'HRH1', 'CHRM1', 'SLC6A3'}","{'CASR', 'OPRM1', 'HTR2B'}",{'antihistamine'},{'calcium channel blocker'},0,9,1.0,HomochlorcyclizineÂ·2HCl,fendiline,fendiline||homochlorcyclizineâ·2hcl,-0.44358845448301754,-1.0,-1.0,1.0,0.1338469273101895
combo,BJ1895675,BJ1897297,0.83,3.33,SR-33805 oxalate,Lomitapide,5.61767,,calcium channel blocker,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,set(),"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'calcium channel blocker'},{'microsomal trigylceride transfer protein inhibitor'},0,7,1.0,SR-33805 oxalate,Lomitapide,lomitapide||sr-33805 oxalate,-0.44368879097654973,-1.0,-1.0,1.0,0.13378672541407022
combo,BJ1894559,BJ1895648,3.33,10.0,CLEMASTINE FUMARATE,R-96544,5.689042,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A3;SLC6A4;TMEM97,histamine receptor antagonist,HTR2A,serotonin receptor antagonist,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'SLC6A3', 'DRD1', 'HRH2', 'CHRM4', 'KCNH2', 'DRD3', 'HTR6', 'TMEM97', 'CHRM1', 'SLC6A4', 'CHRM5', 'CHRM2', 'DRD2', 'CYP2C19', 'CYP2D6', 'HRH1', 'ADRA2B', 'HTR2A', 'ADRA1A'}",{'HTR2A'},{'histamine receptor antagonist'},{'serotonin receptor antagonist'},1,27,0.962962962962963,CLEMASTINE FUMARATE,R-96544,clemastine fumarate||r-96544,-0.43150985183303664,-1.0,-1.0,1.0,0.13368668149277066
combo,BJ1895954,BJ1899023,0.17,3.33,pifithrin-mu,Endoxifen HCl,5.61481,HSPA1A;TP53,HSP inhibitor,ESR1,,"{'TP53', 'HSPA1A'}",{'ESR1'},{'hsp inhibitor'},set(),0,3,1.0,pifithrin-mu,Endoxifen HCl,endoxifen hcl||pifithrin-mu,-0.4441768222206013,-1.0,-1.0,1.0,0.13349390666763927
combo,BJ1894559,BJ1895591,3.33,10.0,CLEMASTINE FUMARATE,norfluoxetine,5.687066,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A3;SLC6A4;TMEM97,histamine receptor antagonist,HTR2B,selective serotonin reuptake inhibitor (SSRI),"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'SLC6A3', 'DRD1', 'HRH2', 'CHRM4', 'KCNH2', 'DRD3', 'HTR6', 'TMEM97', 'CHRM1', 'SLC6A4', 'CHRM5', 'CHRM2', 'DRD2', 'CYP2C19', 'CYP2D6', 'HRH1', 'ADRA2B', 'HTR2A', 'ADRA1A'}",{'HTR2B'},{'histamine receptor antagonist'},{'selective serotonin reuptake inhibitor (ssri)'},1,27,0.962962962962963,CLEMASTINE FUMARATE,norfluoxetine,clemastine fumarate||norfluoxetine,-0.43184703705619953,-1.0,-1.0,1.0,0.13348437035887292
combo,BJ1896473,BJ1898312,3.33,10.0,ML-298,AM-1241,5.611622,PLD2,phospholipase inhibitor,CNR1;CNR2,cannabinoid receptor agonist,{'PLD2'},"{'CNR2', 'CNR1'}",{'phospholipase inhibitor'},{'cannabinoid receptor agonist'},0,3,1.0,ML-298,AM-1241,am-1241||ml-298,-0.4447208234814533,-1.0,-1.0,1.0,0.13316750591112803
combo,BJ1896192,BJ1898077,0.83,10.0,MCOPPB,prenylamine,5.936655,OPRK1;OPRL1;OPRM1,nociceptin/orphanin FQ receptor agonist,ADRA1A;HTR1A;KCNH2;OPRK1,calcium channel blocker,"{'OPRL1', 'OPRK1', 'OPRM1'}","{'ADRA1A', 'HTR1A', 'OPRK1', 'KCNH2'}",{'nociceptin/orphanin fq receptor agonist'},{'calcium channel blocker'},1,6,0.8333333333333334,MCOPPB,prenylamine,mcoppb||prenylamine,-0.38925709643676454,-1.0,-1.0,1.0,0.13311240880460798
