rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroe6_relevant,mechanistic_rationale,compound_name,morphology_score,is_cp_hit,compound_identifier_used,antiviral_score_norm,cp_morphology_norm,integrated_score,integrated_rank
2804.0,CHEMBL1214192,0.0001133100774251,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bemegride,0.09,False,CHEMBL1214192,0.0,0.4041095890410959,0.16164383561643836,2260
3246.0,CHEMBL1243,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulfabenzamide,0.09,False,CHEMBL1243,0.0,0.4041095890410959,0.16164383561643836,2261
3276.0,CHEMBL1259058,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PSI-7976,0.09,False,CHEMBL1259058,0.0,0.4041095890410959,0.16164383561643836,2262
2922.0,CHEMBL1330588,5.820882711284026e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,methylthiouracil,0.09,False,CHEMBL1330588,0.0,0.4041095890410959,0.16164383561643836,2263
2789.0,CHEMBL1332616,0.0001309366788588,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,erythrosine,0.09,False,CHEMBL1332616,0.0,0.4041095890410959,0.16164383561643836,2264
2457.0,CHEMBL1356094,0.000671596609203,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"2,3-DCPE",0.09,False,CHEMBL1356094,0.0,0.4041095890410959,0.16164383561643836,2265
2697.0,CHEMBL13883,0.0002328353084513,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vanillin,0.09,False,CHEMBL13883,0.0,0.4041095890410959,0.16164383561643836,2266
1171.0,CHEMBL1397886,0.0342241161996447,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,loreclezole,0.09,False,CHEMBL1397886,0.0,0.4041095890410959,0.16164383561643836,2267
3405.0,CHEMBL1418182,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,capobenic-acid,0.09,False,CHEMBL1418182,0.0,0.4041095890410959,0.16164383561643836,2268
2391.0,CHEMBL1465,0.000915112535842,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenprocoumon,0.09,False,CHEMBL1465,0.0,0.4041095890410959,0.16164383561643836,2269
996.0,CHEMBL1503,0.0387878224294909,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,omeprazole,0.09,False,CHEMBL1503,0.0,0.4041095890410959,0.16164383561643836,2270
3494.0,CHEMBL1514715,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etamsylate,0.09,False,CHEMBL1514715,0.0,0.4041095890410959,0.16164383561643836,2271
3538.0,CHEMBL156901,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,moprolol,0.09,False,CHEMBL156901,0.0,0.4041095890410959,0.16164383561643836,2272
3575.0,CHEMBL1617409,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pempidine,0.09,False,CHEMBL1617409,0.0,0.4041095890410959,0.16164383561643836,2273
3581.0,CHEMBL16217,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,4-tert-butylphenol,0.09,False,CHEMBL16217,0.0,0.4041095890410959,0.16164383561643836,2274
1498.0,CHEMBL1684984,0.0161709259051169,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CH5132799,0.09,False,CHEMBL1684984,0.0,0.4041095890410959,0.16164383561643836,2275
1638.0,CHEMBL1733,0.0126953175608661,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,quinaprilat,0.09,False,CHEMBL1733,0.0,0.4041095890410959,0.16164383561643836,2276
932.0,CHEMBL18442,0.0429235369442519,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,plerixafor,0.09,False,CHEMBL18442,0.0,0.4041095890410959,0.16164383561643836,2277
404.0,CHEMBL1868702,0.1192985653227206,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gestrinone,0.09,False,CHEMBL1868702,0.0,0.4041095890410959,0.16164383561643836,2278
364.0,CHEMBL19449,0.1452895774643218,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ibudilast,0.09,False,CHEMBL19449,0.0,0.4041095890410959,0.16164383561643836,2279
2851.0,CHEMBL1987518,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenylbenzimidazole-sulfonic-acid,0.09,False,CHEMBL1987518,0.0,0.4041095890410959,0.16164383561643836,2280
2149.0,CHEMBL2058156,0.0019166186865857,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TC-LPA5-4,0.09,False,CHEMBL2058156,0.0,0.4041095890410959,0.16164383561643836,2281
3798.0,CHEMBL2063090,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,grazoprevir,0.09,False,CHEMBL2063090,0.0,0.4041095890410959,0.16164383561643836,2282
1728.0,CHEMBL21,0.010129568350294,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulfanilamide,0.09,False,CHEMBL21,0.0,0.4041095890410959,0.16164383561643836,2283
3842.0,CHEMBL2104853,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tenilsetam,0.09,False,CHEMBL2104853,0.0,0.4041095890410959,0.16164383561643836,2284
2092.0,CHEMBL2105720,0.0022322623222955,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lesinurad,0.09,False,CHEMBL2105720,0.0,0.4041095890410959,0.16164383561643836,2285
3875.0,CHEMBL2105825,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,proglumetacin,0.09,False,CHEMBL2105825,0.0,0.4041095890410959,0.16164383561643836,2286
3892.0,CHEMBL2106561,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cadralazine,0.09,False,CHEMBL2106561,0.0,0.4041095890410959,0.16164383561643836,2287
2278.0,CHEMBL210858,0.001377578458656,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ISO-1,0.09,False,CHEMBL210858,0.0,0.4041095890410959,0.16164383561643836,2288
3926.0,CHEMBL2110922,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,amezinium,0.09,False,CHEMBL2110922,0.0,0.4041095890410959,0.16164383561643836,2289
3959.0,CHEMBL2178284,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MUT056399,0.09,False,CHEMBL2178284,0.0,0.4041095890410959,0.16164383561643836,2290
1729.0,CHEMBL218490,0.010129568350294,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dorzolamide,0.09,False,CHEMBL218490,0.0,0.4041095890410959,0.16164383561643836,2291
2342.0,CHEMBL221722,0.0011198105882186,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,favipiravir,0.09,False,CHEMBL221722,0.0,0.4041095890410959,0.16164383561643836,2292
3991.0,CHEMBL227875,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pretomanid,0.09,False,CHEMBL227875,0.0,0.4041095890410959,0.16164383561643836,2293
4010.0,CHEMBL2355915,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ethacridine-lactate-monohydrate,0.09,False,CHEMBL2355915,0.0,0.4041095890410959,0.16164383561643836,2294
833.0,CHEMBL238125,0.049617218177875,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SD-208,0.09,False,CHEMBL238125,0.0,0.4041095890410959,0.16164383561643836,2295
2919.0,CHEMBL2387408,5.913277674955201e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK2330672,0.09,False,CHEMBL2387408,0.0,0.4041095890410959,0.16164383561643836,2296
1755.0,CHEMBL2393130,0.0085235613171113,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,apabetalone,0.09,False,CHEMBL2393130,0.0,0.4041095890410959,0.16164383561643836,2297
4042.0,CHEMBL245416,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,L-mimosine,0.09,False,CHEMBL245416,0.0,0.4041095890410959,0.16164383561643836,2298
2339.0,CHEMBL249837,0.001146997864821,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,methacycline,0.09,False,CHEMBL249837,0.0,0.4041095890410959,0.16164383561643836,2299
1666.0,CHEMBL254778,0.0118858525219486,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,JNJ-17203212,0.09,False,CHEMBL254778,0.0,0.4041095890410959,0.16164383561643836,2300
4085.0,CHEMBL265628,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DU-728,0.09,False,CHEMBL265628,0.0,0.4041095890410959,0.16164383561643836,2301
2378.0,CHEMBL269881,0.0009791101338077,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NU-2058,0.09,False,CHEMBL269881,0.0,0.4041095890410959,0.16164383561643836,2302
1057.0,CHEMBL273019,0.0363182684908239,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bergenin,0.09,False,CHEMBL273019,0.0,0.4041095890410959,0.16164383561643836,2303
2399.0,CHEMBL288542,0.0008667905815788,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,HA-14-1,0.09,False,CHEMBL288542,0.0,0.4041095890410959,0.16164383561643836,2304
1840.0,CHEMBL296407,0.0050045431669795,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tyrphostin-AG-99,0.09,False,CHEMBL296407,0.0,0.4041095890410959,0.16164383561643836,2305
4184.0,CHEMBL3039516,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gemcitabine-elaidate,0.09,False,CHEMBL3039516,0.0,0.4041095890410959,0.16164383561643836,2306
586.0,CHEMBL305906,0.075293774444102,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cetylpyridinium,0.09,False,CHEMBL305906,0.0,0.4041095890410959,0.16164383561643836,2307
611.0,CHEMBL31354,0.0716534882151367,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WAY-100635,0.09,False,CHEMBL31354,0.0,0.4041095890410959,0.16164383561643836,2308
4210.0,CHEMBL3137685,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nedaplatin,0.09,False,CHEMBL3137685,0.0,0.4041095890410959,0.16164383561643836,2309
2283.0,CHEMBL314360,0.0013232647180726,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BW-A4C,0.09,False,CHEMBL314360,0.0,0.4041095890410959,0.16164383561643836,2310
1406.0,CHEMBL3183703,0.0212408446941229,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MCC950,0.09,False,CHEMBL3183703,0.0,0.4041095890410959,0.16164383561643836,2311
2764.0,CHEMBL3185084,0.000162173667268,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sucralose,0.09,False,CHEMBL3185084,0.0,0.4041095890410959,0.16164383561643836,2312
4235.0,CHEMBL3186077,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,levomequitazine,0.09,False,CHEMBL3186077,0.0,0.4041095890410959,0.16164383561643836,2313
4272.0,CHEMBL330038,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gly-gln,0.09,False,CHEMBL330038,0.0,0.4041095890410959,0.16164383561643836,2314
313.0,CHEMBL3301606,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,solcitinib,0.09,False,CHEMBL3301606,0.0,0.4041095890410959,0.16164383561643836,2315
1640.0,CHEMBL331378,0.0126953175608661,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zofenopril-calcium,0.09,False,CHEMBL331378,0.0,0.4041095890410959,0.16164383561643836,2316
1698.0,CHEMBL33227,0.0115780652162074,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-328437,0.09,False,CHEMBL33227,0.0,0.4041095890410959,0.16164383561643836,2317
1032.0,CHEMBL344159,0.0369684896329703,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tolvaptan,0.09,False,CHEMBL344159,0.0,0.4041095890410959,0.16164383561643836,2318
4327.0,CHEMBL348000,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cinchophen,0.09,False,CHEMBL348000,0.0,0.4041095890410959,0.16164383561643836,2319
2268.0,CHEMBL3605456,0.0014060911696158,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CPI-360,0.09,False,CHEMBL3605456,0.0,0.4041095890410959,0.16164383561643836,2320
