active_id,canonical_smiles,inchikey,representative_chembl_id,names,chembl_ids,n_chembl_ids,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,names_upper
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)c1nc(N(C)C)nc(N(C)C)n1,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CHEMBL1455,ALTRETAMINE,CHEMBL1455,1,,,0,0,1,1,0,0,1,ALTRETAMINE
UVSMNLNDYGZFPF-UHFFFAOYSA-N,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL43452,POMALIDOMIDE,CHEMBL43452,1,,,0,0,1,1,0,0,1,POMALIDOMIDE
UXXQOJXBIDBUAC-UHFFFAOYSA-N,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,UXXQOJXBIDBUAC-UHFFFAOYSA-N,CHEMBL124660,TANDUTINIB,CHEMBL124660,1,2.0,Completed,3,106,0,109,3,47,0,TANDUTINIB
VAOCPAMSLUNLGC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCO,VAOCPAMSLUNLGC-UHFFFAOYSA-N,CHEMBL137,METRONIDAZOLE,CHEMBL137,1,,,0,0,1,1,0,0,1,METRONIDAZOLE
VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,VERWOWGGCGHDQE-UHFFFAOYSA-N,CHEMBL2403108,CERITINIB,CHEMBL2403108,1,4.0,,1,10,0,11,1,10,0,CERITINIB
VJECBOKJABCYMF-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N,CHEMBL1200561,DOXAZOSIN MESYLATE,CHEMBL1200561,1,,,0,0,1,1,0,0,1,DOXAZOSIN MESYLATE
VJGFOYBQOIPQFY-XMMPIXPASA-N,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,VJGFOYBQOIPQFY-XMMPIXPASA-N,CHEMBL2103876,MAPRACORAT,CHEMBL2103876,1,,,0,0,1,1,0,0,1,MAPRACORAT
VJZITPJGSQKZMX-XDPRQOKASA-N,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,VJZITPJGSQKZMX-XDPRQOKASA-N,CHEMBL1186894,AMRUBICIN,CHEMBL1186894,1,3.0,,1,4,1,6,1,2,1,AMRUBICIN
VJZLQIPZNBPASX-OJJGEMKLSA-L,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],VJZLQIPZNBPASX-OJJGEMKLSA-L,CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,CHEMBL1201014,1,,,0,0,1,1,0,0,1,PREDNISOLONE SODIUM PHOSPHATE
VOVIALXJUBGFJZ-KWVAZRHASA-N,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,VOVIALXJUBGFJZ-KWVAZRHASA-N,CHEMBL1370,BUDESONIDE,CHEMBL1370,1,,,0,0,1,1,0,0,1,BUDESONIDE
VOVZXURTCKPRDQ-CQSZACIVSA-N,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,VOVZXURTCKPRDQ-CQSZACIVSA-N,CHEMBL4208229,ASCIMINIB,CHEMBL4208229,1,4.0,,2,35,1,38,2,22,1,ASCIMINIB
VQIIUJSNIKEMCK-MHZLTWQESA-N,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1,VQIIUJSNIKEMCK-MHZLTWQESA-N,CHEMBL4802163,NEZULCITINIB,CHEMBL4802163,1,1.0,Completed,1,76,0,77,1,38,0,NEZULCITINIB
VQYYQSZNRVQLIS-UHFFFAOYSA-N,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,VQYYQSZNRVQLIS-UHFFFAOYSA-N,CHEMBL3984441,NINGETINIB,CHEMBL3984441,1,2.0,Terminated,3,70,0,73,3,34,0,NINGETINIB
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,VSQQQLOSPVPRAZ-RRKCRQDMSA-N,CHEMBL1129,TRIFLURIDINE,CHEMBL1129,1,,,0,0,1,1,0,0,1,TRIFLURIDINE
VVCUIDHKAHHSAN-JJHQWJQCSA-N,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,VVCUIDHKAHHSAN-JJHQWJQCSA-N,CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,CHEMBL3137310,1,,,0,0,1,1,0,0,1,BENZHYDROCODONE HYDROCHLORIDE
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,CHEMBL3348923,TOVORAFENIB,CHEMBL3348923,1,3.0,Recruiting,2,66,0,68,2,21,0,TOVORAFENIB
VWVSBHGCDBMOOT-IIEHVVJPSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,VWVSBHGCDBMOOT-IIEHVVJPSA-N,CHEMBL1766,DESOXIMETASONE,CHEMBL1766,1,,,0,0,1,1,0,0,1,DESOXIMETASONE
VXBAJLGYBMTJCY-NSCUHMNNSA-N,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,VXBAJLGYBMTJCY-NSCUHMNNSA-N,CHEMBL1944698,ZOTIRACICLIB,CHEMBL1944698,1,1.0,Withdrawn,2,130,0,132,2,64,0,ZOTIRACICLIB
VXBNTHRZPJLRSS-PTCSXESPSA-N,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,VXBNTHRZPJLRSS-PTCSXESPSA-N,CHEMBL3707446,RIVIPANSEL,CHEMBL3707446,1,,,0,0,1,1,0,0,1,RIVIPANSEL
VXZCUHNJXSIJIM-MEBGWEOYSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C.O=C(O)/C=C\C(=O)O,VXZCUHNJXSIJIM-MEBGWEOYSA-N,CHEMBL3989921,NERATINIB MALEATE,CHEMBL3989921,1,,,0,0,1,1,0,0,1,NERATINIB MALEATE
VZZJRYRQSPEMTK-CALCHBBNSA-N,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,VZZJRYRQSPEMTK-CALCHBBNSA-N,CHEMBL2105737,SONIDEGIB,CHEMBL2105737,1,4.0,,1,10,0,11,1,6,0,SONIDEGIB
WBGKWQHBNHJJPZ-LECWWXJVSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,WBGKWQHBNHJJPZ-LECWWXJVSA-N,CHEMBL1201109,DESONIDE,CHEMBL1201109,1,,,0,0,1,1,0,0,1,DESONIDE
WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,CHEMBL225072,PEMETREXED,CHEMBL225072,1,,,0,0,1,1,0,0,1,PEMETREXED
WCWUXEGQKLTGDX-LLVKDONJSA-N,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,WCWUXEGQKLTGDX-LLVKDONJSA-N,CHEMBL377300,BRIVANIB,CHEMBL377300,1,3.0,Completed,2,20,1,23,2,8,1,BRIVANIB
WDFKMLRRRCGAKS-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N,CHEMBL1200596,CHLOROXINE,CHEMBL1200596,1,,,0,0,1,1,0,0,1,CHLOROXINE
WDQPAMHFFCXSNU-BGABXYSRSA-N,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,WDQPAMHFFCXSNU-BGABXYSRSA-N,CHEMBL1292,CLOFAZIMINE,CHEMBL1292,1,,,0,0,1,1,0,0,1,CLOFAZIMINE
WFWLQNSHRPWKFK-UHFFFAOYSA-N,O=c1[nH]c(=O)n(C2CCCO2)cc1F,WFWLQNSHRPWKFK-UHFFFAOYSA-N,CHEMBL20883,TEGAFUR,CHEMBL20883,1,,,0,0,1,1,0,0,1,TEGAFUR
WFXFYZULCQKPIP-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,WFXFYZULCQKPIP-UHFFFAOYSA-N,CHEMBL1558,PRAZOSIN HYDROCHLORIDE,CHEMBL1558,1,,,0,0,1,1,0,0,1,PRAZOSIN HYDROCHLORIDE
WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,WINHZLLDWRZWRT-ATVHPVEESA-N,CHEMBL535,SUNITINIB,CHEMBL535,1,4.0,Completed;Terminated,7,162,1,170,7,65,1,SUNITINIB
WISNYKIQFMKSDQ-UHFFFAOYSA-N,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],WISNYKIQFMKSDQ-UHFFFAOYSA-N,CHEMBL1200400,AZATHIOPRINE SODIUM,CHEMBL1200400,1,,,0,0,1,1,0,0,1,AZATHIOPRINE SODIUM
WJCNZQLZVWNLKY-UHFFFAOYSA-N,c1ccc2[nH]c(-c3cscn3)nc2c1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,CHEMBL625,THIABENDAZOLE,CHEMBL625,1,,,0,0,1,1,0,0,1,THIABENDAZOLE
WJEOLQLKVOPQFV-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,WJEOLQLKVOPQFV-UHFFFAOYSA-N,CHEMBL1908391,MASITINIB,CHEMBL1908391,1,4.0,,3,78,1,82,3,30,1,MASITINIB
WJOHZNCJWYWUJD-IUGZLZTKSA-N,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,WJOHZNCJWYWUJD-IUGZLZTKSA-N,CHEMBL1501,FLUOCINONIDE,CHEMBL1501,1,,,0,0,1,1,0,0,1,FLUOCINONIDE
WKSAUQYGYAYLPV-UHFFFAOYSA-N,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,CHEMBL36,PYRIMETHAMINE,CHEMBL36,1,,,0,0,1,1,0,0,1,PYRIMETHAMINE
WMWTYOKRWGGJOA-CENSZEJFSA-N,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,WMWTYOKRWGGJOA-CENSZEJFSA-N,CHEMBL1473,FLUTICASONE PROPIONATE,CHEMBL1473,1,,,0,0,1,1,0,0,1,FLUTICASONE PROPIONATE
WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,WOFMFGQZHJDGCX-ZULDAHANSA-N,CHEMBL1161,MOMETASONE FUROATE,CHEMBL1161,1,,,0,0,1,1,0,0,1,MOMETASONE FUROATE
WOSKHXYHFSIKNG-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,WOSKHXYHFSIKNG-UHFFFAOYSA-N,CHEMBL1289601,LENVATINIB,CHEMBL1289601,1,4.0,,2,20,0,22,2,8,0,LENVATINIB
WPEWQEMJFLWMLV-UHFFFAOYSA-N,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,WPEWQEMJFLWMLV-UHFFFAOYSA-N,CHEMBL3186534,RIVOCERANIB,CHEMBL3186534,1,3.0,"Active, not recruiting",1,14,0,15,1,7,0,RIVOCERANIB
WPHKIQPVPYJNAX-UHFFFAOYSA-N,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,WPHKIQPVPYJNAX-UHFFFAOYSA-N,CHEMBL1980297,ILORASERTIB,CHEMBL1980297,1,2.0,Terminated,4,58,0,62,4,22,0,ILORASERTIB
WQVZLXWQESQGIF-WJKBNZMCSA-N,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl,WQVZLXWQESQGIF-WJKBNZMCSA-N,CHEMBL1204165,DILEVALOL HYDROCHLORIDE,CHEMBL1204165,1,,,0,0,1,1,0,0,1,DILEVALOL HYDROCHLORIDE
WUBBRNOQWQTFEX-UHFFFAOYSA-N,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,CHEMBL1169,AMINOSALICYLIC ACID,CHEMBL1169,1,,,0,0,1,1,0,0,1,AMINOSALICYLIC ACID
WUWDLXZGHZSWQZ-WQLSENKSSA-N,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,WUWDLXZGHZSWQZ-WQLSENKSSA-N,CHEMBL276711,SEMAXANIB,CHEMBL276711,1,3.0,Completed,3,60,1,64,3,29,1,SEMAXANIB
WVXNSAVVKYZVOE-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,WVXNSAVVKYZVOE-UHFFFAOYSA-N,CHEMBL1738757,REBASTINIB,CHEMBL1738757,1,1.0,Terminated,1,26,0,27,1,13,0,REBASTINIB
WYQFJHHDOKWSHR-MNOVXSKESA-N,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,WYQFJHHDOKWSHR-MNOVXSKESA-N,CHEMBL3622821,UPADACITINIB,CHEMBL3622821,1,3.0,"Active, not recruiting",1,76,0,77,1,38,0,UPADACITINIB
WYQPLTPSGFELIB-JTQPXKBDSA-N,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,WYQPLTPSGFELIB-JTQPXKBDSA-N,CHEMBL1201749,DIFLUPREDNATE,CHEMBL1201749,1,,,0,0,1,1,0,0,1,DIFLUPREDNATE
WZRJTRPJURQBRM-UHFFFAOYSA-N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,WZRJTRPJURQBRM-UHFFFAOYSA-N,CHEMBL58061,CO-TRIMOXAZOLE,CHEMBL58061,1,,,0,0,1,1,0,0,1,CO-TRIMOXAZOLE
XAGMUUZPGZWTRP-ZETCQYMHSA-N,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,XAGMUUZPGZWTRP-ZETCQYMHSA-N,CHEMBL240163,PAZUFLOXACIN,CHEMBL240163,1,3.0,,1,4,1,6,1,2,1,PAZUFLOXACIN
XCDIRYDKECHIPE-QHEQPUDQSA-N,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,XCDIRYDKECHIPE-QHEQPUDQSA-N,CHEMBL3545252,DOCETAXEL,CHEMBL3545252,1,,,0,0,1,1,0,0,1,DOCETAXEL
XCGYUJZMCCFSRP-UHFFFAOYSA-N,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,XCGYUJZMCCFSRP-UHFFFAOYSA-N,CHEMBL847,OXAMNIQUINE,CHEMBL847,1,,,0,0,1,1,0,0,1,OXAMNIQUINE
XCPXNPBILMXKNX-UHFFFAOYSA-N,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,XCPXNPBILMXKNX-UHFFFAOYSA-N,CHEMBL1201167,CARVEDILOL PHOSPHATE,CHEMBL1201167,1,,,0,0,1,1,0,0,1,CARVEDILOL PHOSPHATE
XDKMHMINQXATOR-RCFLUEAHSA-N,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,XDKMHMINQXATOR-RCFLUEAHSA-N,CHEMBL1237054,PLICAMYCIN,CHEMBL1237054,1,,,0,0,1,1,0,0,1,PLICAMYCIN
XDXWLKQMMKQXPV-QYQHSDTDSA-N,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,XDXWLKQMMKQXPV-QYQHSDTDSA-N,CHEMBL461101,ELTROMBOPAG,CHEMBL461101,1,3.0,Unknown status,1,1,0,2,1,1,0,ELTROMBOPAG
XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL939,GEFITINIB,CHEMBL939,1,,,0,0,1,1,0,0,1,GEFITINIB
XGMPVBXKDAHORN-RBWIMXSLSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,XGMPVBXKDAHORN-RBWIMXSLSA-N,CHEMBL1200449,TRIAMCINOLONE DIACETATE,CHEMBL1200449,1,,,0,0,1,1,0,0,1,TRIAMCINOLONE DIACETATE
XHXFZZNHDVTMLI-UHFFFAOYSA-N,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,XHXFZZNHDVTMLI-UHFFFAOYSA-N,CHEMBL5416410,DASATINIB,CHEMBL5416410,1,,,0,0,1,1,0,0,1,DASATINIB
XIIOFHFUYBLOLW-UHFFFAOYSA-N,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,XIIOFHFUYBLOLW-UHFFFAOYSA-N,CHEMBL4559134,SELPERCATINIB,CHEMBL4559134,1,4.0,,1,10,1,12,1,5,1,SELPERCATINIB
XNRVGTHNYCNCFF-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,XNRVGTHNYCNCFF-UHFFFAOYSA-N,CHEMBL1201179,LAPATINIB DITOSYLATE,CHEMBL1201179,1,,,0,0,1,1,0,0,1,LAPATINIB DITOSYLATE
XQFRJNBWHJMXHO-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,XQFRJNBWHJMXHO-RRKCRQDMSA-N,CHEMBL788,IDOXURIDINE,CHEMBL788,1,,,0,0,1,1,0,0,1,IDOXURIDINE
XSFJVAJPIHIPKU-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,XSFJVAJPIHIPKU-XWCQMRHXSA-N,CHEMBL1512,FLUNISOLIDE,CHEMBL1512,1,,,0,0,1,1,0,0,1,FLUNISOLIDE
XTULMSXFIHGYFS-VLSRWLAYSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,XTULMSXFIHGYFS-VLSRWLAYSA-N,CHEMBL1676,FLUTICASONE FUROATE,CHEMBL1676,1,,,0,0,1,1,0,0,1,FLUTICASONE FUROATE
XUZMWHLSFXCVMG-UHFFFAOYSA-N,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,XUZMWHLSFXCVMG-UHFFFAOYSA-N,CHEMBL2105759,BARICITINIB,CHEMBL2105759,1,4.0,,1,76,0,77,1,38,0,BARICITINIB
XVTQTNAKZYLTNZ-HFPMQDOPSA-N,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,XVTQTNAKZYLTNZ-HFPMQDOPSA-N,CHEMBL2023895,HYDROXYSTILBAMIDINE ISETHIONATE,CHEMBL2023895,1,,,0,0,1,1,0,0,1,HYDROXYSTILBAMIDINE ISETHIONATE
XXJWYDDUDKYVKI-UHFFFAOYSA-N,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,XXJWYDDUDKYVKI-UHFFFAOYSA-N,CHEMBL491473,CEDIRANIB,CHEMBL491473,1,3.0,Completed,5,98,1,104,5,38,1,CEDIRANIB
XZXHXSATPCNXJR-ZIADKAODSA-N,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,XZXHXSATPCNXJR-ZIADKAODSA-N,CHEMBL502835,NINTEDANIB,CHEMBL502835,1,3.0,Completed,4,58,0,62,4,22,0,NINTEDANIB
YABJJWZLRMPFSI-UHFFFAOYSA-N,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,YABJJWZLRMPFSI-UHFFFAOYSA-N,CHEMBL558752,RAF-265,CHEMBL558752,1,1.0,Completed,2,46,0,48,2,23,0,RAF-265
YBVNFKZSMZGRAD-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,YBVNFKZSMZGRAD-UHFFFAOYSA-N,CHEMBL361506,PENTAMIDINE ISETHIONATE,CHEMBL361506,1,,,0,0,1,1,0,0,1,PENTAMIDINE ISETHIONATE
YCBPQSYLYYBPDW-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O,YCBPQSYLYYBPDW-UHFFFAOYSA-N,CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,CHEMBL1201740,1,4.0,,2,35,1,38,2,22,1,NILOTINIB HYDROCHLORIDE MONOHYDRATE
YCOYDOIWSSHVCK-UHFFFAOYSA-N,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,YCOYDOIWSSHVCK-UHFFFAOYSA-N,CHEMBL101253,VATALANIB,CHEMBL101253,1,3.0,Completed,5,98,1,104,5,38,1,VATALANIB
YDGHCKHAXOUQOS-BTJKTKAUSA-N,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,YDGHCKHAXOUQOS-BTJKTKAUSA-N,CHEMBL1200948,TRIMIPRAMINE MALEATE,CHEMBL1200948,1,,,0,0,1,1,0,0,1,TRIMIPRAMINE MALEATE
YIHUEPHBPPAAHH-PEPODRRYSA-N,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,YIHUEPHBPPAAHH-PEPODRRYSA-N,CHEMBL2105629,VINFLUNINE DITARTRATE,CHEMBL2105629,1,,,0,0,1,1,0,0,1,VINFLUNINE DITARTRATE
YJCZPJQGFSSFOL-MNZPCBJKSA-N,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,YJCZPJQGFSSFOL-MNZPCBJKSA-N,CHEMBL4091801,ALRIZOMADLIN,CHEMBL4091801,1,2.0,Recruiting,1,90,0,91,1,47,0,ALRIZOMADLIN
YKGMKSIHIVVYKY-UHFFFAOYSA-N,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,YKGMKSIHIVVYKY-UHFFFAOYSA-N,CHEMBL2105729,DABRAFENIB MESYLATE,CHEMBL2105729,1,4.0,,1,32,1,34,1,16,1,DABRAFENIB MESYLATE
YLCCEQZHUHUYPA-UHFFFAOYSA-N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,YLCCEQZHUHUYPA-UHFFFAOYSA-N,CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,CHEMBL1201080,1,,,0,0,1,1,0,0,1,TRIMETHOPRIM HYDROCHLORIDE
