active_id,chembl_id,drug_name,canonical_smiles,inchikey,max_phase,statuses,n_protein_links,n_pathway_links,n_moa_links,n_total_links,unique_proteins,unique_pathways,unique_moas,mech_score_raw,mech_score,admet_risk_raw,admet_risk,combined_score,herg,ames,pgp,pampa,bbb,cyp3a4,cyp2c19,cyp2d6,cyp1a2,cyp2c9,logS,admet_missing
FIGNGSHKNAHTSH-JJMFXPFOSA-N,CHEMBL2110580,BERUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1,FIGNGSHKNAHTSH-JJMFXPFOSA-N,2,"Active, not recruiting",1,4,0,5,1,2,0,7,0.009487666,1.88,0.400852878,-0.052063416,0,1,0,0,0,0,0,0.5,0,0,-2.99,0
GPMIHHFZKBVWAZ-LMMKTYIZSA-N,CHEMBL2103796,BERUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1.Cl,GPMIHHFZKBVWAZ-LMMKTYIZSA-N,1,Terminated,1,4,0,5,1,2,0,7,0.009487666,1.88,0.400852878,-0.052063416,0,1,0,0,0,0,0,0.5,0,0,-2.29,0
RNMAUIMMNAHKQR-QFBILLFUSA-N,CHEMBL4206033,BAY1436032,C[C@H]1C[C@@H](n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1,RNMAUIMMNAHKQR-QFBILLFUSA-N,1,Completed,1,10,0,11,1,5,0,13,0.020872865,2.2,0.469083156,-0.052620538,0,1,0,0,1,0,0,0,0,0,-4.4,0
JWRMHDSINXPDHB-OJAGFMMFSA-N,CHEMBL1200877,FLUMETHASONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,JWRMHDSINXPDHB-OJAGFMMFSA-N,,,0,0,1,1,0,0,1,2,0,1.7,0.362473348,-0.054371002,0,0,1,0,1,0,0,0,0,0,-5.6,0
WCWUXEGQKLTGDX-LLVKDONJSA-N,CHEMBL377300,BRIVANIB,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,WCWUXEGQKLTGDX-LLVKDONJSA-N,3,Completed,2,20,1,23,2,8,1,28,0.049335863,3.03,0.646055437,-0.054972832,1,0,1,0,0,0,0,0.5,0,0,-1.3,0
ZQOBVMHBVWNVBG-UHFFFAOYSA-N,CHEMBL4130229,VODOBATINIB,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,ZQOBVMHBVWNVBG-UHFFFAOYSA-N,2,"Active, not recruiting;Recruiting",2,35,0,37,2,22,0,41,0.074003795,3.7,0.78891258,-0.055433661,1,1,0,1,1,0,0,0,0,0,-4.3,0
IAIWVQXQOWNYOU-FPYGCLRLSA-N,CHEMBL869,NITROFURAZONE,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,IAIWVQXQOWNYOU-FPYGCLRLSA-N,,,0,0,1,1,0,0,1,2,0,1.75,0.373134328,-0.055970149,0,1,0,0.5,0,1,0,0.5,1,0,-2.3,0
OONFNUWBHFSNBT-HXUWFJFHSA-N,CHEMBL587723,AEE-788,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,OONFNUWBHFSNBT-HXUWFJFHSA-N,1,Completed,1,14,0,15,1,7,0,17,0.028462998,2.53,0.539445629,-0.056723296,1,0,1,1,1,0,0,0,0.5,0,-1.14,0
ZADWXQMNNVICKB-UHFFFAOYSA-N,CHEMBL2205230,TAK-441,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1,ZADWXQMNNVICKB-UHFFFAOYSA-N,1,Completed,1,10,0,11,1,6,0,13,0.020872865,2.38,0.507462687,-0.058377468,1,0,0,1,1,0,0.5,0,0,0,-2.77,0
WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,CHEMBL225072,PEMETREXED,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,0,0,0,0,0,0,-3.72,0
WFXFYZULCQKPIP-UHFFFAOYSA-N,CHEMBL1558,PRAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,WFXFYZULCQKPIP-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,1,0,0,0,0,0,-2.87,0
GQYIWUVLTXOXAJ-UHFFFAOYSA-N,CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,GQYIWUVLTXOXAJ-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,1,0,0,0,0,0,-2.02,0
NYDXNILOWQXUOF-GXKRWWSZSA-L,CHEMBL2360464,PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],NYDXNILOWQXUOF-GXKRWWSZSA-L,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,1,0,0,0,0,0,-2.23,0
YQABXEMTTPRASZ-GXKRWWSZSA-L,CHEMBL6068329,PEMETREXED DIPOTASSIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[K+].[K+],YQABXEMTTPRASZ-GXKRWWSZSA-L,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,0,0,0,0,0,0,-2,0
LMEKQMALGUDUQG-UHFFFAOYSA-N,CHEMBL1542,AZATHIOPRINE,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,LMEKQMALGUDUQG-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.85,0.39445629,-0.059168443,0,1,0,0,0,0,0,0,0,0,-2.21,0
BRCHZKBUGSKTND-FQEVSTJZSA-N,CHEMBL5095034,SOVLEPLENIB,CS(=O)(=O)N1CCC(c2ccc(-c3ncc4nccnc4c3NC[C@@H]3CNCCO3)cc2)CC1,BRCHZKBUGSKTND-FQEVSTJZSA-N,,,0,0,1,1,0,0,1,2,0,1.88,0.400852878,-0.060127932,0,1,0,0,0,0,0,0,0,0.5,-2.12,0
HUNGUWOZPQBXGX-UHFFFAOYSA-N,CHEMBL571546,TIRBANIBULIN,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,HUNGUWOZPQBXGX-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.88,0.400852878,-0.060127932,0,1,0,0,1,0,0,0.5,0,0,-3.1,0
JCKYGMPEJWAADB-UHFFFAOYSA-N,CHEMBL515,CHLORAMBUCIL,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,JCKYGMPEJWAADB-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,1.88,0.400852878,-0.060127932,0,1,0,0,0,0,0,0,0.5,0,-2.72,0
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,CHEMBL852,MELPHALAN,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,,,0,0,1,1,0,0,1,2,0,1.91,0.407249467,-0.06108742,0,1,0,0,0,1,0,0,0,0,-2.32,0
DHMTURDWPRKSOA-RUZDIDTESA-N,CHEMBL298734,LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,DHMTURDWPRKSOA-RUZDIDTESA-N,,,0,0,1,1,0,0,1,2,0,1.94,0.413646055,-0.062046908,0,1,1,1,1,0,0.5,0,1,0,-3.2,0
HUMXXHTVHHLNRO-KAJVQRHHSA-N,CHEMBL1200909,PREDNISOLONE TEBUTATE,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HUMXXHTVHHLNRO-KAJVQRHHSA-N,,,0,0,1,1,0,0,1,2,0,1.95,0.415778252,-0.062366738,0.5,0,0,0.5,1,0,0,0,0,0,-4.57,0
QCZAWDGAVJMPTA-RNFRBKRXSA-N,CHEMBL4279047,VORASIDENIB,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,QCZAWDGAVJMPTA-RNFRBKRXSA-N,3,"Active, not recruiting",2,18,0,20,2,10,0,24,0.041745731,3.06,0.652452026,-0.062383933,1,0,0,0,0,1,0.5,0,1,1,-3.87,0
ZJPNGZUERUYZEG-UHFFFAOYSA-N,CHEMBL6068478,LAZERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1.CS(=O)(=O)O.O,ZJPNGZUERUYZEG-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2,0.426439232,-0.063965885,1,0,0,1,1,0,0,0,0,0,-0.791,0
QXKHYNVANLEOEG-UHFFFAOYSA-N,CHEMBL416,METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.03,0.432835821,-0.064925373,0,1,0,0,0,1,0,1,1,0,-2.28,0
VJECBOKJABCYMF-UHFFFAOYSA-N,CHEMBL1200561,DOXAZOSIN MESYLATE,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.06,0.439232409,-0.065884861,1,0,0,1,1,1,0,0,0,0,-1.34,0
ZZIZZTHXZRDOFM-XFULWGLBSA-N,CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,ZZIZZTHXZRDOFM-XFULWGLBSA-N,,,0,0,1,1,0,0,1,2,0,2.09,0.445628998,-0.06684435,1,0,0,1,1,1,0,0.5,0,0,-0.576,0
BOLDZXRCJAJADM-AAXBYHQXSA-N,CHEMBL4297091,CODEINE SULFATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O.O.O=S(=O)(O)O,BOLDZXRCJAJADM-AAXBYHQXSA-N,,,0,0,1,1,0,0,1,2,0,2.12,0.452025586,-0.067803838,1,0,0,1,1,0,0,1,0,1,-1.27,0
PLILLUUXAVKBPY-SBIAVEDLSA-N,CHEMBL3989691,ELTROMBOPAG OLAMINE,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO,PLILLUUXAVKBPY-SBIAVEDLSA-N,4,,1,1,0,2,1,1,0,4,0.003795066,2.26,0.481876333,-0.069055643,0,1,0,0,1,0,1,0,0,0,-4.05,0
NBNBOZLBWLNZHB-ZOWNYOTGSA-N,CHEMBL5315053,PEMETREXED MONOHYDRATE,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O,NBNBOZLBWLNZHB-ZOWNYOTGSA-N,,,0,0,1,1,0,0,1,2,0,2.2,0.469083156,-0.070362473,0,1,0,0,0,0,0,0,0,0,-4.11,0
LIQODXNTTZAGID-OCBXBXKTSA-N,CHEMBL1200645,ETOPOSIDE PHOSPHATE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,LIQODXNTTZAGID-OCBXBXKTSA-N,3,Unknown status,1,4,1,6,1,2,1,9,0.013282732,2.66,0.567164179,-0.073784304,1,0,0,0.5,0,0,0,1,0,0,-2.13,0
NJSMWLQOCQIOPE-OCHFTUDZSA-N,CHEMBL25336,BISANTRENE,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,NJSMWLQOCQIOPE-OCHFTUDZSA-N,,,0,0,1,1,0,0,1,2,0,2.32,0.49466951,-0.074200426,0,1,0,0,0,0,0.5,0.5,0.5,0.5,-4.76,0
SCKYRAXSEDYPSA-UHFFFAOYSA-N,CHEMBL1413,CICLOPIROX,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.34,0.498933902,-0.074840085,1,0,0,0.5,1,0.5,0,0.5,0.5,0,-1.87,0
DKSZLDSPXIWGFO-BLOJGBSASA-N,CHEMBL6067642,CODEINE PHOSPHATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O,DKSZLDSPXIWGFO-BLOJGBSASA-N,,,0,0,1,1,0,0,1,2,0,2.37,0.50533049,-0.075799574,1,0,0,0.5,1,0,0,1,0,1,-1.44,0
KXMZDGSRSGHMMK-VWLOTQADSA-N,CHEMBL3809489,BEMCENTINIB,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,KXMZDGSRSGHMMK-VWLOTQADSA-N,2,Completed,1,2,0,3,1,1,0,5,0.0056926,2.54,0.541577825,-0.076397964,0,1,0.5,0,1,0,0.5,0,1,0,-4.16,0
KDQAABAKXDWYSZ-PNYVAJAMSA-N,CHEMBL378544,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,KDQAABAKXDWYSZ-PNYVAJAMSA-N,,,0,0,1,1,0,0,1,2,0,2.41,0.513859275,-0.077078891,1,0,0,1,1,0,0,1,0,0,-3.22,0
QKDCLUARMDUUKN-XMMPIXPASA-N,CHEMBL3663929,NAQUOTINIB,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,QKDCLUARMDUUKN-XMMPIXPASA-N,,,0,0,1,1,0,0,1,2,0,2.44,0.520255864,-0.07803838,1,0,0,1,1,0,1,0.5,0,0,-2,0
GNNDEPIMDAZHRQ-UHFFFAOYSA-N,CHEMBL3545365,ALTIRATINIB,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,GNNDEPIMDAZHRQ-UHFFFAOYSA-N,1,Terminated,1,14,0,15,1,7,0,17,0.028462998,3.2,0.682302772,-0.078151867,1,0,1,1,1,0,0,0,0,0,-6.16,0
UQRCJCNVNUFYDX-UHFFFAOYSA-N,CHEMBL3039525,GOLVATINIB,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,UQRCJCNVNUFYDX-UHFFFAOYSA-N,1,Completed,1,14,0,15,1,7,0,17,0.028462998,3.2,0.682302772,-0.078151867,1,0,1,1,1,0,0,0,0,0,-5.12,0
JTEGQNOMFQHVDC-NKWVEPMBSA-N,CHEMBL141,LAMIVUDINE,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-NKWVEPMBSA-N,,,0,0,1,1,0,0,1,2,0,2.5,0.533049041,-0.079957356,1,0,0,0,1,0,0,0,0,0,-0.648,0
BCGJBQBWUGVESK-KCTCKCTRSA-N,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,BCGJBQBWUGVESK-KCTCKCTRSA-N,,,0,0,1,1,0,0,1,2,0,2.53,0.539445629,-0.080916844,1,0,0,0,1,0,0,0.5,0,0,0.0707,0
GYABBVHSRIHYJR-UHFFFAOYSA-N,CHEMBL3707320,ALECTINIB HYDROCHLORIDE,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,GYABBVHSRIHYJR-UHFFFAOYSA-N,4,,1,10,1,12,1,5,1,15,0.024667932,3.2,0.682302772,-0.081377674,1,0,0,0,1,0,0,0,0,0,-6.81,0
IUAXSWPNEQYKDR-GXTZACRKSA-N,CHEMBL3989677,HYDROCODONE BITARTRATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O=C(O)C(O)C(O)C(=O)O,IUAXSWPNEQYKDR-GXTZACRKSA-N,,,0,0,1,1,0,0,1,2,0,2.56,0.545842217,-0.081876333,1,0,0,0,1,0,0,1,0,0,-1.45,0
XCPXNPBILMXKNX-UHFFFAOYSA-N,CHEMBL1201167,CARVEDILOL PHOSPHATE,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,XCPXNPBILMXKNX-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.56,0.545842217,-0.081876333,1,0,0,1,1,1,0.5,1,1,0,-3.27,0
POERAARDVFVDLO-QGZVFWFLSA-N,CHEMBL3133037,LEQ506,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,POERAARDVFVDLO-QGZVFWFLSA-N,1,Completed,1,10,0,11,1,6,0,13,0.020872865,3.12,0.665245203,-0.082044845,1,0,0,0,1,1,0.5,1,1,1,-2.59,0
JZZFDCXSFTVOJY-UHFFFAOYSA-N,CHEMBL545315,CANERTINIB DIHYDROCHLORIDE,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,JZZFDCXSFTVOJY-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.59,0.552238806,-0.082835821,1,0,0,0,1,0,1,0,0.5,0,-1.77,0
RWIVSVMMGFFZIJ-VWDRLOGHSA-N,CHEMBL3137317,SONIDEGIB PHOSPHATE,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,RWIVSVMMGFFZIJ-VWDRLOGHSA-N,4,,1,10,0,11,1,6,0,13,0.020872865,3.2,0.682302772,-0.08460348,1,0,0,0,0,0,0,0,0,0,-4.9,0
KDGFLJKFZUIJMX-UHFFFAOYSA-N,CHEMBL1738797,ALECTINIB,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,KDGFLJKFZUIJMX-UHFFFAOYSA-N,4,,1,10,0,11,1,5,0,13,0.020872865,3.2,0.682302772,-0.08460348,1,0,0,0,1,0,0,0,0,0,-7.61,0
WQVZLXWQESQGIF-WJKBNZMCSA-N,CHEMBL1204165,DILEVALOL HYDROCHLORIDE,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl,WQVZLXWQESQGIF-WJKBNZMCSA-N,,,0,0,1,1,0,0,1,2,0,2.65,0.565031983,-0.084754797,1,0,0,0,1,0,1,1,0,0.5,-1.75,0
QTTRZHGPGKRAFB-OOKHYKNYSA-N,CHEMBL1200617,RIMEXOLONE,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,QTTRZHGPGKRAFB-OOKHYKNYSA-N,,,0,0,1,1,0,0,1,2,0,2.69,0.573560768,-0.086034115,1,0,0,0.5,1,0.5,0,0.5,0,0.5,-3.16,0
UOFYSRZSLXWIQB-UHFFFAOYSA-N,CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,UOFYSRZSLXWIQB-UHFFFAOYSA-N,,,0,0,1,1,0,0,1,2,0,2.7,0.575692964,-0.086353945,1,0,0,1,1,0,0,0,0,0,-4.4,0
SADXACCFNXBCFY-IYNHSRRRSA-N,CHEMBL3647420,PYROTINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,SADXACCFNXBCFY-IYNHSRRRSA-N,,,0,0,1,1,0,0,1,2,0,2.79,0.594882729,-0.089232409,1,0,0,1,1,0,0,0.5,1,0,-4.53,0
JXDYOSVKVSQGJM-UHFFFAOYSA-N,CHEMBL3109738,JNJ-26483327,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3,JXDYOSVKVSQGJM-UHFFFAOYSA-N,1,Completed,1,6,0,7,1,3,0,9,0.013282732,3.15,0.671641791,-0.089455946,1,0,1,1,,1,1,1,1,1,-2.57,0
JWNPDZNEKVCWMY-VQHVLOKHSA-N,CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,,,0,0,1,1,0,0,1,2,0,2.82,0.601279318,-0.090191898,1,0,0,1,1,0,0,1,1,0,-4.52,0
XSFJVAJPIHIPKU-XWCQMRHXSA-N,CHEMBL1512,FLUNISOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,XSFJVAJPIHIPKU-XWCQMRHXSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,1,0,0,0,0,0,-2.95,0
AKQNAIYKSALPKV-OYHXESGYSA-N,CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,AKQNAIYKSALPKV-OYHXESGYSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,1,0,0,0,0,0,-2.09,0
YNDXUCZADRHECN-JNQJZLCISA-N,CHEMBL1504,TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,YNDXUCZADRHECN-JNQJZLCISA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,1,0,0,0,0,0,-3.16,0
SWMNGXODFOCPKQ-BTJKTKAUSA-N,CHEMBL2107359,PAFURAMIDINE MALEATE,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1.O=C(O)/C=C\C(=O)O,SWMNGXODFOCPKQ-BTJKTKAUSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,0,0,0,0,0,0,-2.8,0
UREBDLICKHMUKA-DVTGEIKXSA-N,CHEMBL632,BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,UREBDLICKHMUKA-DVTGEIKXSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,0,0,0,0,0,0,-3.06,0
USNRYVNRPYXCSP-JUGPPOIOSA-N,CHEMBL2105712,AFATINIB DIMALEATE,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,USNRYVNRPYXCSP-JUGPPOIOSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,1,0,0,0,0,0,-2.26,0
MYYIMZRZXIQBGI-HVIRSNARSA-N,CHEMBL1200774,FLUPREDNISOLONE,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,MYYIMZRZXIQBGI-HVIRSNARSA-N,,,0,0,1,1,0,0,1,2,0,2.85,0.607675906,-0.091151386,1,0,0,0,1,0,0,0,0,0,-3.12,0
POPFMWWJOGLOIF-XWCQMRHXSA-N,CHEMBL1201012,FLURANDRENOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,POPFMWWJOGLOIF-XWCQMRHXSA-N,,,0,0,1,1,0,0,1,2,0,2.88,0.614072495,-0.092110874,1,0,0,0,1,0.5,0,0,0,0,-2.63,0
VWVSBHGCDBMOOT-IIEHVVJPSA-N,CHEMBL1766,DESOXIMETASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,VWVSBHGCDBMOOT-IIEHVVJPSA-N,,,0,0,1,1,0,0,1,2,0,2.88,0.614072495,-0.092110874,1,0,0,0,1,0,0,0,0,0.5,-2.9,0
WBGKWQHBNHJJPZ-LECWWXJVSA-N,CHEMBL1201109,DESONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,WBGKWQHBNHJJPZ-LECWWXJVSA-N,,,0,0,1,1,0,0,1,2,0,2.88,0.614072495,-0.092110874,1,0,0,0,1,0.5,0,0,0,0,-2.53,0
