pair_key,name_1,name_2,target_overlap_jaccard,moa_overlap_jaccard
10-DEBC||Imatinib Mesylate (STI571),10-DEBC,Imatinib Mesylate (STI571),0.0,0.0
IT1t||bifemelane,bifemelane,IT1t,0.0,0.0
Arglabin||UNC1999,Arglabin,UNC1999,0.0,0.0
Ebastine||Ozanimod,Ozanimod,Ebastine,0.0,0.0
Cathepsin Inhibitor 1||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),Cathepsin Inhibitor 1,0.0,0.0
Lasofoxifene (Tartrate)||UNC0646,UNC0646,Lasofoxifene (Tartrate),0.0,0.0
VE-822||trequinsin,trequinsin,VE-822,0.0,0.0
Ceritinib||Endoxifen HCl,Ceritinib,Endoxifen HCl,0.0,0.0
MK-8776 (SCH 900776)||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,MK-8776 (SCH 900776),0.0,0.0
LY2109761||WAY-600,WAY-600,LY2109761,0.0,0.0
MEPAZINE||calpeptin,calpeptin,MEPAZINE,0.0,0.0
CCT128930||Lomitapide,Lomitapide,CCT128930,0.0,0.0
JHW-007||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,JHW-007,0.0,0.0
BAY-11-7082||Flupentixol,BAY-11-7082,Flupentixol,0.0,0.0
JHW-007||Lasofoxifene (Tartrate),JHW-007,Lasofoxifene (Tartrate),0.14285714285714285,0.0
NTNCB||Toceranib (phosphate),NTNCB,Toceranib (phosphate),0.0,0.0
NVP-BSK805 2HCl||StemRegenin 1,NVP-BSK805 2HCl,StemRegenin 1,0.0,0.0
Lasofoxifene (Tartrate)||pyrintegrin,pyrintegrin,Lasofoxifene (Tartrate),0.0,0.0
Dronedarone HCl (Multaq)||QUINACRINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,Dronedarone HCl (Multaq),0.1282051282051282,0.0
CLOMIPHENE CITRATE||Y-320,CLOMIPHENE CITRATE,Y-320,0.0,0.0
CLEMASTINE FUMARATE||Cathepsin Inhibitor 1,CLEMASTINE FUMARATE,Cathepsin Inhibitor 1,0.0,0.0
EHop-016||METITEPINE MESYLATE,METITEPINE MESYLATE,EHop-016,0.0,0.0
Lomitapide||VE-822,Lomitapide,VE-822,0.0,0.0
MEFLOQUINE HYDROCHLORIDE||SNAP-5089,MEFLOQUINE HYDROCHLORIDE,SNAP-5089,0.0,0.0
PROMETHAZINE HYDROCHLORIDE||WAY-600,PROMETHAZINE HYDROCHLORIDE,WAY-600,0.0,0.0
Azaguanine-8||GW-803430,GW-803430,Azaguanine-8,0.0,0.0
Flupentixol||Lomitapide,Flupentixol,Lomitapide,0.0,0.0
CLOMIPHENE CITRATE||norfluoxetine,CLOMIPHENE CITRATE,norfluoxetine,0.0,0.0
FLUOXETINE HYDROCHLORIDE||ML-298,FLUOXETINE HYDROCHLORIDE,ML-298,0.0,0.0
QUINACRINE HYDROCHLORIDE||thiethylperazine,QUINACRINE HYDROCHLORIDE,thiethylperazine,0.08,0.0
CLOMIPHENE CITRATE||MEFLOQUINE HYDROCHLORIDE,CLOMIPHENE CITRATE,MEFLOQUINE HYDROCHLORIDE,0.0,0.0
U-18666A||pyrintegrin,U-18666A,pyrintegrin,0.0,0.0
JHW-007||metixene,JHW-007,metixene,0.0,0.0
IKK-16||Lomitapide,IKK-16,Lomitapide,0.0,0.0
AY-9944||Lasofoxifene (Tartrate),AY-9944,Lasofoxifene (Tartrate),0.0,0.0
LY2109761||prenylamine,prenylamine,LY2109761,0.0,0.0
MK2-IN-1 (hydrochloride)||NNC-05-2090,NNC-05-2090,MK2-IN-1 (hydrochloride),0.0,0.0
GANT-61||PHA-665752,PHA-665752,GANT-61,0.0,0.0
Cathepsin Inhibitor 1||Golvatinib (E7050),Cathepsin Inhibitor 1,Golvatinib (E7050),0.0,0.0
CYCLOSPORINE||LY2608204,CYCLOSPORINE,LY2608204,0.0,0.0
Cathepsin Inhibitor 1||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),Cathepsin Inhibitor 1,0.0,0.0
EHop-016||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),EHop-016,0.0,0.0
UNC0646||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,UNC0646,0.0,0.0
Revaprazan Hydrochloride||droloxifene,Revaprazan Hydrochloride,droloxifene,0.0,0.0
AMG-548||Lasofoxifene (Tartrate),AMG-548,Lasofoxifene (Tartrate),0.0,0.0
JHW-007||MEPAZINE,JHW-007,MEPAZINE,0.0,0.0
RU-SKI-43||UNC0646,RU-SKI-43,UNC0646,0.0,0.0
PD-102807||costunolide,PD-102807,costunolide,0.0,0.0
Revaprazan Hydrochloride||prenylamine,Revaprazan Hydrochloride,prenylamine,0.0,0.0
PD-102807||SIMVASTATIN,SIMVASTATIN,PD-102807,0.0,0.0
HTH-01-015||Lonafarnib (SCH66336),HTH-01-015,Lonafarnib (SCH66336),0.0,0.0
RALOXIFENE HYDROCHLORIDE||tecalcet,RALOXIFENE HYDROCHLORIDE,tecalcet,0.0,0.0
PENFLURIDOL||Salmeterol (xinafoate),PENFLURIDOL,Salmeterol (xinafoate),0.06896551724137931,0.0
AM-1241||Cathepsin Inhibitor 1,AM-1241,Cathepsin Inhibitor 1,0.0,0.0
KU-60019||UNC1999,KU-60019,UNC1999,0.0,0.0
CLOMIPHENE CITRATE||GANT-61,CLOMIPHENE CITRATE,GANT-61,0.0,0.0
CCT128930||Propiverine Hydrochloride,Propiverine Hydrochloride,CCT128930,0.0,0.0
AMG-548||Y-29794 oxalate,Y-29794 oxalate,AMG-548,0.0,0.0
DCC-2036 (Rebastinib)||TOREMIFENE CITRATE,TOREMIFENE CITRATE,DCC-2036 (Rebastinib),0.0,0.0
PD-102807||gallium-triquinolin-8-olate,PD-102807,gallium-triquinolin-8-olate,0.0,0.0
MK-2206 dihydrochloride||norfluoxetine,norfluoxetine,MK-2206 dihydrochloride,0.0,0.0
AZ191||JHW-007,JHW-007,AZ191,0.0,0.0
CYCLOSPORINE||Lasofoxifene (Tartrate),CYCLOSPORINE,Lasofoxifene (Tartrate),0.0,0.0
LY2109761||NPS-2143 (SB262470),NPS-2143 (SB262470),LY2109761,0.0,0.0
L-733060||SGI-1776 free base,L-733060,SGI-1776 free base,0.0,0.0
Lomitapide||R-96544,R-96544,Lomitapide,0.0,0.0
L-760735||Propiverine Hydrochloride,Propiverine Hydrochloride,L-760735,0.0,0.0
EHop-016||UNC0646,UNC0646,EHop-016,0.0,0.0
SR-33805 oxalate||UNC0646,SR-33805 oxalate,UNC0646,0.0,0.0
L-760735||Revaprazan Hydrochloride,Revaprazan Hydrochloride,L-760735,0.0,0.0
Endoxifen HCl||PD-102807,PD-102807,Endoxifen HCl,0.0,0.0
LY2608204||norfluoxetine,norfluoxetine,LY2608204,0.0,0.0
AY-9944||Y-29794 oxalate,Y-29794 oxalate,AY-9944,0.0,0.0
CLEMASTINE FUMARATE||GR-127935,GR-127935,CLEMASTINE FUMARATE,0.15625,0.0
Cathepsin Inhibitor 1||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,Cathepsin Inhibitor 1,0.0,0.0
CYM-5442||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,CYM-5442,0.0,0.0
AMG-548||BAY-11-7082,BAY-11-7082,AMG-548,0.0,0.0
P7C3||UNC1999,P7C3,UNC1999,0.0,0.0
Crizotinib (PF-02341066)||zolantidine,zolantidine,Crizotinib (PF-02341066),0.0,0.0
R-96544||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,R-96544,0.047619047619047616,0.0
Golvatinib (E7050)||MK-8776 (SCH 900776),MK-8776 (SCH 900776),Golvatinib (E7050),0.0,0.0
IT1t||tetrindole,tetrindole,IT1t,0.0,0.0
Endoxifen HCl||GR-127935,GR-127935,Endoxifen HCl,0.0,0.0
JHW-007||wiskostatin,JHW-007,wiskostatin,0.0,0.0
Benztropine mesylate||PHA-665752,PHA-665752,Benztropine mesylate,0.0,0.0
AMG-548||Golvatinib (E7050),AMG-548,Golvatinib (E7050),0.0,0.0
WAY-600||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,WAY-600,0.0,0.0
EHop-016||Siramesine (hydrochloride),Siramesine (hydrochloride),EHop-016,0.0,0.0
PHA-665752||Y-29794 oxalate,Y-29794 oxalate,PHA-665752,0.0,0.0
AY-9944||Ro 48-8071 (fumarate),AY-9944,Ro 48-8071 (fumarate),0.0,0.0
BAY-11-7082||CYM-5442,BAY-11-7082,CYM-5442,0.0,0.0
PD-102807||thiethylperazine,PD-102807,thiethylperazine,0.07692307692307693,0.0
Ebastine||NVP-BSK805 2HCl,NVP-BSK805 2HCl,Ebastine,0.0,0.0
PD-102807||thaliblastine,PD-102807,thaliblastine,0.0,0.0
GW-803430||pifithrin-mu,pifithrin-mu,GW-803430,0.0,0.0
Imatinib Mesylate (STI571)||PENFLURIDOL,PENFLURIDOL,Imatinib Mesylate (STI571),0.01639344262295082,0.0
TOREMIFENE CITRATE||desmethylclozapine,desmethylclozapine,TOREMIFENE CITRATE,0.0,0.0
3-CPMT||EHop-016,3-CPMT,EHop-016,0.0,0.0
L-733060||calpeptin,calpeptin,L-733060,0.0,0.0
L-733060||PD-102807,L-733060,PD-102807,0.0,0.0
NTNCB||TOREMIFENE CITRATE,TOREMIFENE CITRATE,NTNCB,0.0,0.0
Ozanimod||Siramesine (hydrochloride),Ozanimod,Siramesine (hydrochloride),0.0,0.0
SB-216641||UNC0646,SB-216641,UNC0646,0.0,0.0
AY-9944||SR-33805 oxalate,AY-9944,SR-33805 oxalate,,0.0
BS-181||norfluoxetine,norfluoxetine,BS-181,0.0,0.0
Lomitapide||NTNCB,NTNCB,Lomitapide,0.0,0.0
Imatinib Mesylate (STI571)||Y-29794 oxalate,Y-29794 oxalate,Imatinib Mesylate (STI571),0.0,0.0
L-733060||Ozanimod,L-733060,Ozanimod,0.0,0.0
CLEMASTINE FUMARATE||prenylamine,CLEMASTINE FUMARATE,prenylamine,0.10714285714285714,0.0
AM-1241||pifithrin-mu,pifithrin-mu,AM-1241,0.0,0.0
CLOMIPHENE CITRATE||CYM-5442,CLOMIPHENE CITRATE,CYM-5442,0.0,0.0
CLEMASTINE FUMARATE||Curcumin,CLEMASTINE FUMARATE,Curcumin,0.017543859649122806,0.0
CYCLOSPORINE||Ro 48-8071 (fumarate),CYCLOSPORINE,Ro 48-8071 (fumarate),0.0,0.0
AM-1241||MEFLOQUINE HYDROCHLORIDE,MEFLOQUINE HYDROCHLORIDE,AM-1241,0.0,0.0
"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)||wiskostatin",wiskostatin,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",0.0,0.0
Ozanimod||SR-33805 oxalate,SR-33805 oxalate,Ozanimod,0.0,0.0
Lasofoxifene (Tartrate)||Ozanimod,Ozanimod,Lasofoxifene (Tartrate),0.0,0.0
MK-8776 (SCH 900776)||SB-268262,SB-268262,MK-8776 (SCH 900776),0.0,0.0
K02288||Nelfinavir Mesylate,K02288,Nelfinavir Mesylate,0.0,0.0
Arg-Gly-Asp-Ser||Lomitapide,Arg-Gly-Asp-Ser,Lomitapide,0.0,0.0
Cathepsin Inhibitor 1||JHW-007,JHW-007,Cathepsin Inhibitor 1,0.0,0.0
Imatinib Mesylate (STI571)||JHW-007,JHW-007,Imatinib Mesylate (STI571),0.0,0.0
U-18666A||tetrindole,tetrindole,U-18666A,0.0,0.0
Cathepsin Inhibitor 1||Revaprazan Hydrochloride,Revaprazan Hydrochloride,Cathepsin Inhibitor 1,0.0,0.0
BAN-ORL-24||JHW-007,BAN-ORL-24,JHW-007,0.0,0.0
HomochlorcyclizineÂ·2HCl||MK-2206 dihydrochloride,HomochlorcyclizineÂ·2HCl,MK-2206 dihydrochloride,0.0,0.0
BAY-11-7082||Cathepsin Inhibitor 1,BAY-11-7082,Cathepsin Inhibitor 1,0.0,0.0
3-CPMT||L-733060,3-CPMT,L-733060,0.0,0.0
Benztropine mesylate||CK-636,Benztropine mesylate,CK-636,0.0,0.0
L-733060||droloxifene,L-733060,droloxifene,0.0,0.0
NPS-2143 (SB262470)||Ro 48-8071 (fumarate),Ro 48-8071 (fumarate),NPS-2143 (SB262470),0.0,0.0
BNTX||Cot inhibitor-2,BNTX,Cot inhibitor-2,0.0,0.0
Salmeterol (xinafoate)||thaliblastine,Salmeterol (xinafoate),thaliblastine,0.0,0.0
Pexidartinib||metixene,Pexidartinib,metixene,0.14285714285714285,0.0
Arg-Gly-Asp-Ser||PD-102807,PD-102807,Arg-Gly-Asp-Ser,0.0,0.0
EHop-016||PD-102807,PD-102807,EHop-016,0.0,0.0
Crizotinib (PF-02341066)||L-760735,L-760735,Crizotinib (PF-02341066),0.0,0.0
CYM-5442||Ceritinib,CYM-5442,Ceritinib,0.0,0.0
ML-298||prenylamine,ML-298,prenylamine,0.0,0.0
ELN-441958||Salmeterol (xinafoate),ELN-441958,Salmeterol (xinafoate),0.0,0.0
10-DEBC||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,10-DEBC,0.0,0.0
BMS-833923 (XL139)||ML-298,ML-298,BMS-833923 (XL139),0.0,0.0
Revaprazan Hydrochloride||zolantidine,zolantidine,Revaprazan Hydrochloride,0.0,0.0
SAR405||UNC0646,SAR405,UNC0646,0.0,0.0
CYCLOSPORINE||droloxifene,CYCLOSPORINE,droloxifene,0.0,0.0
PERHEXILINE MALEATE||Salmeterol (xinafoate),PERHEXILINE MALEATE,Salmeterol (xinafoate),0.058823529411764705,0.0
Tie2 kinase inhibitor||U-18666A,U-18666A,Tie2 kinase inhibitor,0.0,0.0
AMODIAQUINE DIHYDROCHLORIDE||JHW-007,AMODIAQUINE DIHYDROCHLORIDE,JHW-007,0.0,0.0
Benztropine mesylate||Ceritinib,Ceritinib,Benztropine mesylate,0.0,0.0
HomochlorcyclizineÂ·2HCl||Salmeterol (xinafoate),HomochlorcyclizineÂ·2HCl,Salmeterol (xinafoate),0.0625,0.0
GANT-61||MK-2206 dihydrochloride,GANT-61,MK-2206 dihydrochloride,0.0,0.0
AY-9944||NPS-2143 (SB262470),AY-9944,NPS-2143 (SB262470),0.0,0.0
CLEMASTINE FUMARATE||Toceranib (phosphate),CLEMASTINE FUMARATE,Toceranib (phosphate),0.0,0.0
AS-1892802||MK2-IN-1 (hydrochloride),AS-1892802,MK2-IN-1 (hydrochloride),0.0,0.0
PHA-665752||QUINACRINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,PHA-665752,0.0,0.0
Propiverine Hydrochloride||U-18666A,U-18666A,Propiverine Hydrochloride,0.0,0.0
BS-181||Ro 48-8071 (fumarate),BS-181,Ro 48-8071 (fumarate),0.0,0.0
CCT128930||ML-298,ML-298,CCT128930,0.0,0.0
GW-803430||PHA-665752,PHA-665752,GW-803430,0.0,0.0
CYCLOSPORINE||L-733060,L-733060,CYCLOSPORINE,0.0,0.0
AY-9944||MK2-IN-1 (hydrochloride),AY-9944,MK2-IN-1 (hydrochloride),0.0,0.0
IT1t||LY2608204,IT1t,LY2608204,0.0,0.0
IT1t||Lasofoxifene (Tartrate),IT1t,Lasofoxifene (Tartrate),0.0,0.0
pifithrin-mu||zolantidine,zolantidine,pifithrin-mu,0.0,0.0
PD-102807||desmethylclozapine,desmethylclozapine,PD-102807,0.21428571428571427,0.0
AM-1241||Y-26763,Y-26763,AM-1241,0.0,0.0
NTNCB||Siramesine (hydrochloride),NTNCB,Siramesine (hydrochloride),0.0,0.0
NTNCB||PD-102807,PD-102807,NTNCB,0.1111111111111111,0.0
3-CPMT||AY-9944,3-CPMT,AY-9944,0.0,0.0
Lomitapide||RU-SKI-43,RU-SKI-43,Lomitapide,0.0,0.0
Cathepsin Inhibitor 1||LY2109761,LY2109761,Cathepsin Inhibitor 1,0.0,0.0
PERHEXILINE MALEATE||costunolide,PERHEXILINE MALEATE,costunolide,0.0,0.0
PD-102807||bifemelane,bifemelane,PD-102807,0.0,0.0
CLOMIPHENE CITRATE||Imatinib Mesylate (STI571),CLOMIPHENE CITRATE,Imatinib Mesylate (STI571),0.0,0.0
CCT-031374||DCC-2036 (Rebastinib),CCT-031374,DCC-2036 (Rebastinib),0.0,0.0
SR-33805 oxalate||Salmeterol (xinafoate),SR-33805 oxalate,Salmeterol (xinafoate),0.0,0.0
AMG-548||JHW-007,AMG-548,JHW-007,0.0,0.0
PD-102807||Ro 48-8071 (fumarate),PD-102807,Ro 48-8071 (fumarate),0.0,0.0
AM-1241||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,AM-1241,0.0,0.0
CLEMASTINE FUMARATE||LY2608204,CLEMASTINE FUMARATE,LY2608204,0.0,0.0
Cathepsin Inhibitor 1||MCOPPB,MCOPPB,Cathepsin Inhibitor 1,0.0,0.0
SR-33805 oxalate||Thiazovivin,SR-33805 oxalate,Thiazovivin,,0.0
SR-33805 oxalate||Siramesine (hydrochloride),SR-33805 oxalate,Siramesine (hydrochloride),0.0,0.0
CLEMASTINE FUMARATE||Y-29794 oxalate,CLEMASTINE FUMARATE,Y-29794 oxalate,0.0,0.0
LY2109761||droloxifene,droloxifene,LY2109761,0.0,0.0
BAY-11-7082||R-96544,R-96544,BAY-11-7082,0.0,0.0
3-CPMT||SR-33805 oxalate,3-CPMT,SR-33805 oxalate,0.0,0.0
metixene||parthenolide-(alternate-stereo),metixene,parthenolide-(alternate-stereo),0.0,0.0
metixene||tetrindole,tetrindole,metixene,0.0,0.0
CCT-031374||L-760735,L-760735,CCT-031374,0.0,0.0
Golvatinib (E7050)||Salmeterol (xinafoate),Salmeterol (xinafoate),Golvatinib (E7050),0.0,0.0
Lomitapide||WAY-600,Lomitapide,WAY-600,0.0,0.0
Arg-Gly-Asp-Ser||BS-181,BS-181,Arg-Gly-Asp-Ser,0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||Endoxifen HCl,CHLORHEXIDINE DIHYDROCHLORIDE,Endoxifen HCl,0.0,0.0
CLOMIPHENE CITRATE||DCC-2036 (Rebastinib),CLOMIPHENE CITRATE,DCC-2036 (Rebastinib),0.0,0.0
Dronedarone HCl (Multaq)||Ebastine,Dronedarone HCl (Multaq),Ebastine,0.13043478260869565,0.0
AZELAIC ACID||EHop-016,AZELAIC ACID,EHop-016,0.0,0.0
GR-127935||ML-298,GR-127935,ML-298,0.0,0.0
Lomitapide||UNC1999,Lomitapide,UNC1999,0.0,0.0
RALOXIFENE HYDROCHLORIDE||Salmeterol (xinafoate),RALOXIFENE HYDROCHLORIDE,Salmeterol (xinafoate),0.06666666666666667,0.0
EHop-016||asenapine maleate,asenapine maleate,EHop-016,0.0,0.0
Crizotinib (PF-02341066)||prenylamine,prenylamine,Crizotinib (PF-02341066),0.00909090909090909,0.0
MCOPPB||Tetrandrine (Fanchinine),MCOPPB,Tetrandrine (Fanchinine),0.0,0.0
Golvatinib (E7050)||NPS-2143 (SB262470),NPS-2143 (SB262470),Golvatinib (E7050),0.0,0.0
C-021||bifemelane,bifemelane,C-021,0.0,0.0
BS-181||Flupentixol,BS-181,Flupentixol,0.0,0.0
Imatinib Mesylate (STI571)||Siramesine (hydrochloride),Siramesine (hydrochloride),Imatinib Mesylate (STI571),0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||trequinsin,FLUPHENAZINE HYDROCHLORIDE,trequinsin,0.0,0.0
CLEMASTINE FUMARATE||Endoxifen HCl,CLEMASTINE FUMARATE,Endoxifen HCl,0.0,0.0
FASUDIL HYDROCHLORIDE||UNC0646,FASUDIL HYDROCHLORIDE,UNC0646,0.0,0.0
Lomitapide||QUINESTROL,QUINESTROL,Lomitapide,0.0,0.0
Lasofoxifene (Tartrate)||ML-298,ML-298,Lasofoxifene (Tartrate),0.0,0.0
AMG-548||NPS-2143 (SB262470),AMG-548,NPS-2143 (SB262470),0.0,0.0
Ebastine||calpeptin,calpeptin,Ebastine,0.0,0.0
CEPHARANTHINE||CY208-243,CY208-243,CEPHARANTHINE,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||Propiverine Hydrochloride,FLUPHENAZINE HYDROCHLORIDE,Propiverine Hydrochloride,0.10714285714285714,0.0
PD173074||Propiverine Hydrochloride,Propiverine Hydrochloride,PD173074,0.0,0.0
PIMOZIDE||Salmeterol (xinafoate),PIMOZIDE,Salmeterol (xinafoate),0.125,0.0
7-methoxytacrine||CLOMIPHENE CITRATE,CLOMIPHENE CITRATE,7-methoxytacrine,0.0,0.0
Golvatinib (E7050)||PERHEXILINE MALEATE,PERHEXILINE MALEATE,Golvatinib (E7050),0.0,0.0
HomochlorcyclizineÂ·2HCl||fendiline,HomochlorcyclizineÂ·2HCl,fendiline,0.0,0.0
AY-9944||BMS-833923 (XL139),AY-9944,BMS-833923 (XL139),0.0,0.0
BIRB 796 (Doramapimod)||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,BIRB 796 (Doramapimod),0.0,0.0
BINA||THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,BINA,0.0,0.0
BMS-833923 (XL139)||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,BMS-833923 (XL139),0.0,0.0
Cathepsin Inhibitor 1||TRIFLUPROMAZINE HYDROCHLORIDE,TRIFLUPROMAZINE HYDROCHLORIDE,Cathepsin Inhibitor 1,0.0,0.0
EHop-016||metixene,metixene,EHop-016,0.0,0.0
UNC0646||bifemelane,bifemelane,UNC0646,0.0,0.0
JHW-007||RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,JHW-007,0.0,0.0
QUINACRINE HYDROCHLORIDE||pyrintegrin,QUINACRINE HYDROCHLORIDE,pyrintegrin,0.0,0.0
UNC0646||trequinsin,trequinsin,UNC0646,0.0,0.0
BMS-566419||Ebastine,BMS-566419,Ebastine,0.0,0.0
GW-803430||SR-33805 oxalate,SR-33805 oxalate,GW-803430,0.0,0.0
MCOPPB||prenylamine,MCOPPB,prenylamine,0.16666666666666666,0.0
AMLODIPINE BESYLATE||Golvatinib (E7050),AMLODIPINE BESYLATE,Golvatinib (E7050),0.0,0.0
CHLORHEXIDINE DIHYDROCHLORIDE||Cot inhibitor-2,CHLORHEXIDINE DIHYDROCHLORIDE,Cot inhibitor-2,0.0,0.0
AM-1241||ML-298,ML-298,AM-1241,0.0,0.0
LY2608204||PERHEXILINE MALEATE,PERHEXILINE MALEATE,LY2608204,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||SR-33805 oxalate,FLUPHENAZINE HYDROCHLORIDE,SR-33805 oxalate,0.0,0.0
CCT-031374||thaliblastine,CCT-031374,thaliblastine,0.0,0.0
SR-33805 oxalate||norfluoxetine,norfluoxetine,SR-33805 oxalate,0.0,0.0
Ebastine||Propiverine Hydrochloride,Propiverine Hydrochloride,Ebastine,0.13333333333333333,0.0
NNC-05-2090||PD-102807,PD-102807,NNC-05-2090,0.0,0.0
CEPHARANTHINE||JHW-007,CEPHARANTHINE,JHW-007,0.0,0.0
URMC-099||metixene,URMC-099,metixene,0.0,0.0
PD-102807||Y-134,PD-102807,Y-134,0.0,0.0
3-CPMT||PHA-665752,3-CPMT,PHA-665752,0.0,0.0
3-CPMT||JHW-007,3-CPMT,JHW-007,0.0,1.0
Golvatinib (E7050)||L-760735,L-760735,Golvatinib (E7050),0.0,0.0
AS-1892802||Ebastine,AS-1892802,Ebastine,0.0,0.0
LY2608204||Y-29794 oxalate,Y-29794 oxalate,LY2608204,0.0,0.0
CYM-5442||Ebastine,CYM-5442,Ebastine,0.0,0.0
SB-216641||SR-33805 oxalate,SB-216641,SR-33805 oxalate,0.0,0.0
PENFLURIDOL||tecalcet,PENFLURIDOL,tecalcet,0.0,0.0
AZ191||Dronedarone HCl (Multaq),AZ191,Dronedarone HCl (Multaq),0.0,0.0
fendiline||norfluoxetine,norfluoxetine,fendiline,0.3333333333333333,0.0
METITEPINE MESYLATE||Y-26763,METITEPINE MESYLATE,Y-26763,0.0,0.0
7-methoxytacrine||PENFLURIDOL,PENFLURIDOL,7-methoxytacrine,0.0,0.0
PENFLURIDOL||asenapine maleate,PENFLURIDOL,asenapine maleate,0.21739130434782608,0.0
SR-33805 oxalate||metixene,SR-33805 oxalate,metixene,0.0,0.0
CYM-5442||Golvatinib (E7050),CYM-5442,Golvatinib (E7050),0.0,0.0
L-760735||SR-33805 oxalate,SR-33805 oxalate,L-760735,0.0,0.0
CGP-71683||GANT-61,CGP-71683,GANT-61,0.0,0.0
C-021||PIMOZIDE,PIMOZIDE,C-021,0.0,0.0
BMS-566419||UNC0646,BMS-566419,UNC0646,0.0,0.0
FLUPHENAZINE HYDROCHLORIDE||Lasofoxifene (Tartrate),FLUPHENAZINE HYDROCHLORIDE,Lasofoxifene (Tartrate),0.03225806451612903,0.0
IT1t||MCOPPB,MCOPPB,IT1t,0.0,0.0
AMLODIPINE BESYLATE||RALOXIFENE HYDROCHLORIDE,AMLODIPINE BESYLATE,RALOXIFENE HYDROCHLORIDE,0.07142857142857142,0.0
FLUPHENAZINE HYDROCHLORIDE||pyrintegrin,FLUPHENAZINE HYDROCHLORIDE,pyrintegrin,0.0,0.0
BMS-566419||IT1t,IT1t,BMS-566419,0.0,0.0
BS-181||PENFLURIDOL,PENFLURIDOL,BS-181,0.0,0.0
Cot inhibitor-2||PD-102807,PD-102807,Cot inhibitor-2,0.0,0.0
AMLODIPINE BESYLATE||BAY-11-7082,AMLODIPINE BESYLATE,BAY-11-7082,0.0,0.0
LY2608204||ML-298,ML-298,LY2608204,0.0,0.0
BNTX||PHA-665752,BNTX,PHA-665752,0.0,0.0
CLEMASTINE FUMARATE||R-96544,CLEMASTINE FUMARATE,R-96544,0.037037037037037035,0.0
Endoxifen HCl||pifithrin-mu,pifithrin-mu,Endoxifen HCl,0.0,0.0
CLEMASTINE FUMARATE||norfluoxetine,CLEMASTINE FUMARATE,norfluoxetine,0.037037037037037035,0.0
3-CPMT||IT1t,3-CPMT,IT1t,0.0,0.0
CLOMIPHENE CITRATE||IT1t,CLOMIPHENE CITRATE,IT1t,0.0,0.0
PD-102807||norfluoxetine,norfluoxetine,PD-102807,0.14285714285714285,0.0
10-DEBC||Lasofoxifene (Tartrate),10-DEBC,Lasofoxifene (Tartrate),0.0,0.0
IT1t||PROCHLORPERAZINE EDISYLATE,PROCHLORPERAZINE EDISYLATE,IT1t,0.0,0.0
JHW-007||prenylamine,JHW-007,prenylamine,0.0,0.0
JHW-007||fendiline,JHW-007,fendiline,0.0,0.0
FLUOXETINE HYDROCHLORIDE||HomochlorcyclizineÂ·2HCl,FLUOXETINE HYDROCHLORIDE,HomochlorcyclizineÂ·2HCl,0.09523809523809523,0.0
Flupentixol||desmethylclozapine,desmethylclozapine,Flupentixol,0.38461538461538464,0.0
RALOXIFENE HYDROCHLORIDE||zolantidine,zolantidine,RALOXIFENE HYDROCHLORIDE,0.0,0.0
BIRB 796 (Doramapimod)||NPS-2143 (SB262470),BIRB 796 (Doramapimod),NPS-2143 (SB262470),0.0,0.0
RALOXIFENE HYDROCHLORIDE||droloxifene,RALOXIFENE HYDROCHLORIDE,droloxifene,0.0,0.0
CLEMASTINE FUMARATE||EHop-016,CLEMASTINE FUMARATE,EHop-016,0.0,0.0
AY-9944||parthenolide-(alternate-stereo),AY-9944,parthenolide-(alternate-stereo),0.0,0.0
DCC-2036 (Rebastinib)||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),DCC-2036 (Rebastinib),0.0,0.0
