pair_key,name_1,name_2,target_1,moa_1,target_2,moa_2,mech_comp,external_novelty,priority_score
Lomitapide||Ro 48-8071 (fumarate),Lomitapide,Ro 48-8071 (fumarate),CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,LSS,oxidosqualene cyclase inhibitor,1.0,1,-0.024726844957406124
FLUOXETINE HYDROCHLORIDE||LY2109761,FLUOXETINE HYDROCHLORIDE,LY2109761,ACHE;ADRA2A;ADRA2B;ANO1;CHRM1;CHRM3;CHRM5;CYP2C19;CYP2D6;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;SIGMAR1;SLC6A2;SLC6A4,selective serotonin reuptake inhibitor (SSRI),TGFBR1;TGFBR2,TGF beta receptor inhibitor,1.0,1,-0.024828342288077284
Crizotinib (PF-02341066)||Ebastine,Crizotinib (PF-02341066),Ebastine,ABL1;ABL2;ACVR1;ACVR1B;ADRA1A;ALK;ANKK1;AURKA;AURKB;AXL;BLK;BMP2K;BMPR1B;CASK;CDK11A;CDK11B;CDK7;CSF1R;CYP2B6;CYP3A5;DCLK1;DCLK2;DDR1;DLK1;DSTYK;EGFR;EPHA1;EPHA2;EPHA3;EPHA4;EPHA5;EPHA6;EPHA7;EPHA8;EPHB1;EPHB4;FER;FES;FGR;FLT3;HTR2B;IGF1R;IKBKE;INSR;INSRR;IRAK1;IRAK3;JAK1;JAK2;JAK3;KIT;LCK;LIMK1;LIMK2;LTK;LYN;MAP3K12;MAP3K13;MAP3K19;MAP3K2;MAP3K3;MAP4K1;MAP4K2;MAP4K3;MAP4K5;MAPK7;MERTK;MET;MLKL;MST1R;MUSK;NEK9;NTRK1;NTRK2;NTRK3;NUAK2;PLK4;PRKD1;PRKD3;PTK2;PTK2B;RIPK2;ROS1;RPS6KB1;SBK3;SIK2;SLK;SRC;STK10;STK3;STK35;STK4;TAOK2;TAOK3;TBK1;TEK;TESK1;TGFBR1;TIE1;TNK1;TNK2;TNNI3K;TXK;TYK2;TYRO3;ULK1;YES1,ALK tyrosine kinase receptor inhibitor,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,0.9849624060150376,1,-0.024977925002902378
BAN-ORL-24||calpeptin,calpeptin,BAN-ORL-24,CAPN1;CTSK;CTSL,calpain inhibitor,OPRL1,nociceptin/orphanin FQ receptor antagonist,1.0,1,-0.025579305901745245
C-021||UNC0646,C-021,UNC0646,CCR4,CC chemokine receptor antagonist,EHMT2,histone lysine methyltransferase inhibitor,1.0,1,-0.025657561117463208
BAY-11-7082||Lomitapide,BAY-11-7082,Lomitapide,RELA,NFkB pathway inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.026194692776053574
Arg-Gly-Asp-Ser||UNC0646,Arg-Gly-Asp-Ser,UNC0646,ITGA2B;ITGB3,structural glycoprotein antagonist,EHMT2,histone lysine methyltransferase inhibitor,1.0,1,-0.02627332515442899
GNF-5837||Propiverine Hydrochloride,Propiverine Hydrochloride,GNF-5837,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,KIT;NTRK1;NTRK2;NTRK3;PDGFRB,growth factor receptor inhibitor,1.0,1,-0.026578449271297405
Ebastine||HomochlorcyclizineÂ·2HCl,HomochlorcyclizineÂ·2HCl,Ebastine,CHRM1;CHRM2;DRD3;HRH1;KCNH2;SLC6A3,antihistamine,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,0.7857142857142857,1,-0.026646987797653114
BS-181||Propiverine Hydrochloride,Propiverine Hydrochloride,BS-181,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,CDK2;CDK7,CDK inhibitor,1.0,1,-0.02688956918938032
FLUOXETINE HYDROCHLORIDE||pifithrin-mu,FLUOXETINE HYDROCHLORIDE,pifithrin-mu,ACHE;ADRA2A;ADRA2B;ANO1;CHRM1;CHRM3;CHRM5;CYP2C19;CYP2D6;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;SIGMAR1;SLC6A2;SLC6A4,selective serotonin reuptake inhibitor (SSRI),HSPA1A;TP53,HSP inhibitor,1.0,1,-0.026979811755282593
JNJ 26854165 (Serdemetan)||Propiverine Hydrochloride,Propiverine Hydrochloride,JNJ 26854165 (Serdemetan),CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,MDM2,MDM inhibitor,1.0,1,-0.027202472298547192
AMLODIPINE BESYLATE||Propiverine Hydrochloride,AMLODIPINE BESYLATE,Propiverine Hydrochloride,ABCG2;ADRA2A;ADRA2C;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNA2D1;KCNK2,calcium channel blocker,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,0.9285714285714286,1,-0.027815052760534004
PIMOZIDE||Propiverine Hydrochloride,PIMOZIDE,Propiverine Hydrochloride,ABCB1;ADRA1A;ADRA2C;CACNA1G;CACNA1H;CACNA1I;CALM1;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR6;KCNA10;KCNH2;OPRK1;OPRM1;SLC6A2;SLC6A3;SLC6A4,dopamine receptor antagonist,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,0.9666666666666667,1,-0.028627120291126212
UNC1999||zolantidine,zolantidine,UNC1999,,histamine receptor antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,1.0,1,-0.028775061628577486
GANT-61||Lomitapide,GANT-61,Lomitapide,DHH;GLI1;GLI2;IHH,GLI antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.029052021857813137
Flumatinib (mesylate)||norfluoxetine,norfluoxetine,Flumatinib (mesylate),HTR2B,selective serotonin reuptake inhibitor (SSRI),ABL1;BCR;PDGFRB,Bcr-Abl kinase inhibitor,1.0,1,-0.02905863964885394
QUINACRINE HYDROCHLORIDE||SNAP-5089,QUINACRINE HYDROCHLORIDE,SNAP-5089,ACHE;ADRA2A;ADRA2B;ADRA2C;AKT1;CHRM1;CHRM2;CHRM3;CHRM4;DRD3;HRH3;HTR2A;KCNH2;MTOR;NFKB1;PLA2G1B;PLA2G2A;PLA2G2D;PRNP;TP53,cytokine production inhibitor | NFkB pathway inhibitor | TP53 activator,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CACNA1C;CACNA1D,adrenergic receptor antagonist,0.88,1,-0.02908997500102816
Y-29794 oxalate||norfluoxetine,norfluoxetine,Y-29794 oxalate,HTR2B,selective serotonin reuptake inhibitor (SSRI),PREP,prolyl endopeptidase inhibitor,1.0,1,-0.029465205798598938
Propiverine Hydrochloride||TOREMIFENE CITRATE,TOREMIFENE CITRATE,Propiverine Hydrochloride,CYP3A5;ESR1,estrogen receptor antagonist | selective estrogen receptor modulator (SERM),CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,1.0,1,-0.02973028643840961
Bazedoxifene HCl||GW-803430,GW-803430,Bazedoxifene HCl,DRD3;HRH3;HTR2B;HTR2C;HTR5A;KCNH2;MCHR1;SIGMAR1;TMEM97,melanin inhibitor,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),0.9285714285714286,1,-0.029959741643696355
LY2109761||PERHEXILINE MALEATE,PERHEXILINE MALEATE,LY2109761,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,TGFBR1;TGFBR2,TGF beta receptor inhibitor,1.0,1,-0.030006905490077666
MEFLOQUINE HYDROCHLORIDE||Y-29794 oxalate,MEFLOQUINE HYDROCHLORIDE,Y-29794 oxalate,ADORA2A;PANX1;SLC6A4,adenosine receptor antagonist | hemoglobin antagonist | protein synthesis inhibitor,PREP,prolyl endopeptidase inhibitor,1.0,1,-0.030545068778225305
C-021||PD-102807,PD-102807,C-021,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,CCR4,CC chemokine receptor antagonist,1.0,1,-0.030605564531959083
GK921||Propiverine Hydrochloride,Propiverine Hydrochloride,GK921,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,TGM2,transglutaminase inhibitor,1.0,1,-0.03065923514102939
CLEMASTINE FUMARATE||calpeptin,calpeptin,CLEMASTINE FUMARATE,CAPN1;CTSK;CTSL,calpain inhibitor,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A3;SLC6A4;TMEM97,histamine receptor antagonist,1.0,1,-0.030830334383415328
Nelfinavir Mesylate||Propiverine Hydrochloride,Propiverine Hydrochloride,Nelfinavir Mesylate,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ABCB1;CYP1A2;CYP2B6;CYP2C19;CYP2C9;CYP2D6;CYP3A4;CYP3A5;CYP3A7,HIV protease inhibitor,1.0,1,-0.03106965064684422
CK-636||PENFLURIDOL,PENFLURIDOL,CK-636,ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,ACTR2;ACTR3;ARPC1B;ARPC2;ARPC3;ARPC4;ARPC5,actin related protein inhibitor,1.0,1,-0.031456841117725995
Lomitapide||Salmeterol (xinafoate),Lomitapide,Salmeterol (xinafoate),CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,ADRA1A;ADRA1D;ADRB1;ADRB2;ADRB3;CHRM5;HTR7;SLC6A2;SLC6A3;SLC6A4;TMEM97,adrenergic receptor agonist,0.9411764705882353,1,-0.03146079338304841
BAN-ORL-24||droloxifene,BAN-ORL-24,droloxifene,OPRL1,nociceptin/orphanin FQ receptor antagonist,,,1.0,1,-0.03162572646258425
L-733060||LY2109761,L-733060,LY2109761,CYP2C19;CYP2C9;CYP2D6;TACR1,tachykinin antagonist,TGFBR1;TGFBR2,TGF beta receptor inhibitor,1.0,1,-0.031852925059900256
AY-9944||PD-102807,AY-9944,PD-102807,,hedgehog pathway modulator,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,1.0,1,-0.03192465667333307
BNTX||fendiline,BNTX,fendiline,OPRD1;OPRK1;OPRM1,opioid receptor antagonist,CASR;HTR2B;OPRM1,calcium channel blocker,0.8,1,-0.03193240358198464
Lomitapide||Tenovin-6,Lomitapide,Tenovin-6,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,SIRT1;SIRT2;SIRT3,SIRT inhibitor,1.0,1,-0.03199550722458022
Lomitapide||Y-134,Y-134,Lomitapide,ESR1;ESR2,estrogen receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.03216528578621275
Benztropine mesylate||Lasofoxifene (Tartrate),Lasofoxifene (Tartrate),Benztropine mesylate,ESR1;ESR2;HRH3;HTR2B;KCNH2;OPRK1;SLC6A3,selective estrogen receptor modulator (SERM),CHRM1;HRH1;SLC6A3,acetylcholine receptor antagonist,0.8888888888888888,1,-0.03235590236270956
PHA-665752||Propiverine Hydrochloride,Propiverine Hydrochloride,PHA-665752,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,1.0,1,-0.03292614026964877
AMODIAQUINE DIHYDROCHLORIDE||NPS-2143 (SB262470),AMODIAQUINE DIHYDROCHLORIDE,NPS-2143 (SB262470),CYP2C8;HNMT;KCNH2,histamine receptor agonist,ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,0.8888888888888888,1,-0.03308583309907275
PHA-665752||Siramesine (hydrochloride),PHA-665752,Siramesine (hydrochloride),AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,ADRA1A;ADRA1B;ADRA1D;PGRMC1;SIGMAR1;TMEM97,sigma receptor antagonist,1.0,1,-0.03352904581614893
HomochlorcyclizineÂ·2HCl||norfluoxetine,norfluoxetine,HomochlorcyclizineÂ·2HCl,HTR2B,selective serotonin reuptake inhibitor (SSRI),CHRM1;CHRM2;DRD3;HRH1;KCNH2;SLC6A3,antihistamine,1.0,1,-0.03362332726749542
Arglabin||Propiverine Hydrochloride,Propiverine Hydrochloride,Arglabin,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,FNTA;NFKB1,farnesyltransferase inhibitor,1.0,1,-0.03363237779108877
CHLORHEXIDINE DIHYDROCHLORIDE||Propiverine Hydrochloride,CHLORHEXIDINE DIHYDROCHLORIDE,Propiverine Hydrochloride,ADRA1A;GHSR;HTR2B;MC3R;MC4R;MLNR;SLC22A1;SLC22A2;SLC22A3;SLC47A1;SLC47A2;SLC6A2;SLC6A4,membrane integrity inhibitor,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,1.0,1,-0.033788172380536025
ELN-441958||Propiverine Hydrochloride,Propiverine Hydrochloride,ELN-441958,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,BDKRB1,bradykinin receptor antagonist,1.0,1,-0.034115997983511365
AMLODIPINE BESYLATE||PHA-665752,AMLODIPINE BESYLATE,PHA-665752,ABCG2;ADRA2A;ADRA2C;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNA2D1;KCNK2,calcium channel blocker,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,1.0,1,-0.034145842226900223
Ceritinib||Propiverine Hydrochloride,Propiverine Hydrochloride,Ceritinib,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ABCB1;ALK;CAMK4;EGFR;FER;FGFR2;FGFR3;FGFR4;FLT3;IGF1R;INSR;JAK2;LCK;LYN;MET;PTK2;RET;ROS1;TNK1;TNK2;TSSK1B,ALK tyrosine kinase receptor inhibitor,1.0,1,-0.034329511652783945
GK921||PD-102807,PD-102807,GK921,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,TGM2,transglutaminase inhibitor,1.0,1,-0.03497804292217407
Auranofin||Lomitapide,Lomitapide,Auranofin,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,,,1.0,1,-0.034979067464656954
BINA||Propiverine Hydrochloride,Propiverine Hydrochloride,BINA,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,GRM2,glutamate receptor positive allosteric modulator,1.0,1,-0.035375494001813695
PD-102807||pyrrolidine-dithiocarbamate,pyrrolidine-dithiocarbamate,PD-102807,HSD11B1;RELA,NFkB pathway inhibitor,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,1.0,1,-0.035447209881599794
PD-102807||QUINESTROL,QUINESTROL,PD-102807,ESR1;ESR2,estrogen receptor agonist,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,1.0,1,-0.035456125837019924
Lomitapide||PHA-665752,PHA-665752,Lomitapide,AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.035610504812729815
BAN-ORL-24||PD-102807,PD-102807,BAN-ORL-24,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,OPRL1,nociceptin/orphanin FQ receptor antagonist,1.0,1,-0.0357904272391952
Bazedoxifene HCl||Y-26763,Y-26763,Bazedoxifene HCl,KCNJ8,potassium channel activator,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),1.0,1,-0.035889595416870035
"Lomitapide||MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",Lomitapide,"MNS (3,4-Methylenedioxy-Â¦Ã‚-nitrostyrene)",CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,,,1.0,1,-0.03625958636731841
CLOMIPHENE CITRATE||L-733060,L-733060,CLOMIPHENE CITRATE,CYP2C19;CYP2C9;CYP2D6;TACR1,tachykinin antagonist,AR;EBP;ESR1;KCNH2;SIGMAR1,estrogen receptor antagonist,1.0,1,-0.036346003478693406
PD-102807||SGI-1027,PD-102807,SGI-1027,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,DNMT1;DNMT3A;DNMT3B,DNA methyltransferase inhibitor,1.0,1,-0.03643312684674629
N-benzylnaltrindole||Propiverine Hydrochloride,N-benzylnaltrindole,Propiverine Hydrochloride,,opioid receptor antagonist,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,1.0,1,-0.03661209009251046
Flumatinib (mesylate)||Propiverine Hydrochloride,Propiverine Hydrochloride,Flumatinib (mesylate),CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ABL1;BCR;PDGFRB,Bcr-Abl kinase inhibitor,1.0,1,-0.0367986681911979
HomochlorcyclizineÂ·2HCl||PENFLURIDOL,PENFLURIDOL,HomochlorcyclizineÂ·2HCl,ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,CHRM1;CHRM2;DRD3;HRH1;KCNH2;SLC6A3,antihistamine,0.9166666666666666,1,-0.0369347345493745
BMS-566419||Propiverine Hydrochloride,Propiverine Hydrochloride,BMS-566419,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,IMPDH1;IMPDH2,inosine monophosphate dehydrogenase inhibitor,1.0,1,-0.03697689344743907
MK-2206 dihydrochloride||calpeptin,calpeptin,MK-2206 dihydrochloride,CAPN1;CTSK;CTSL,calpain inhibitor,AKT1;AKT2;AKT3,AKT inhibitor,1.0,1,-0.03721196846827378
Flumatinib (mesylate)||PENFLURIDOL,PENFLURIDOL,Flumatinib (mesylate),ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,ABL1;BCR;PDGFRB,Bcr-Abl kinase inhibitor,1.0,1,-0.038058965328120406
Arg-Gly-Asp-Ser||Propiverine Hydrochloride,Propiverine Hydrochloride,Arg-Gly-Asp-Ser,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ITGA2B;ITGB3,structural glycoprotein antagonist,1.0,1,-0.03841170530495061
MK-8776 (SCH 900776)||PENFLURIDOL,PENFLURIDOL,MK-8776 (SCH 900776),ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,CDK2;CHEK1;CSNK2A2;MAP2K5;MYLK3;PSMC4;SIK2,CHK inhibitor,1.0,1,-0.03885351773430128
PROMETHAZINE HYDROCHLORIDE||Propiverine Hydrochloride,PROMETHAZINE HYDROCHLORIDE,Propiverine Hydrochloride,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD2;DRD3;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;OPRK1;SIGMAR1;SLC6A2,histamine receptor antagonist,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,0.8333333333333334,1,-0.03906121081550193
GNF-5837||UNC1999,GNF-5837,UNC1999,KIT;NTRK1;NTRK2;NTRK3;PDGFRB,growth factor receptor inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,1.0,1,-0.0391205731851719
Propiverine Hydrochloride||gallium-triquinolin-8-olate,Propiverine Hydrochloride,gallium-triquinolin-8-olate,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,,,1.0,1,-0.03932939174809222
Lomitapide||PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,Lomitapide,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD2;DRD3;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;OPRK1;SIGMAR1;SLC6A2,histamine receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,0.9642857142857143,1,-0.03948317721179226
AY-9944||Ozanimod,AY-9944,Ozanimod,,hedgehog pathway modulator,S1PR1;S1PR5,sphingosine 1-phosphate receptor agonist,1.0,1,-0.039553200930390886
Lomitapide||MK2-IN-1 (hydrochloride),MK2-IN-1 (hydrochloride),Lomitapide,MAPKAPK2,MAP kinase inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.03956965828009801
PERHEXILINE MALEATE||Revaprazan Hydrochloride,PERHEXILINE MALEATE,Revaprazan Hydrochloride,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,ATP4A,potassium-competitive acid antagonist,1.0,1,-0.04065255626176383
Lomitapide||METITEPINE MESYLATE,METITEPINE MESYLATE,Lomitapide,HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;HTR7,anti-HCVE2 | serotonin receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,1.0,1,-0.040851584965194254
Azaguanine-8||Propiverine Hydrochloride,Propiverine Hydrochloride,Azaguanine-8,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,MITF;PNP,purine antagonist,1.0,1,-0.04103506094605239
CLOMIPHENE CITRATE||Lomitapide,CLOMIPHENE CITRATE,Lomitapide,AR;EBP;ESR1;KCNH2;SIGMAR1,estrogen receptor antagonist,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,0.9090909090909091,1,-0.04124015939754194
BMS-833923 (XL139)||Propiverine Hydrochloride,Propiverine Hydrochloride,BMS-833923 (XL139),CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,DHH;IHH;SMO,smoothened receptor antagonist,1.0,1,-0.04126086924858849
